rho,b1,b2,b3,b4,b5,b6,delta,IO_0,psi,SB1_0,SB2_0,SB3_0,SB4_0,SB5_0,SB6_0,sigma_dem,sigma_env,SO_0,tau,loglik,loglik.se
0.012971504222971409,3.1471643040445945,0.5436906357814332,1.5921031285570573,6.063579369677901,5.003379449115026,2.5090252559966837,0.016666666666666666,4.160372077960113e-4,0.0020141817524247066,4032,4305,4616,4410,4565,4068.9999999999995,0.041229198792431684,0.4477633518943329,0.1449563564089207,0.0016201327196180128,-795.0401295129245,0.11309842413473802
0.010809566322328629,3.448708441578824,-0.03676444095381407,1.5166459453657346,6.350049454927605,5.0755841566282465,2.789811524532663,0.016666666666666666,0.0019766497701746285,0.002719379489849705,4031.9999999999995,4305,4615.999999999999,4410,4565,4069,0.04483146169809803,0.4772210440692523,0.12668483182443996,0.0010592185243166977,-795.0454270237924,0.08372661328429014
0.01305390171254835,2.71188646540212,1.1569579754293013,1.1216910813039707,6.382825143960231,4.700815704834603,2.659806378731908,0.016666666666666666,3.8772051221871e-4,0.001581214987811546,4032,4305,4616,4410,4564.999999999999,4068.9999999999995,0.03334523011080204,0.4862720091801016,0.18971548785654907,0.0015356327220152964,-795.047931327367,0.08992273401014031
0.012191372188717834,3.1688186799302955,0.04037593318534107,1.276233067410808,6.131934188674528,4.993549931856224,2.4761966834684195,0.016666666666666666,7.218839179916629e-4,0.0020825460885895413,4031.9999999999995,4305,4615.999999999999,4410,4565,4069,0.0427019980107739,0.4327647242019982,0.1623814731888402,0.0021021423131749495,-795.0656269202735,0.09640346781451543
0.01206896551724137,2.9375747802227496,1.9380807515812848,1.9060107386962182,6.282188328958091,4.97123064892254,2.801364287049156,0.016666666666666666,2.3601725220174596e-4,0.0018343741326189904,4032,4304.999999999998,4615.999999999999,4409.999999999999,4564.999999999999,4069.0000000000005,0.03312621230980594,0.5277579258676944,0.13990137223301563,5.908717620958658e-5,-795.0865373050318,0.1450101929951226
0.011047518931454225,3.394584604390449,0.35124287233959783,2.018664344384563,6.3428231003904605,5.27521860668812,2.800803937703431,0.016666666666666666,7.293038050437123e-4,0.003199417735496395,4032,4305,4616,4410,4565,4069,0.046610956561344084,0.5135687261542847,0.10267246402443955,9.423655247937777e-4,-795.0908164602463,0.10241948418480806
0.012289262523249371,3.0208289677746,1.7496275553903935,1.5603449766706026,6.484056117469985,4.833786852129205,2.9156005680187427,0.016666666666666666,5.983777327548459e-4,0.0023342449848677317,4032,4305,4616,4410,4565,4068.9999999999995,0.04468853123920286,0.449896894392438,0.12120961175917798,0.0016939445789710846,-795.1010086474615,0.11482129791082252
0.01159365932761451,3.257028328336343,1.1314003276409461,2.214716823364034,6.137462823857027,4.939765063653363,2.624284709426256,0.016666666666666666,5.301941216815227e-4,0.0021705212935970676,4032.0000000000005,4305,4616,4410,4565,4069,0.04232959232539978,0.4908050236217583,0.15336133566467267,0.0016623387229416677,-795.1346753292097,0.1427450163660042
0.012246163444672312,3.0016100807164285,1.3630857744634246,2.4433154155963175,6.053599919317574,5.094982607170191,2.8149122358708394,0.016666666666666663,3.866474272785257e-4,0.0022981509919443254,4031.9999999999995,4305,4616,4410,4564.999999999999,4069,0.044578072955303825,0.4658231430061423,0.1251657891312772,0.0019162289663246315,-795.1467322278007,0.13437883238961817
0.0156896551724138,3.068392462300646,-0.1641984768471768,1.6299029356994528,5.889635958519065,4.884721278347581,2.348723063851643,0.01666666666666667,6.813812046519086e-4,0.0013794677862689609,4032.0000000000005,4305,4616.000000000001,4410,4564.999999999999,4069.0000000000005,0.032244068308823266,0.4845364424233308,0.19133717824550395,0.0022404119154354105,-795.1485204947238,0.13087162309841036
0.011341520638967862,3.2397116643961814,-0.26888619439514094,0.9073960023235631,6.470930814466197,4.908741835844499,2.8030015421584515,0.016666666666666666,0.0011089354486158258,0.0028605604507129295,4032,4305,4616,4409.999999999999,4565,4069,0.04903027307349839,0.44818644764231574,0.1330399454499148,0.0016335371569207995,-795.1542595588814,0.13728475938943602
0.011665725869645113,3.1039182714751266,0.5806505284323757,1.4694770693950638,6.49624502883382,5.109134849033085,2.7785130732895924,0.01666666666666667,0.001065086233005339,0.0026185105377753456,4032,4305,4616,4410,4565,4069,0.044666176349758106,0.4824524926312027,0.12658316876983713,0.0010211310631592925,-795.1682610970978,0.12139384551132125
0.013620689655172411,2.7840452231702293,1.2886391663030177,2.1240372046184626,5.95156912774386,4.779850701903787,2.527919000908257,0.016666666666666666,5.037804621128622e-4,0.00140045258301451,4032,4304.999999999999,4615.999999999999,4410,4565,4069.0000000000005,0.02971095893167105,0.5030112751590877,0.1917385029561214,0.001862043274753592,-795.2085589388715,0.1491553643766438
0.011718756614215288,3.710937467543009,-2.0312764329432547,1.6752884110326616,6.2268678576553995,4.979876012717359,2.5169595413747268,0.016666666666666666,9.392375072443393e-4,0.002918487985448932,4032,4305.000000000001,4616,4410,4565,4069,0.05285669826547797,0.4146840257542388,0.14035743064362785,0.0013367069171276492,-795.2144165435075,0.08697399091164529
0.01155172413793104,3.23345627895496,0.6656034348196269,0.9977828392700158,6.575255293882731,5.041572517638366,2.6609099081077336,0.016666666666666666,0.0020939957588974605,0.002823871581584707,4032.0000000000005,4305.000000000001,4616.000000000001,4409.999999999999,4565,4068.999999999999,0.05190050623410068,0.4764088327795501,0.12462531064276805,9.961166153324987e-4,-795.2215178093223,0.08204409475710896
0.011034482758620694,4.062573191467412,-3.0085611590650334,2.0302418206233095,6.301698702315918,5.2000020048772715,2.551643941333274,0.016666666666666666,0.0013940817568150032,0.003122790718109999,4032.0000000000005,4305,4616.000000000001,4409.999999999999,4565,4068.9999999999995,0.049160518249785116,0.48229525856706895,0.1134627988988346,7.40462353383712e-4,-795.2215662804548,0.1264448565246821
0.011991766284203034,3.324563684131935,0.11867547359391364,2.1579893006656397,5.893176029512808,4.973162038864022,2.3995841407825513,0.016666666666666666,3.497342106695261e-4,0.0019881580570758227,4032,4305,4616,4410,4564.999999999999,4069,0.03681491632345858,0.460635748974756,0.17420386046066463,0.002195300835579995,-795.2531058705797,0.11689594818191125
0.011445003685731793,3.3073795979939202,0.6981850781049783,1.72182599720422,6.172678400369302,5.343126536039217,2.6567689719226877,0.016666666666666666,0.0013142528811151432,0.0029295242661472394,4032,4305,4615.999999999999,4410,4565,4069,0.046400448719186915,0.5003613489366966,0.11239022224093963,1.5067112693995747e-4,-795.2563464077688,0.15242918298831126
0.012629332370036253,2.94886537298638,1.9105831705788259,1.1590750489860502,6.5097363312317436,4.793283378716856,2.879114603435742,0.016666666666666666,8.600686917481607e-4,0.0021044367759714805,4032,4305,4616,4410,4565,4069,0.04151094200559927,0.5149233022793518,0.13495950054995606,9.443659643301549e-4,-795.270738047814,0.11820587154489907
0.014655172413793103,2.675532973032963,1.049461387733831,0.4962952549684501,6.444510661164023,4.583726400189582,2.711696556706092,0.016666666666666666,0.0012473110459058478,0.0016097884017067872,4031.9999999999995,4304.999999999999,4615.999999999999,4409.999999999999,4564.999999999999,4068.9999999999995,0.03253413425108197,0.49289245568545176,0.1754079709757201,0.0010455087698176475,-795.2776737156199,0.21006639599013857
0.013620689655172411,3.287572120729644,-1.2467269571386606,1.5176433272167356,6.170365621696059,4.925140710908942,2.4568227910866294,0.016666666666666663,0.001166384005394021,0.0018479588533478464,4032.0000000000005,4305.000000000001,4616,4410,4565.000000000001,4068.9999999999995,0.03476508546413879,0.47392994617407774,0.16040185122850095,8.761661132929535e-4,-795.2788448116038,0.1649879159516829
0.011246569844109653,3.2518920593028655,1.6783977540489414,2.185281844848912,6.261850741242484,5.272773123438671,2.7482569521851357,0.016666666666666666,7.014744243873823e-4,0.002632356684315834,4031.9999999999995,4305,4616,4410,4565,4069,0.049791172880738734,0.4986836731800207,0.11581853378846932,0.0010088336804660158,-795.2945920841569,0.08750840324870993
0.011392692306150101,3.7207195590474726,-1.303561039207115,1.8105314334685234,6.438306743287368,5.251779368161633,2.7082579527477173,0.016666666666666666,0.0012800154438885004,0.0029915191237581463,4031.9999999999995,4305,4616,4410,4564.999999999999,4069,0.04883166028935964,0.4659441366896812,0.10565096140753055,0.0017914231342590556,-795.2988770561444,0.08115632344746887
0.01367680574581151,2.8697431854233177,1.0759508391172006,2.0390473701459535,5.998341288477366,4.729753915439087,2.5252652414114296,0.016666666666666666,5.174439436976258e-4,0.0016033125172009736,4032,4305,4616,4410,4565,4069.0000000000005,0.03653889932691396,0.45116525161876586,0.18910992650480493,0.0018723211753542807,-795.3091963251183,0.10686474445272579
0.012576258579505631,3.2437203807097057,0.12433013000142432,2.0034769640447854,6.08393785002546,4.926205544421199,2.5935144457922834,0.016666666666666666,0.0014749766976888284,0.0020576222944830194,4032,4305,4616,4410,4565,4069,0.04297603927271084,0.4503246557926371,0.15090792483229457,0.0018945266546344934,-795.317189197666,0.0994707270577669
0.015172413793103452,2.931802547685005,0.7265061488700456,2.0530267300386114,5.992223401793812,5.030881671382593,2.5945329494458984,0.016666666666666663,4.5512736804355835e-4,0.0016696979075125078,4032.0000000000005,4305.000000000001,4616,4410,4565,4068.9999999999995,0.03351363185734156,0.5056222498457763,0.1444908238238,0.0013234751518664467,-795.3228634408625,0.14008807692860883
0.011034482758620694,3.6632625228967592,-0.2822631536066522,1.509347681705639,6.380663977365125,5.17285116794752,2.6895523391775793,0.016666666666666666,0.002475165096517344,0.0033619164523341462,4031.9999999999995,4304.999999999999,4616,4410,4564.999999999999,4069,0.05098532788073331,0.508464820999726,0.10774022451448757,5.515901593347253e-4,-795.3238616162453,0.2125423954309936
0.012358081412187015,3.766088225448497,-2.1656162856923578,1.4354599907061878,6.286599683982539,5.150805218409497,2.6423099442035305,0.016666666666666666,0.0016151864030827534,0.002834646701454791,4032,4305,4616,4410,4565,4069,0.045857343812744346,0.4736704611568322,0.11317124986386713,0.0017781352561806957,-795.3292500399892,0.14209508260126427
0.011000231792802835,2.9436928714659576,1.9545731094316399,1.7394472798702585,6.327838330849507,4.938985231955047,2.845126149788693,0.016666666666666666,0.0010190151076660263,0.0020047843429062745,4032.0000000000005,4305,4616,4410,4565,4069,0.038904506055256034,0.46421284899308024,0.14740432939006473,6.730246191500412e-4,-795.3316337981431,0.09171369265049958
0.010936816488048874,3.5737152605184925,0.6212022367157322,2.030541121584697,6.23631828460003,5.215479790990305,2.607826206286943,0.016666666666666666,6.752859813318597e-4,0.0025364758514637236,4032,4305,4616,4410,4565,4069,0.040943212978247066,0.5200522955963539,0.11963866641891358,2.579490319840437e-4,-795.3317177175213,0.11441079024234117
0.011862887842951265,3.2626422845566077,0.7414425281490544,1.988380366056276,6.104712891696948,5.272420842458633,2.6252014627149345,0.016666666666666666,7.077486667075385e-4,0.0023539414525822026,4032,4305,4616,4410,4565,4069,0.03689373179400949,0.47362240194066774,0.12394011214303599,0.0014852230807930172,-795.3414343751465,0.07117069160736046
0.010844356343299832,3.3681017721672166,-0.0597863290251107,1.3390805282253637,6.295395361299344,5.121590237004684,2.724634573474832,0.016666666666666666,0.002536377551367112,0.0029221640756648916,4032,4305,4616,4410,4565,4069,0.04629704605228251,0.4943261703680577,0.13475090705021084,3.602778782576279e-4,-795.3512836488686,0.2021423544643841
0.012368350155065998,3.440335709722331,-0.9631572044284494,0.873492268566966,6.617089186075311,5.062128561109415,2.6126577194766707,0.016666666666666666,0.001784267556909788,0.0026433490725517946,4032,4305,4616,4410,4565,4069,0.04260048113528137,0.4852196431240158,0.12562069742652038,2.069111605483368e-4,-795.3625911003566,0.3223738058723845
0.01206896551724137,3.194694160715556,1.1941463733455167,0.6171824887416522,6.644644887797597,4.892891208694322,2.6920720765659625,0.016666666666666663,0.0018020781270302018,0.002407106504780569,4032.0000000000005,4304.999999999998,4615.999999999999,4410,4565,4068.9999999999995,0.04148040401569705,0.471235601377693,0.1315441950278448,7.591944480010343e-4,-795.3708087406842,0.12997220093114126
0.010996459841185923,3.2337542746161625,1.5056475169310732,0.9150417268050203,6.6074865305797426,4.938970751863795,2.8190112624985013,0.016666666666666666,0.0023460566878266416,0.002636190396090089,4032.0000000000005,4305,4616,4410,4565,4069,0.04650960103171234,0.49016264878437155,0.12586392774249613,0.0013157213152433485,-795.3732530456954,0.1976243873915075
0.011034482758620694,3.6797522405840986,-1.6925365763762557,0.7762179687601953,6.596835714846072,5.0391192348031,2.6847361088150117,0.016666666666666663,0.003207763024264341,0.0033909926166413545,4032,4305,4616,4410,4565.000000000001,4069,0.05430155038923315,0.44258689569258486,0.11721452100156486,7.590560991872417e-4,-795.3779816364171,0.0805998324325433
0.0113911485967688,3.267088868186953,0.3829198070920916,2.0289960220539593,5.988922102745443,5.119798088228721,2.559387838128176,0.016666666666666666,0.0012150371136188248,0.0022781897911639372,4032,4305,4616,4410,4565,4069,0.04554493781899432,0.4597672860735512,0.15517436730498457,0.0015494531935723614,-795.4071139859102,0.10226038717720147
0.01459022892367302,3.083579925961182,-0.4533969421820735,2.2387263184596216,5.789432058937498,4.926776708232832,2.4356451337707488,0.016666666666666666,5.114327463677417e-4,0.0017319081866215519,4032,4305,4616,4410,4564.999999999999,4069,0.03516368330977031,0.4967231249774687,0.1639026171843795,0.0014647833474835251,-795.4096074934522,0.09634919571524439
0.011414351021896063,2.995735854348266,0.683307815089809,1.2919373870550528,6.635471318147366,4.836616332861933,2.9674238453009227,0.016666666666666666,0.0016370159699473752,0.0022436047889111783,4032,4305,4615.999999999999,4410,4565,4069,0.04082860616637926,0.49311034748712035,0.1379650075548118,0.0012061492098306948,-795.4193441498037,0.11888218949836833
0.010889704840082772,2.9655965187526285,1.5511377098972479,2.3891700029794567,6.140796225634556,5.092286303974727,2.7932395182514926,0.016666666666666666,3.1760724042780784e-4,0.0019172799962464179,4032,4305,4616.000000000001,4410,4565,4069,0.038140970597528356,0.5002628963610569,0.14904817809736332,8.87310000281454e-4,-795.4210075882303,0.13102114095237177
0.014433694866156139,3.0101030865864056,1.5238839670216977,1.7576229994046833,5.93871277224502,4.936654856276157,2.526036848691189,0.016666666666666666,5.260182358353679e-4,0.0015131612843942866,4032.0000000000005,4305,4616,4410,4565,4069.0000000000005,0.03242806340503309,0.519168051372097,0.16163971231752142,0.001176512295632863,-795.4294804691398,0.06767964578417009
0.013399828922836381,3.07933836599534,-0.2544696505842562,1.6027505604984447,6.005952234625009,5.089290038903465,2.3995598543673515,0.016666666666666666,8.282434042149829e-4,0.0017509779527008435,4032,4305,4615.999999999999,4410,4565,4069,0.03264814166761411,0.5052654689859791,0.17269491072923954,0.0014372231339396166,-795.4446351336634,0.15330102436356188
0.011893439101443934,2.91745105405579,1.862322785356837,1.728798327207695,6.071909505705356,5.121289792446012,2.6092787410950007,0.016666666666666666,0.0010083449462640354,0.0019032855725053888,4031.9999999999995,4305,4616,4410,4565,4068.9999999999995,0.037154606183362436,0.5083568840427685,0.15795377538757335,1.1675421742536038e-4,-795.4492910554374,0.1418952650829003
0.012586206896551719,2.4086581468041555,2.5446402347478787,1.2707452480930546,6.328979056126981,4.676280967629789,2.8893736631838194,0.016666666666666666,0.0012164010387455183,0.001695131498816327,4032,4304.999999999999,4616,4409.999999999999,4564.999999999999,4069.000000000001,0.03565037801336911,0.4670945092876591,0.16484189188732626,0.0018694643702154908,-795.4535754802578,0.10248358720866298
0.012471295265149457,2.5512947908092998,1.9982031770216562,1.1347932113798331,6.4972878231005415,4.488039834080257,2.9272501478117983,0.016666666666666666,9.170367630004743e-4,0.001579941496255587,4031.9999999999995,4305,4616,4410,4565,4069,0.0320031859504704,0.46247341153578836,0.17209574731409805,0.0020887229219162004,-795.4645364003893,0.15860422763369855
0.012586206896551719,4.070223423727653,-2.6137699417961975,1.3006248101530535,6.200513496621773,5.147897779134595,2.3096498733390702,0.016666666666666666,0.003081721201722039,0.002569469567883824,4032,4305.000000000001,4616.000000000001,4410.000000000001,4564.999999999999,4069.0000000000014,0.044804332082022405,0.4808769555709256,0.1367313003692215,2.139340756082729e-4,-795.4724303745115,0.1762432678422363
0.01672413793103448,2.5762396052756387,1.7471917089703866,1.30709739089799,6.153463924864111,4.685232044526652,2.6391689867341297,0.016666666666666666,2.4220327858873243e-4,0.0012432584461754452,4032,4304.999999999999,4616,4409.999999999999,4564.999999999999,4069,0.029345157757332735,0.5068378840577823,0.17752166481527987,0.0017273388557064347,-795.4782828099069,0.15672193309764076
0.011780659467971712,3.8893196725315464,-2.3676500101343523,1.6710347540820438,6.390424263383435,5.199386907575053,2.5305700801393587,0.016666666666666666,0.0011024833103070156,0.0028877309678253076,4032,4305,4616,4410,4565,4069,0.04361011625082135,0.5171776733409972,0.1255405514404983,6.402753541138608e-4,-795.486028864613,0.1042683760237288
0.010985534902192937,2.9808751869090018,1.5916221744704429,1.4647035093770773,6.38955766195501,4.79245429983942,2.8803699682398545,0.016666666666666666,0.0012861865186191358,0.0024102830463612135,4032.0000000000005,4305,4616,4410,4565,4069.0000000000005,0.04086883682367864,0.44953479572429256,0.1475230500748355,0.0017431756547001518,-795.4907535356153,0.10611406582860007
0.011429025799687345,3.0003452916478937,0.6358783445733106,1.3845301621296693,6.609603976462278,4.971432846594753,2.899419991563251,0.016666666666666666,0.0014943931177824916,0.0029576267638352916,4032.0000000000005,4305,4616.000000000001,4410,4565,4069,0.05313868642053328,0.43172042767297103,0.11275061550815212,6.778312042110608e-4,-795.491930958729,0.08551141241186686
0.012300090988150757,2.7374092156371415,2.0426238953593487,1.2954194929855256,6.355782022750509,5.003842771194666,2.960958857730663,0.016666666666666666,0.0016692874991801874,0.0024994267315645658,4032,4305,4615.999999999999,4410,4565,4068.9999999999995,0.04398348703900279,0.4424786840552984,0.11686293828768199,0.0017038355482249838,-795.4971930368104,0.2329800873486114
0.015689655172413785,2.7647577829519583,-0.007166555330837142,0.7545917439900501,6.242327888372661,4.6117656653475585,2.506341337603633,0.016666666666666666,0.0010028603944862858,0.0013740563358095427,4031.9999999999995,4304.999999999999,4615.999999999999,4410.000000000001,4565,4068.9999999999995,0.02859991495610303,0.5025805428053766,0.20710245264072244,5.386202462105102e-4,-795.5051045552879,0.13156468064619303
0.013151710088912767,2.9068790235376487,1.041960761314167,1.249728687923162,6.487912885505,4.755094326903471,2.8270146963751737,0.016666666666666666,0.001636171387733778,0.001971550966506343,4032.0000000000005,4305,4616,4410,4565,4069,0.032282268622169714,0.5173486286620013,0.14745533765924024,0.0010924280261723827,-795.5079313510571,0.179849288814594
0.011869738480443407,2.9391115697298558,1.361656811032335,1.9990718564328827,6.066244254242455,5.1099902519594895,2.7293961776942433,0.016666666666666666,4.0213091640782766e-4,0.0021677915933366104,4032,4305,4616,4410,4565,4069,0.039694264333509394,0.5297287510927612,0.1482900985234214,0.0016843187443510235,-795.5151468812403,0.13339805113541883
0.011524696272050508,2.871174590533295,1.2087318021552698,1.3167173451746856,6.249858110623115,4.959368606504714,2.668357978922608,0.016666666666666666,9.939072377664097e-4,0.002270445474894313,4032,4305,4616,4410.000000000001,4565,4069,0.03661021655310003,0.5170292493633845,0.1687417848110767,0.0010357350876488453,-795.5250869574593,0.13752184328922318
0.013222708561856797,2.8264278887271552,1.3195428817810542,1.1450614356224647,6.576079889529571,4.654594952786913,2.821255755536487,0.016666666666666666,3.3468095182959443e-4,0.0019199127323364605,4032,4305,4616,4410,4565,4068.9999999999995,0.03417442220970402,0.48549798630296337,0.14578650977704036,0.0012719161729068248,-795.5272022052521,0.09965485638473498
0.011437794260317396,3.792495686376392,-1.3053881971640462,1.3703608460546428,6.288433869330206,5.096383692080434,2.4139585460523154,0.016666666666666666,0.0025625918176681926,0.002745754720914275,4032,4304.999999999999,4616,4410,4565,4069,0.04486511920664993,0.46777155738321685,0.12958045699931897,0.0012599112944111021,-795.5280772057426,0.15213615813381862
0.013788123800722486,2.741063241641022,1.259882048815794,2.0633413746358813,5.9682756102120935,4.8559354246802,2.57551482889174,0.016666666666666666,3.339166267685333e-4,0.001531089775709912,4032,4305,4615.999999999999,4410,4565,4069,0.03036981752746289,0.4682856333738717,0.1696900276149096,0.00172321366423131,-795.5339640616158,0.13323193678744522
0.01413793103448276,3.270469196118877,-0.7560796680945701,0.6994880191146039,6.258647637870081,4.905039976710718,2.439480755797751,0.016666666666666666,0.002366147739920264,0.0018175213860600278,4032,4305,4615.999999999999,4410,4565,4069,0.035606036278254156,0.49526862563548346,0.1719123924140439,0.001109211974161914,-795.5367907574364,0.1936276656826486
0.011957240540068763,3.656562033148381,-1.1797332473026407,1.1193378491478974,6.450857463355321,5.184115381386774,2.6625934774755637,0.016666666666666666,0.0019663544129503913,0.0032486909555732566,4032,4305,4616,4410,4565,4069,0.05504411639617142,0.43705623178018643,0.10715684926867888,0.0013945105209467732,-795.5400703002069,0.11988066601954717
0.01155172413793104,2.7241189462916666,2.2808316356120355,0.813823318335227,6.7767485912463155,4.861893398886197,2.9959906205507587,0.016666666666666666,5.737709211778466e-4,0.0025922777432258316,4031.9999999999995,4304.999999999998,4615.999999999999,4410,4565,4069.0000000000005,0.04057418288701073,0.5133859801163353,0.12294607010175743,2.3321519542679266e-4,-795.5507641179411,0.11243449253532145
0.010522253691796584,3.3774651356777867,0.3145063168990797,1.223151180551324,6.73217831495757,4.907947481006623,2.786609287250361,0.016666666666666666,0.00188173209404657,0.0030407599669987104,4032,4305,4615.999999999999,4410,4565,4069,0.05066670312722813,0.4855218975283946,0.12578496362682545,7.815230558586829e-4,-795.5527170273872,0.11037634304698227
0.011907934759523805,3.426943256705059,-0.1044358457076454,1.8795659327510912,6.386525678757562,5.142097871597287,2.6073354575786,0.016666666666666666,0.0012523783730788221,0.0022798752924050917,4032,4305,4616,4410,4565,4069,0.040743031264610506,0.4688866309339412,0.13344466826772733,0.0010956522184737067,-795.5743952139288,0.13333626885505218
0.01155172413793104,4.348995041780927,-5.027521962168336,2.2329273823919085,6.137893167874692,5.267983102409124,2.4173560924298028,0.016666666666666666,0.0021463198584130796,0.0033070879901549483,4032,4305.000000000001,4616.000000000001,4410.000000000002,4564.999999999999,4069.0000000000005,0.04589454387193321,0.4869088115576358,0.11509200203692557,9.727817771592099e-4,-795.5815290728199,0.2081905046258339
0.01672413793103448,2.725724079978685,1.1519072949317233,1.0503784245322092,6.004767389994585,4.743958024013559,2.4774051504464616,0.016666666666666666,7.268104875043717e-4,0.0012418262996869275,4032.000000000001,4305.000000000001,4616.000000000001,4410.000000000001,4565,4069.0000000000005,0.02950305717140582,0.4803600973935546,0.20408161065508018,0.002535168365009236,-795.5822190123456,0.13531076412406215
