time,London,Birmingham,Liverpool,Manchester,Leeds,Sheffield,Bristol,Nottingham,Kingston.upon.Hull,Coventry
1982.57912048597,83,63,17,27,80,40,43,5,37,46
1982.59828544148,82,45,15,24,57,31,29,1,23,57
1982.61745039699,73,56,19,17,40,43,28,4,21,14
1982.6366153525,84,43,10,10,43,34,29,10,15,20
1982.65578030801,56,19,7,14,56,34,24,9,22,16
1982.67494526352,38,21,15,5,36,11,15,1,12,5
1982.69411021903,89,10,7,14,18,25,13,2,7,12
1982.71327517454,28,18,3,14,22,18,15,2,13,7
1982.73244013005,25,7,5,10,15,13,12,0,4,2
1982.75160508556,29,13,10,10,13,15,25,1,6,1
1982.77077004107,18,8,0,4,15,14,21,2,9,3
1982.78993499658,21,16,4,6,24,9,15,1,16,1
1982.80909995209,29,15,6,4,21,13,6,1,9,6
1982.8282649076,27,15,6,6,33,20,26,1,12,1
1982.84742986311,25,20,6,8,20,26,31,3,11,2
1982.86659481862,21,18,7,10,26,14,22,0,12,3
1982.88575977413,22,20,6,10,14,30,22,0,5,12
1982.90492472964,22,14,12,13,9,39,35,3,10,1
1982.92408968515,19,16,6,16,10,22,14,4,12,1
1982.94325464066,23,14,10,15,15,37,28,5,11,4
1982.96241959617,22,17,9,8,5,27,24,1,0,0
1982.98158455168,25,19,15,10,7,27,36,3,9,3
1983.00074950719,12,7,3,28,1,24,15,0,6,3
1983.0199144627,38,22,12,45,12,35,23,0,13,3
1983.03907941821,48,18,13,30,10,42,21,2,4,7
1983.05824437372,32,18,16,15,17,59,27,0,5,2
1983.07740932923,39,16,10,34,9,37,9,2,10,5
1983.09657428474,34,14,15,6,10,47,16,1,8,4
1983.11573924025,32,23,19,25,16,56,13,2,4,3
1983.13490419576,40,22,14,19,13,69,8,4,6,6
1983.15406915127,37,37,13,24,28,66,13,5,3,2
1983.17323410678,58,15,24,34,18,104,13,1,12,3
1983.19239906229,62,24,24,34,19,90,14,3,17,3
1983.2115640178,50,22,45,71,21,74,30,8,22,6
1983.23072897331,52,20,25,44,26,76,19,6,18,7
1983.24989392882,36,11,52,29,45,32,32,2,37,4
1983.26905888433,53,32,27,31,25,60,28,9,32,5
1983.28822383984,88,35,72,40,22,63,41,12,29,9
1983.30738879535,62,31,35,50,26,38,28,0,26,8
1983.32655375086,33,34,38,46,11,37,25,3,27,6
1983.34571870637,82,16,44,16,7,34,42,6,7,6
1983.36488366188,101,48,47,45,32,56,37,6,14,20
1983.38404861739,102,38,59,39,18,51,48,6,17,7
1983.4032135729,61,44,57,45,18,42,34,12,15,11
1983.42237852841,75,30,42,29,17,24,41,1,17,7
1983.44154348392,71,55,56,67,29,27,26,12,21,6
1983.46070843943,93,57,41,40,22,42,38,11,15,11
1983.47987339494,72,39,61,46,25,21,26,17,20,9
1983.49903835044,51,38,51,44,18,36,18,8,16,10
1983.51820330595,49,55,34,33,28,44,9,17,15,8
1983.53736826146,63,34,65,41,17,57,15,15,12,15
1983.55653321697,93,58,52,45,21,52,8,8,18,21
1983.57569817248,38,22,35,55,32,23,4,6,20,14
1983.59486312799,48,37,23,34,26,17,4,7,14,15
1983.6140280835,29,27,26,23,17,33,7,3,7,15
1983.63319303901,28,32,11,33,20,12,4,3,8,9
1983.65235799452,17,28,7,17,21,16,2,6,10,2
1983.67152295003,20,12,8,3,17,3,6,3,8,3
1983.69068790554,14,23,26,4,5,0,6,0,7,6
1983.70985286105,15,20,2,4,1,2,1,0,2,0
1983.72901781656,8,9,11,16,14,4,0,2,3,3
1983.74818277207,10,15,6,7,2,6,4,1,2,1
1983.76734772758,6,20,10,11,9,2,4,0,0,2
1983.78651268309,6,23,9,3,25,3,3,0,2,3
1983.8056776386,6,23,9,6,7,0,2,1,1,3
1983.82484259411,11,29,6,4,13,5,4,0,2,5
1983.84400754962,6,18,4,16,9,2,5,0,6,1
1983.86317250513,16,30,14,8,9,2,1,3,0,2
1983.88233746064,10,34,11,5,6,1,0,0,1,1
1983.90150241615,12,28,14,1,10,2,3,0,0,2
1983.92066737166,16,28,10,13,18,2,2,6,6,5
1983.93983232717,15,51,4,4,29,1,2,0,8,1
1983.95899728268,3,40,5,9,19,2,1,3,6,3
1983.97816223819,5,71,10,4,19,11,1,3,3,2
1983.9973271937,2,33,4,7,32,7,0,3,4,1
1984.01649214921,15,49,9,4,15,6,1,13,3,1
1984.03565710472,12,75,9,14,64,9,2,11,6,4
1984.05482206023,4,47,11,11,32,15,3,4,10,5
1984.07398701574,18,34,6,3,35,11,3,4,4,6
1984.09315197125,10,40,10,8,34,19,1,1,11,3
1984.11231692676,9,67,12,1,48,16,8,5,11,10
1984.13148188227,9,54,20,10,41,24,13,4,3,15
1984.15064683778,4,101,11,16,35,12,5,1,4,9
1984.16981179329,14,71,11,30,84,24,5,7,7,8
1984.1889767488,5,76,28,10,71,17,7,8,14,7
1984.20814170431,18,60,8,21,41,18,1,4,15,6
1984.22730665982,12,88,18,24,56,11,2,12,12,9
1984.24647161533,23,75,21,9,65,15,8,3,25,13
1984.26563657084,26,74,29,24,103,23,8,12,12,20
1984.28480152635,8,82,21,23,90,15,4,4,8,7
1984.30396648186,14,42,7,15,81,13,3,11,22,24
1984.32313143737,12,52,25,12,71,10,4,9,18,18
1984.34229639288,16,79,20,34,92,9,5,2,12,22
1984.36146134839,12,38,18,13,49,13,0,2,10,20
1984.3806263039,24,77,14,15,36,13,2,5,5,23
1984.39979125941,18,62,21,27,90,22,7,17,12,34
1984.41895621492,15,73,9,12,34,10,1,13,15,29
1984.43812117043,20,48,20,24,55,20,6,18,4,19
1984.45728612594,46,98,24,34,52,29,4,18,4,49
1984.47645108145,38,40,22,18,33,16,1,16,7,17
1984.49561603696,49,42,18,17,30,6,8,14,5,27
1984.51478099247,41,27,20,20,51,9,2,14,0,20
1984.53394594798,54,42,18,20,25,3,3,23,2,22
1984.55311090349,32,43,20,36,42,17,2,16,6,15
1984.572275859,36,25,15,13,36,14,2,11,3,34
1984.59144081451,40,20,25,21,35,7,1,5,5,35
1984.61060577002,54,26,24,12,25,2,2,15,4,30
1984.62977072553,32,13,15,30,14,5,1,1,1,27
1984.64893568104,38,44,19,16,37,14,0,7,2,21
1984.66810063655,17,15,4,7,8,3,2,0,1,6
1984.68726559206,16,13,12,10,10,1,0,3,1,8
1984.70643054757,14,2,13,3,3,3,1,1,0,9
1984.72559550308,15,6,8,5,5,6,0,4,0,6
1984.74476045859,13,6,9,5,12,3,0,3,3,1
1984.7639254141,26,1,12,3,6,3,3,4,2,5
1984.78309036961,27,18,19,4,14,1,2,4,1,2
1984.80225532512,22,10,12,5,3,1,1,4,2,2
1984.82142028063,22,10,18,6,5,5,1,2,1,3
1984.84058523614,15,6,26,3,15,3,2,13,0,3
1984.85975019165,26,7,34,16,9,0,0,4,0,2
1984.87891514716,21,9,30,14,2,6,1,7,1,5
1984.89808010267,25,9,29,2,7,3,0,1,2,6
1984.91724505818,24,3,19,9,7,0,0,3,0,9
1984.93641001369,23,8,29,12,8,2,0,0,0,23
1984.9555749692,25,11,18,27,11,6,1,0,2,6
1984.97473992471,14,12,17,33,3,4,3,2,0,20
1984.99390488022,9,7,21,13,4,3,2,1,0,14
1985.01306983573,38,9,23,15,3,11,1,0,0,20
1985.03223479124,44,4,41,27,3,20,1,0,0,35
1985.05139974675,40,11,26,17,3,5,1,3,1,9
1985.07056470226,31,11,28,6,4,3,0,0,2,40
1985.08972965777,28,13,39,11,5,5,0,0,3,17
1985.10889461328,43,15,39,22,15,20,1,2,1,21
1985.12805956879,53,11,48,25,7,16,5,3,4,12
1985.1472245243,47,12,47,29,1,17,4,2,1,21
1985.16638947981,67,20,54,16,3,22,1,1,5,29
1985.18555443532,86,14,25,17,4,23,7,1,4,19
1985.20471939083,65,7,52,21,5,16,12,1,4,24
1985.22388434634,75,11,54,13,2,15,5,3,1,25
1985.24304930185,85,16,50,23,11,8,12,0,5,26
1985.26221425736,88,14,49,9,6,30,9,1,18,35
1985.28137921287,89,19,39,10,7,20,3,0,17,22
1985.30054416838,132,16,68,13,5,32,13,0,13,20
1985.31970912389,90,23,48,11,12,19,12,0,18,18
1985.3388740794,112,17,43,10,9,30,23,1,12,33
1985.35803903491,107,10,25,7,13,28,8,1,23,24
1985.37720399042,103,32,56,19,13,38,5,1,33,17
1985.39636894593,155,24,52,20,24,51,7,3,35,13
1985.41553390144,101,19,34,20,19,54,5,1,44,9
1985.43469885695,179,16,46,18,41,56,11,0,40,26
1985.45386381246,151,33,49,19,57,42,3,1,54,37
1985.47302876797,131,26,35,22,47,32,14,1,42,19
1985.49219372348,146,18,39,19,25,36,16,7,43,21
1985.51135867899,177,37,24,19,44,38,18,4,74,37
1985.5305236345,200,42,35,21,56,21,24,4,66,34
1985.54968859001,196,48,45,29,51,49,15,2,37,58
1985.56885354552,173,39,40,37,56,47,27,4,49,21
1985.58801850103,158,47,25,27,86,47,42,0,52,37
1985.60718345654,131,28,32,22,82,41,31,5,75,26
1985.62634841205,139,27,22,18,103,37,30,2,22,23
1985.64551336756,111,26,13,31,60,42,19,2,20,31
1985.66467832307,57,25,9,18,25,13,6,1,9,10
1985.68384327858,72,20,8,22,30,34,11,0,25,13
1985.70300823409,39,25,8,19,31,11,2,2,12,7
1985.7221731896,34,17,5,10,22,11,2,3,13,5
1985.74133814511,31,42,6,5,40,8,2,0,4,1
1985.76050310062,41,36,5,16,35,6,3,5,6,4
1985.77966805613,46,54,7,12,60,8,4,4,2,10
1985.79883301164,26,75,7,8,51,20,4,4,2,10
1985.81799796715,36,66,4,10,51,5,3,6,3,7
1985.83716292266,36,57,7,4,28,12,1,2,8,15
1985.85632787817,32,75,4,13,35,13,4,3,2,3
1985.87549283368,20,80,3,3,50,9,1,12,4,9
1985.89465778919,22,46,0,6,48,9,5,5,2,9
1985.9138227447,28,69,4,10,47,10,6,10,1,4
1985.93298770021,4,72,11,13,58,19,3,3,2,8
1985.95215265572,17,67,1,5,81,10,4,16,1,2
1985.97131761123,18,54,2,14,86,11,4,3,1,4
1985.99048256674,7,0,3,10,45,13,1,11,1,1
1986.00964752225,18,116,7,22,49,19,7,17,4,3
1986.02881247776,37,106,9,38,134,23,8,28,1,10
1986.04797743326,22,90,7,22,52,12,6,14,4,3
1986.06714238877,14,89,3,32,49,17,3,9,1,3
1986.08630734428,10,73,10,29,53,6,5,18,1,3
1986.10547229979,18,101,8,25,78,10,9,16,2,6
1986.1246372553,24,142,6,37,64,10,9,25,0,13
1986.14380221081,28,89,15,28,61,10,9,48,0,7
1986.16296716632,17,110,13,30,66,14,27,10,3,8
1986.18213212183,25,89,12,23,75,8,9,22,9,4
1986.20129707734,19,110,20,20,74,7,11,25,3,11
1986.22046203285,30,96,18,31,61,23,22,28,12,3
1986.23962698836,28,71,14,25,69,6,2,29,8,6
1986.25879194387,33,56,5,38,49,24,4,30,7,2
1986.27795689938,34,71,8,50,59,25,7,33,7,6
1986.29712185489,32,38,24,61,38,30,18,9,6,12
1986.3162868104,31,55,17,34,29,15,8,30,11,17
1986.33545176591,27,45,7,39,44,33,7,17,17,8
1986.35461672142,39,46,10,24,51,10,11,7,9,5
1986.37378167693,39,67,6,33,55,23,33,16,20,8
1986.39294663244,47,45,18,91,59,24,31,8,29,6
1986.41211158795,32,37,2,44,34,13,15,18,24,7
1986.43127654346,39,43,11,50,25,6,9,11,22,6
1986.45044149897,57,32,13,56,57,40,34,15,16,4
1986.46960645448,32,42,6,47,49,9,19,8,12,10
1986.48877140999,36,40,11,18,28,20,23,9,8,8
1986.5079363655,23,36,13,28,26,21,15,8,7,4
1986.52710132101,28,28,9,25,29,9,27,3,10,8
1986.54626627652,38,21,7,7,11,18,15,2,3,7
1986.56543123203,12,18,9,22,19,8,25,4,6,9
1986.58459618754,17,28,14,22,21,15,6,0,8,4
1986.60376114305,23,24,5,21,19,9,10,2,9,7
1986.62292609856,14,22,8,15,15,22,14,5,9,4
1986.64209105407,17,22,10,18,9,14,4,5,2,1
1986.66125600958,11,14,3,7,5,10,7,0,4,1
1986.68042096509,13,6,7,7,6,11,5,0,8,5
1986.6995859206,14,13,3,4,8,10,0,0,1,2
1986.71875087611,18,7,6,2,7,10,2,1,6,5
1986.73791583162,15,12,4,10,17,11,4,0,1,3
1986.75708078713,7,8,4,8,9,5,2,0,2,4
1986.77624574264,15,10,10,8,12,9,2,1,2,4
1986.79541069815,4,17,6,3,12,7,3,1,2,8
1986.81457565366,17,12,2,6,4,6,1,4,2,1
1986.83374060917,19,9,1,7,7,4,2,0,0,2
1986.85290556468,15,14,7,6,8,4,3,0,1,2
1986.87207052019,9,19,8,1,14,5,1,0,5,4
1986.8912354757,13,9,3,6,8,7,9,3,3,2
1986.91040043121,17,12,2,2,9,7,2,0,7,6
1986.92956538672,20,25,9,4,17,8,0,1,3,8
1986.94873034223,10,18,9,2,14,1,4,1,3,2
1986.96789529774,8,18,4,7,17,4,2,1,3,2
1986.98706025325,13,0,5,0,4,4,0,1,3,0
1987.00622520876,10,41,9,2,23,5,1,3,0,5
1987.02539016427,20,25,23,10,29,8,3,0,2,9
1987.04455511978,15,11,7,3,10,5,1,1,4,2
1987.06372007529,12,12,6,3,17,6,1,0,2,0
1987.0828850308,15,21,10,7,14,5,2,1,4,2
1987.10204998631,17,13,13,0,13,3,4,2,2,7
1987.12121494182,20,13,5,1,24,3,5,1,3,7
1987.14037989733,16,19,6,7,11,10,0,0,4,7
1987.15954485284,14,11,12,6,19,3,6,4,2,10
1987.17870980835,9,23,8,2,22,4,5,1,6,11
1987.19787476386,17,13,13,1,13,3,5,2,2,7
1987.21703971937,17,15,7,5,24,4,4,1,5,4
1987.23620467488,19,16,9,6,17,6,2,3,2,8
1987.25536963039,35,15,6,3,17,4,3,1,9,13
1987.2745345859,28,18,18,6,21,12,12,1,3,16
1987.29369954141,28,16,10,5,18,9,9,5,5,23
1987.31286449692,15,17,12,5,19,9,6,4,2,9
1987.33202945243,18,14,15,7,17,17,8,2,3,16
1987.35119440794,22,12,9,4,11,16,7,2,10,10
1987.37035936345,24,13,9,8,10,9,7,2,4,14
1987.38952431896,20,19,8,3,12,9,14,1,7,14
1987.40868927447,24,11,10,5,7,7,4,6,8,3
1987.42785422998,16,28,15,3,19,7,7,3,1,15
1987.44701918549,25,19,19,10,10,8,16,8,7,19
1987.466184141,20,19,12,2,15,4,5,3,0,11
1987.48534909651,24,11,6,9,7,5,8,2,2,30
1987.50451405202,13,24,7,11,8,14,16,4,4,6
1987.52367900753,27,29,11,2,17,6,6,2,5,26
1987.54284396304,17,39,12,8,12,5,10,6,3,17
1987.56200891855,22,36,12,4,10,4,3,3,4,24
1987.58117387406,19,22,19,4,6,5,9,6,4,22
1987.60033882957,16,24,11,2,8,16,5,2,1,32
1987.61950378508,19,27,16,5,8,6,6,3,2,35
1987.63866874059,10,42,9,6,5,2,6,0,1,14
1987.6578336961,11,26,12,5,9,5,1,0,1,15
1987.67699865161,16,21,6,4,3,3,4,2,0,4
1987.69616360712,17,25,9,2,12,1,6,4,1,3
1987.71532856263,10,19,2,0,6,0,6,2,2,7
1987.73449351814,19,22,0,3,6,3,2,5,5,3
1987.75365847365,16,26,7,4,3,4,1,1,3,10
1987.77282342916,14,33,1,1,7,1,11,2,0,10
1987.79198838467,6,43,4,5,15,5,2,2,1,8
1987.81115334018,8,50,8,5,11,3,3,1,2,14
1987.83031829569,15,57,2,12,17,5,4,2,4,0
1987.8494832512,8,50,3,10,31,1,9,2,4,45
1987.86864820671,10,70,11,16,49,0,9,1,3,33
1987.88781316222,28,65,13,4,40,3,10,2,3,20
1987.90697811773,26,60,25,13,37,1,5,1,9,25
1987.92614307324,19,53,7,9,53,5,16,1,7,25
1987.94530802875,19,68,12,14,59,2,26,4,15,28
1987.96447298426,23,98,18,12,80,3,25,5,19,36
1987.98363793977,26,127,24,11,100,3,25,6,22,45
1988.00280289528,33,157,30,9,121,4,24,7,36,53
1988.02196785079,40,187,36,8,142,5,24,8,30,62
1988.0411328063,28,131,24,14,111,5,27,5,23,59
1988.06029776181,40,84,29,10,82,4,25,9,15,36
1988.07946271732,50,75,16,7,117,7,19,2,31,24
1988.09862767283,36,98,36,16,90,12,34,4,53,66
1988.11779262834,71,78,47,12,96,13,45,4,27,51
1988.13695758385,58,101,42,19,71,25,29,7,32,45
1988.15612253936,69,69,52,18,59,10,30,3,37,30
1988.17528749487,53,0,48,18,65,9,29,21,20,61
1988.19445245038,70,145,48,14,41,8,32,6,41,37
1988.21361740589,81,134,38,13,38,8,21,2,44,41
1988.2327823614,84,136,34,10,40,3,23,9,31,29
1988.25194731691,78,87,43,20,30,11,29,10,31,35
1988.27111227242,105,141,32,14,35,3,19,6,34,25
1988.29027722793,118,130,44,29,34,11,40,14,37,57
1988.30944218344,103,143,51,23,38,5,36,11,43,34
1988.32860713895,97,100,24,25,22,2,20,11,43,50
1988.34777209446,52,73,26,8,26,5,21,6,34,37
1988.36693704997,133,99,40,20,31,13,16,14,49,30
1988.38610200548,84,80,36,30,28,11,14,13,52,36
1988.40526696099,96,58,48,25,26,16,25,12,48,37
1988.4244319165,66,55,14,11,22,17,12,0,30,44
1988.44359687201,148,66,25,25,30,18,9,21,51,64
1988.46276182752,93,54,26,38,29,21,17,6,30,41
1988.48192678303,113,38,27,22,30,12,16,0,31,44
1988.50109173854,77,40,19,27,22,27,11,10,35,33
1988.52025669405,84,51,13,33,28,9,11,8,40,31
1988.53942164956,90,48,16,25,20,17,8,5,24,25
1988.55858660507,52,31,15,20,27,17,6,5,27,12
1988.57775156058,66,25,16,24,22,14,3,9,29,14
1988.59691651609,45,42,17,25,42,10,2,5,27,14
1988.61608147159,44,33,13,18,13,14,4,5,20,1
1988.6352464271,42,21,5,27,29,12,4,2,11,9
1988.65441138261,18,17,9,27,19,14,3,6,13,5
1988.67357633812,26,4,1,4,3,2,0,1,8,2
1988.69274129363,13,3,3,0,2,6,1,3,3,3
1988.71190624914,2,9,0,2,3,4,2,3,6,5
1988.73107120465,10,19,1,2,22,12,0,4,3,2
1988.75023616016,18,20,6,22,5,10,2,3,5,3
1988.76940111567,33,11,9,16,14,4,0,2,8,4
1988.78856607118,23,10,9,15,5,7,8,4,3,3
1988.80773102669,19,9,5,9,10,9,3,4,6,1
1988.8268959822,21,13,7,6,6,4,6,3,4,4
1988.84606093771,21,14,6,9,9,7,3,4,6,3
1988.86522589322,22,2,7,12,10,1,3,3,3,1
1988.88439084873,11,6,10,11,12,3,4,1,1,8
1988.90355580424,12,7,3,2,7,5,1,0,5,3
1988.92272075975,13,7,7,1,9,8,2,5,1,4
1988.94188571526,14,8,5,5,7,6,2,0,6,6
1988.96105067077,5,9,2,4,4,1,5,2,10,3
1988.98021562628,17,12,4,0,10,5,1,3,4,1
1988.99938058179,1,7,3,2,13,11,6,1,5,3
1989.0185455373,15,9,5,13,9,3,3,2,4,1
1989.03771049281,21,13,10,4,14,4,1,1,3,3
1989.05687544832,9,9,2,4,12,9,3,0,6,6
1989.07604040383,9,8,4,11,15,6,1,0,3,4
1989.09520535934,5,10,4,8,8,11,0,2,5,6
1989.11437031485,14,10,12,9,18,6,1,4,5,1
1989.13353527036,10,13,7,5,18,6,6,1,5,6
1989.15270022587,11,11,2,8,19,5,3,4,10,9
1989.17186518138,8,13,0,6,18,10,7,0,7,8
1989.19103013689,15,7,5,16,23,14,2,3,13,9
1989.2101950924,15,8,9,21,18,12,9,3,7,6
1989.22936004791,18,16,7,8,12,6,8,1,8,7
1989.24852500342,12,10,1,16,21,12,2,0,4,7
1989.26768995893,18,14,4,23,20,18,3,4,10,9
1989.28685491444,21,6,3,8,24,10,5,6,13,1
1989.30601986995,17,16,4,14,20,9,3,1,3,8
1989.32518482546,15,19,3,10,16,19,2,2,2,7
1989.34434978097,9,12,1,20,13,15,1,6,8,7
1989.36351473648,11,4,2,17,20,15,3,3,9,14
1989.38267969199,19,9,3,25,15,12,3,3,8,11
1989.4018446475,8,16,0,22,17,15,5,0,2,4
1989.42100960301,12,13,4,15,4,11,0,0,2,9
1989.44017455852,21,9,6,14,13,9,5,4,5,4
1989.45933951403,9,9,7,18,11,10,1,2,7,5
1989.47850446954,8,5,3,10,18,7,0,4,5,9
1989.49766942505,13,11,5,21,12,5,2,2,11,5
1989.51683438056,16,12,2,10,8,3,0,2,4,2
1989.53599933607,14,4,4,15,8,9,1,4,5,1
1989.55516429158,11,12,6,11,6,5,3,0,3,4
1989.57432924709,15,7,6,15,7,5,5,0,2,4
1989.5934942026,9,7,0,15,3,4,0,3,6,3
1989.61265915811,5,12,4,9,8,8,1,2,4,5
1989.63182411362,8,6,3,6,7,2,2,2,3,3
1989.65098906913,5,2,4,6,6,4,1,0,2,4
1989.67015402464,6,2,1,2,4,1,2,0,0,3
1989.68931898015,9,2,3,0,5,3,0,2,3,3
1989.70848393566,7,9,4,1,2,2,2,0,1,0
1989.72764889117,5,6,3,3,5,8,1,2,2,1
1989.74681384668,3,6,6,4,8,2,3,0,5,6
1989.76597880219,6,4,2,5,14,7,1,0,4,6
1989.7851437577,12,7,0,3,3,7,1,0,0,1
1989.80430871321,5,11,2,2,9,5,2,0,4,4
1989.82347366872,6,9,4,4,3,6,2,1,2,9
1989.84263862423,14,4,1,0,5,5,0,1,2,4
1989.86180357974,10,5,5,5,0,7,3,0,2,2
1989.88096853525,7,7,3,3,6,4,0,4,3,3
1989.90013349076,4,8,2,0,5,2,1,2,1,5
1989.91929844627,8,3,7,2,3,2,0,0,1,1
1989.93846340178,12,5,1,1,7,2,1,0,0,3
1989.95762835729,7,5,0,2,4,4,1,2,0,4
1989.9767933128,1,2,1,1,3,7,2,1,1,2
1989.99595826831,4,6,1,0,1,1,2,0,1,1
1990.01512322382,8,3,0,1,3,0,1,0,1,3
1990.03428817933,5,5,2,0,7,2,0,1,2,0
1990.05345313484,2,8,2,2,5,1,2,0,0,3
1990.07261809035,5,7,2,1,5,1,0,1,1,3
1990.09178304586,15,6,4,3,6,3,2,1,3,2
1990.11094800137,9,5,1,4,6,3,3,0,1,7
1990.13011295688,9,4,7,0,5,5,1,0,3,2
1990.14927791239,10,6,6,1,14,2,2,1,1,11
1990.1684428679,7,2,3,0,5,5,4,0,0,6
1990.18760782341,4,3,4,1,14,4,3,0,2,9
1990.20677277892,13,1,2,2,1,3,1,0,2,2
1990.22593773443,12,5,4,1,5,3,2,0,7,2
1990.24510268994,6,7,0,0,8,4,2,2,0,7
1990.26426764545,5,6,6,1,5,6,2,0,5,7
1990.28343260096,7,5,4,4,3,2,0,2,2,2
1990.30259755647,4,1,2,0,3,5,0,0,1,3
1990.32176251198,6,7,4,4,9,7,0,3,3,8
1990.34092746749,5,3,7,2,6,6,0,0,7,5
1990.360092423,7,3,4,6,2,0,1,1,2,2
1990.37925737851,5,4,2,3,7,10,1,2,0,3
1990.39842233402,5,5,4,3,6,5,5,0,2,2
1990.41758728953,9,1,1,0,1,0,1,0,2,4
1990.43675224504,8,2,3,6,4,2,1,3,5,6
1990.45591720055,8,2,6,1,2,3,0,2,2,3
1990.47508215606,11,2,3,1,1,4,1,2,3,4
1990.49424711157,10,2,7,0,8,1,0,2,2,6
1990.51341206708,6,3,5,0,9,4,0,3,1,3
1990.53257702259,9,1,4,2,6,2,1,2,5,8
1990.5517419781,11,1,1,1,5,3,1,1,0,3
1990.57090693361,7,2,0,2,5,5,1,1,1,2
1990.59007188912,12,2,1,0,3,4,2,1,4,3
1990.60923684463,10,2,4,6,1,5,4,2,5,2
1990.62840180014,10,2,2,3,3,1,3,2,2,1
1990.64756675565,2,0,3,0,2,1,4,0,4,1
1990.66673171116,4,1,0,3,2,4,1,0,0,4
1990.68589666667,7,5,3,3,3,2,0,1,1,2
1990.70506162218,5,6,2,0,6,2,0,0,1,2
1990.72422657769,2,4,4,1,1,3,0,0,2,2
1990.7433915332,6,5,7,3,3,1,3,1,2,2
1990.76255648871,10,5,2,1,1,2,0,1,1,3
1990.78172144422,6,5,2,5,4,3,0,3,1,3
1990.80088639973,9,7,1,1,8,13,3,0,8,8
1990.82005135524,12,3,5,4,4,2,0,2,0,3
1990.83921631075,9,3,3,2,5,3,0,6,1,6
1990.85838126626,7,4,2,0,2,2,2,3,0,0
1990.87754622177,6,4,7,2,6,1,1,0,1,3
1990.89671117728,11,0,4,2,4,5,0,0,1,4
1990.91587613279,8,2,3,0,1,1,1,1,0,3
1990.9350410883,11,6,2,2,5,2,3,3,0,2
1990.95420604381,7,0,2,0,6,3,1,0,4,1
1990.97337099932,8,3,2,1,5,0,2,0,2,2
1990.99253595483,2,6,1,3,3,4,0,0,0,0
1991.01170091034,5,5,2,0,5,1,1,1,0,2
1991.03086586585,2,7,0,0,3,1,1,0,1,0
1991.05003082136,10,3,4,2,3,1,2,1,2,1
1991.06919577687,4,2,3,1,5,9,1,0,0,6
1991.08836073238,8,2,3,0,2,2,1,0,2,6
1991.10752568789,4,3,2,1,1,1,3,1,0,6
1991.1266906434,11,3,4,1,7,2,1,2,2,1
1991.1458555989,6,0,6,1,6,0,0,0,0,2
1991.16502055441,7,4,0,1,3,1,1,0,0,6
1991.18418550992,3,6,2,1,3,2,0,0,1,1
1991.20335046543,7,4,2,1,0,3,1,3,2,5
1991.22251542094,12,3,3,4,3,4,2,0,0,6
1991.24168037645,2,5,0,0,3,1,0,0,1,5
1991.26084533196,4,3,5,0,1,0,2,3,1,2
1991.28001028747,5,4,2,1,2,3,1,2,0,1
1991.29917524298,7,4,3,5,5,0,0,1,0,3
1991.31834019849,3,8,7,1,7,0,1,2,1,7
1991.337505154,2,3,6,2,1,3,2,3,2,5
1991.35667010951,2,3,2,4,4,4,0,0,4,2
1991.37583506502,4,0,6,1,9,3,0,1,4,3
1991.39500002053,7,1,5,2,6,3,2,2,2,2
1991.41416497604,7,4,2,1,2,0,0,0,3,2
1991.43332993155,4,2,4,1,7,2,0,3,2,3
1991.45249488706,8,5,5,2,1,3,2,0,2,3
1991.47165984257,1,6,0,1,2,4,0,0,1,8
1991.49082479808,3,2,4,2,9,0,1,0,3,4
1991.50998975359,5,8,4,6,5,3,0,3,4,12
1991.5291547091,5,2,2,1,5,2,0,2,3,5
1991.54831966461,8,6,3,3,1,3,0,1,1,4
1991.56748462012,4,6,1,1,3,4,0,1,6,5
1991.58664957563,7,3,2,3,2,5,0,1,0,2
1991.60581453114,4,6,2,0,6,2,1,0,5,4
1991.62497948665,5,3,3,3,3,4,1,1,3,3
1991.64414444216,5,1,0,1,2,2,2,0,1,1
1991.66330939767,5,2,0,2,5,0,1,0,2,2
1991.68247435318,2,4,0,3,3,0,1,2,0,1
1991.70163930869,3,0,1,2,2,0,2,0,0,3
1991.7208042642,4,0,3,0,3,1,0,2,1,3
1991.73996921971,10,1,1,1,6,3,1,0,3,2
1991.75913417522,6,1,0,2,5,3,1,0,4,2
1991.77829913073,2,7,1,0,3,2,3,4,0,2
1991.79746408624,4,3,2,0,2,1,1,2,0,5
1991.81662904175,4,1,3,1,7,0,2,0,1,0
1991.83579399726,0,4,5,0,4,0,0,2,3,2
1991.85495895277,4,2,5,0,4,2,0,0,2,0
1991.87412390828,5,4,4,0,6,2,0,1,1,4
1991.89328886379,3,1,1,0,2,4,3,1,1,0
1991.9124538193,3,0,3,1,6,1,1,1,2,1
1991.93161877481,1,6,1,0,7,3,0,0,2,1
1991.95078373032,5,1,4,0,6,0,1,0,1,0
1991.96994868583,15,1,2,1,4,0,0,0,0,2
1991.98911364134,5,0,1,1,4,2,0,1,3,0
1992.00827859685,6,1,4,2,3,0,0,1,2,0
1992.02744355236,4,1,0,1,10,1,0,0,3,1
1992.04660850787,8,4,0,0,6,1,1,0,1,4
1992.06577346338,5,4,0,2,6,4,1,0,1,4
1992.08493841889,5,2,3,1,3,4,0,1,3,1
1992.1041033744,2,3,3,0,5,1,0,0,3,3
