"Beta","mu_E","mu_I","rho","mu_R1","mu_R2","loglik","loglik.se"
7.15398122316601,1.75592161969521,3.28927504579132,0.753313052206458,0.332467532467533,0.554112554112554,-83.4769185081877,0.241188864041614
5.84048903837417,2.42677395411253,1.99770676315992,0.817191156065153,0.332467532467533,0.554112554112554,-83.3395024349568,1.08131280621456
7.95848656431788,3.28555140957751,8.75481486176064,0.995758395716016,0.332467532467533,0.554112554112554,-82.9940476099691,0.114649839350418
2.30676586329469,19.1964651318388,1.30638250376702,0.731057648702769,0.332467532467532,0.554112554112554,-108.970127694911,3.02132103080295
3.40776424890358,21.9532341659711,3.10441825659923,0.945352988871211,0.332467532467532,0.554112554112554,-97.7720915869146,0.518508355528672
8.10872943649409,2.70186953456478,5.83919066048301,0.967725959036448,0.332467532467532,0.554112554112554,-85.2766541364589,0.265218851009528
17.5053098024001,1.01182212196629,8.77800268244759,0.766934707037409,0.332467532467532,0.554112554112554,-83.6684258426691,0.219565306800036
3.90412890985763,6.91645312989945,2.57732116696127,0.91488638841899,0.332467532467532,0.554112554112554,-86.8111645208499,0.196315099202657
3.61622359830181,22.8729480347614,20.0230584685201,0.816008804660293,0.332467532467532,0.554112554112554,-336.337828548844,9.42972965506115
4.05594928985453,4.26243559871864,3.28257108435577,0.903068759330946,0.332467532467532,0.554112554112554,-92.3145301789229,0.383992872493113
10.6526653357151,1.93591356783632,11.8826617822174,0.794233790402951,0.332467532467533,0.554112554112554,-83.6083479150349,0.165387755228352
7.65045232283686,3.96648035690912,10.7865544734576,0.795411703813632,0.332467532467532,0.554112554112554,-95.1294100025897,0.451038192376929
5.72784423220589,6.76925437351071,14.0677571392722,0.903180871024986,0.332467532467533,0.554112554112554,-122.703551505047,5.73600426643671
8.0537613991704,2.94767497387027,6.9372278314386,0.81185944889186,0.332467532467532,0.554112554112554,-83.9027590474238,0.0887850678644142
3.39082512804412,5.12196374107088,1.86197549045819,0.926848983954311,0.332467532467532,0.554112554112554,-87.6153888835437,1.1781549228022
4.61255314021639,8.72249178911179,9.82445919296183,0.916256883059777,0.332467532467532,0.554112554112554,-151.345865853812,16.5232165512081
3.04520135044556,12.2809871862784,4.5640700594563,0.935065805880441,0.332467532467533,0.554112554112554,-193.125893134003,2.16976345250884
9.31086961903428,1.88420312656104,4.86034958132029,0.780154579389968,0.332467532467532,0.554112554112554,-80.9555871683539,0.169768011981032
3.77056609169087,21.2403499259061,3.99215922213941,0.87116191735536,0.332467532467532,0.554112554112554,-110.008798314773,3.58635336751733
3.4648183739248,7.02687869668783,2.92036542275773,0.878824575356458,0.332467532467532,0.554112554112554,-99.2110853625096,0.626835429772147
6.97394928844264,5.38158206310797,5.02239714548219,0.798370747403451,0.332467532467532,0.554112554112554,-86.0858333493109,0.471808249646159
11.2159611756151,1.27343650548087,4.12457784262396,0.752095890495997,0.332467532467532,0.554112554112554,-81.0123364492333,0.23164874227853
2.36041276233576,14.0086322235499,2.55507174105376,0.950563480484245,0.332467532467533,0.554112554112554,-137.409703191016,6.56793957370801
3.16068167785378,10.2614616975532,3.09256727368701,0.76729760989808,0.332467532467532,0.554112554112554,-134.233638745429,2.05900287231077
8.90737208673916,1.55564933948483,3.9955552174301,0.766261053210318,0.332467532467532,0.554112554112554,-81.5557643250346,0.246982201507062
6.01912058521796,2.83670939939637,2.64824828047986,0.782618800709765,0.332467532467532,0.554112554112554,-82.8590313245202,0.208709418065741
3.72506774167849,11.0534389915718,2.40561975078246,0.874225231713969,0.332467532467533,0.554112554112554,-87.9056443511705,0.261473244879061
8.63071188957492,3.59973167541119,19.7181584561599,0.984940241069057,0.332467532467532,0.554112554112554,-83.2093040685297,0.266541560270136
4.4463685342077,4.27088561776989,4.57557727697649,0.912858251328198,0.332467532467532,0.554112554112554,-99.3797766025227,0.866156086313829
4.15118301305331,6.53115505685913,2.86618764525483,0.7898192886661,0.332467532467532,0.554112554112554,-92.7360232566835,0.267840332741555
6.85020991957661,2.56432351064964,4.65106648109078,0.806430297410607,0.332467532467532,0.554112554112554,-83.8790265136643,0.159313590064263
6.75448218353097,4.0119503435236,7.627419623422,0.891421238699551,0.332467532467532,0.554112554112554,-87.7379116415096,0.35917963030982
4.51274337228505,8.02921551206019,6.54703145361369,0.761519632597933,0.332467532467533,0.554112554112554,-160.084134490706,1.64483920433659
5.1138340090464,36.7923869065831,19.9888093831985,0.925789803900898,0.332467532467532,0.554112554112554,-183.789776614159,3.49037144505656
3.49739957040202,4.69658457620816,2.66013669869443,0.929987460223921,0.332467532467532,0.554112554112554,-92.344907574436,0.916897364897709
7.9150880945719,2.5848549571999,7.56805154170821,0.926252522587589,0.332467532467532,0.554112554112554,-83.0642009740954,0.374682079908924
3.13476028071214,19.6023784873973,5.17486822980445,0.997203394246891,0.332467532467533,0.554112554112554,-193.421357068422,28.6706185845897
4.89088767841448,13.4814329698549,5.45162278220227,0.899734766806973,0.332467532467532,0.554112554112554,-98.8079120665412,0.363940149409137
6.98517234615818,2.53953179604127,7.39272088439517,0.973972940703423,0.332467532467532,0.554112554112554,-86.6757871997304,0.209997521074646
6.54974354501341,5.68273915121584,8.32187106546844,0.872975854974701,0.332467532467532,0.554112554112554,-92.9013559205134,0.304717196290987
3.92362737288968,2.82932950089842,1.4530895691595,0.73586652044161,0.332467532467533,0.554112554112554,-88.8262515065034,0.329302183086885
2.95146096450383,5.10749086741476,2.55550275240962,0.869557431995438,0.332467532467533,0.554112554112554,-114.94271959357,1.49994007112454
9.24889927812479,2.84743770625789,14.8512179343045,0.873057195579259,0.332467532467532,0.554112554112554,-83.6406810800037,0.403790564447427
7.53696367677394,2.18586097925584,5.56031895976062,0.921955714544983,0.332467532467532,0.554112554112554,-83.9528748798425,0.218929618633286
6.1278543696135,4.51551382082043,12.6181920219099,0.951291996301738,0.332467532467532,0.554112554112554,-106.506237013327,0.505918509129785
4.15467467884733,3.74874639527546,2.69375589156028,0.838536867386246,0.332467532467532,0.554112554112554,-89.4318858252216,0.296982314270974
13.3274685150186,1.40344072334148,3.36875469326035,0.781828111820153,0.332467532467532,0.554112554112554,-85.9194977145697,0.130269748772589
6.93441517632701,8.4006213188677,11.4825174232688,0.810500616607434,0.332467532467532,0.554112554112554,-104.437411029795,0.431532339479783
6.70512651703346,3.07691011500226,4.86689454868504,0.949569812154777,0.332467532467533,0.554112554112554,-82.7233904042032,0.424472365058425
3.95389963116975,4.33888130517669,2.65873312436255,0.968715562616111,0.332467532467532,0.554112554112554,-87.8890497310571,0.121127717505095
6.1109221241564,3.54030684880111,3.1904459927379,0.721525239069768,0.332467532467532,0.554112554112554,-86.3310739044519,0.180578017847986
4.7726676779201,4.3447037535443,3.33581547607649,0.853677445219794,0.332467532467532,0.554112554112554,-86.2724847690636,0.611705964314376
11.3143830812789,2.01311921632563,17.8045020379876,0.751786108612472,0.332467532467533,0.554112554112554,-86.0510561452353,0.172703316679461
3.96308790643219,6.05751396909362,2.64603539169444,0.993324287110195,0.332467532467532,0.554112554112554,-86.5597953655078,0.164828169264556
7.13505342312825,4.18117158142662,7.54854762402971,0.873609537434515,0.332467532467532,0.554112554112554,-86.0765629406209,0.218105665004997
12.3808781322895,1.29032733685534,7.03521152296367,0.746608690338202,0.332467532467532,0.554112554112554,-82.9710440057845,0.183929751263028
6.1921779908559,8.73325513427951,10.1840000718231,0.850795679139886,0.332467532467532,0.554112554112554,-106.654083504168,1.70943787460599
10.2180746175212,1.49250839202283,3.81380455820358,0.723153084507402,0.332467532467532,0.554112554112554,-80.8691059974694,0.119124037457469
4.13290874055591,7.22611976435573,4.86455459494303,0.937485102478155,0.332467532467532,0.554112554112554,-107.417715990433,0.770148925860189
5.91190940035332,6.9586785159825,12.5642664564496,0.817289272369364,0.332467532467532,0.554112554112554,-129.943620045353,0.680194488607942
13.1751566834135,1.59733444095934,10.1809056189618,0.751734415027285,0.332467532467532,0.554112554112554,-81.2293160788939,0.362762363310144
4.91637975815496,4.25683933895268,2.66491717381027,0.702758647324096,0.332467532467533,0.554112554112554,-91.4568836913098,0.28222939189166
3.64067936103467,4.8968908052239,2.02186852429798,0.838009653401785,0.332467532467532,0.554112554112554,-88.1271578570561,0.308879263847586
8.70086782241006,2.35624684350134,9.0524275287858,0.913574987878975,0.332467532467533,0.554112554112554,-83.6658887150851,0.265730174380601
7.8625779090873,2.63365384596755,4.51285754729023,0.825389313651714,0.332467532467532,0.554112554112554,-82.0996189613659,0.238129923273078
10.6337633378105,1.90940552382254,8.80319163041717,0.792421516338678,0.332467532467533,0.554112554112554,-82.165955729321,0.113485342207001
4.80029332631215,3.32438786100656,3.44903194877641,0.904289723769155,0.332467532467532,0.554112554112554,-87.1997134654912,0.219576517383168
7.31182661944709,3.28392024593651,7.25752046955604,0.882707840122097,0.332467532467532,0.554112554112554,-84.3792791835947,0.227922794881724
5.83065894434248,6.58605336363715,5.3871707565503,0.89031043007227,0.332467532467532,0.554112554112554,-87.9551841917637,0.234405172083127
6.4355251991552,4.73689591186898,14.5826561824938,0.954809537343351,0.332467532467532,0.554112554112554,-101.720579684222,0.587248819880652
2.86373395154513,11.9947500232571,2.04453052703273,0.981545969664459,0.332467532467532,0.554112554112554,-90.979111271162,0.261712875998351
5.08771862627352,3.99594073060049,10.8426782576738,0.916981751598125,0.332467532467532,0.554112554112554,-158.846659778591,4.52940320781344
1.79856519564976,18.8799519694653,3.90104775090222,0.957432525795552,0.332467532467532,0.554112554112554,-315.794649875254,6.2164550586823
4.4842527941173,5.63937087411922,3.12555367927629,0.810626870992724,0.332467532467533,0.554112554112554,-90.0969032137672,0.149671039926177
3.51787874039137,9.42997241461414,2.20945394742908,0.848521744535305,0.332467532467532,0.554112554112554,-89.3390617048661,0.164471622933928
4.28231615019542,13.4100106331487,7.67674924538723,0.876177982862401,0.332467532467532,0.554112554112554,-167.596061007759,3.26310134414753
12.4804117746041,1.83397193896721,9.98315019065245,0.756377604887786,0.332467532467532,0.554112554112554,-81.0289642133047,0.448713071992102
4.29449641461903,5.39208755050351,2.55221248336657,0.769190618358499,0.332467532467532,0.554112554112554,-89.7200533014876,0.22190461764098
5.86026084770543,4.00397438153432,6.0815147007833,0.813249933783348,0.332467532467532,0.554112554112554,-96.1467420376994,0.791616250111543
7.27957810963449,2.22472585197159,3.32425109527934,0.850078639831863,0.332467532467533,0.554112554112554,-83.6136502712576,0.214443630799605
5.28106075632138,7.02705306897731,10.7213833161113,0.827990097257566,0.332467532467532,0.554112554112554,-155.341486915278,2.26699579730345
6.0620758204418,4.92113134965571,13.4249713277223,0.979818783532686,0.332467532467532,0.554112554112554,-105.265460079237,1.74961913354052
5.76542177629686,5.19797256002229,5.71509045218225,0.884766108250172,0.332467532467533,0.554112554112554,-89.4111719528086,0.198122640274008
2.52726000109162,7.76349856186388,2.19727434829532,0.961254008621336,0.332467532467532,0.554112554112554,-102.81111709565,6.34143096466261
7.85606716160503,4.09509589257943,17.689593003403,0.947680726874722,0.332467532467532,0.554112554112554,-87.6452660973444,0.693810959249957
6.92123909447718,4.16099913460042,7.13571704165115,0.883226114004954,0.332467532467532,0.554112554112554,-85.6240192872576,0.203770952804701
5.84104257211722,4.88029971479984,9.0381776787796,0.86545027672081,0.332467532467532,0.554112554112554,-108.342884541424,1.27644210376626
6.67921628627739,1.4502935276664,1.96610281414614,0.74257064144217,0.332467532467532,0.554112554112554,-83.1145142783311,0.14537187819299
7.1304553122493,3.71218935628642,7.86048242778359,0.763621099877085,0.332467532467532,0.554112554112554,-96.4612043000679,0.224382827646843
4.93222354598048,8.50201396525206,5.31557513568063,0.851422436430451,0.332467532467532,0.554112554112554,-101.531684181603,0.442654143973758
4.45856642669641,10.7071169171077,9.14749766224167,0.915326572140863,0.332467532467532,0.554112554112554,-161.683188039709,49.661997810401
2.97769961820567,19.9175397789505,2.01168082582743,0.817095496388231,0.332467532467533,0.554112554112554,-96.6932313262659,0.416621673324488
4.99468370938019,13.8640145415891,7.05907378870789,0.882781975868843,0.332467532467532,0.554112554112554,-110.868707818663,3.5942538711362
4.79021191985718,8.38710892418447,7.99991497509901,0.967566899053822,0.332467532467532,0.554112554112554,-121.28315599196,1.55419229713255
2.87690430594909,4.28407824557127,3.15925819556466,0.996473984103576,0.332467532467532,0.554112554112554,-127.105484511704,2.38815396056146
6.17083028902196,5.30601872396993,4.97405068184233,0.926612427584576,0.332467532467532,0.554112554112554,-83.4797787721184,0.312547175260811
3.21349305458275,7.7575261207283,3.5524980152663,0.877021398280009,0.332467532467532,0.554112554112554,-132.256826977442,4.20097310776023
3.44666552567293,8.67052823123156,2.02964237057845,0.680755030764642,0.332467532467533,0.554112554112554,-105.320957069776,0.382422575967464
6.94947742444236,1.81385605914578,2.63688434534912,0.774143118214526,0.332467532467532,0.554112554112554,-81.9959713422988,0.174424778670586
3.12837120730018,9.32626213822237,1.71979547519499,0.853583321424267,0.332467532467533,0.554112554112554,-89.2193043933552,0.222011704501489
4.45407664009669,5.86317443013383,4.92825345540534,0.887995246483467,0.332467532467532,0.554112554112554,-104.622289257882,0.541873737629778
5.42789050159198,4.25205869318703,5.7825641823148,0.927818984245777,0.332467532467533,0.554112554112554,-90.9569867150354,0.444839561322476
6.85098831400293,5.29973025981643,6.60705157462744,0.923387382058819,0.332467532467532,0.554112554112554,-84.6559527900907,0.233950166669234
6.77637394941049,2.51906126275333,3.93566645255072,0.739410485105032,0.332467532467533,0.554112554112554,-85.6334206965744,0.136444495118839
5.55432515259923,6.2629967629727,3.50441250075313,0.850213741439966,0.332467532467532,0.554112554112554,-85.3746529861374,0.160782457823687
4.06298159115079,5.54198756656719,3.02870050588898,0.794224455072998,0.332467532467533,0.554112554112554,-96.5852787101325,0.313307405760821
4.1956594178738,11.0890058255135,5.92200974840128,0.895656201937286,0.332467532467532,0.554112554112554,-117.843571323025,8.10690077105373
8.8603214377492,2.24478816123943,4.86325412744847,0.80927459404844,0.332467532467533,0.554112554112554,-81.0153260427156,0.252882744891505
6.15708851437364,5.29735309133215,6.31369906132884,0.792376196869005,0.332467532467533,0.554112554112554,-96.5759850391452,0.131862621691437
2.9977893475158,11.0241390862811,1.68722947790678,0.828798102469356,0.332467532467532,0.554112554112554,-91.2310232172504,0.407805818142312
3.94725123752064,4.92309064616113,4.75653757437858,0.828309985991246,0.332467532467532,0.554112554112554,-137.332272764937,1.76163787968607
4.51293576781103,25.6516179377431,8.47056003054765,0.840018979249025,0.332467532467532,0.554112554112554,-169.017939762197,8.11315488689098
4.29934527333052,25.3099547492457,8.72853089559052,0.813350167583318,0.332467532467532,0.554112554112554,-236.180003967114,5.70407388428195
4.63978558819915,2.97095137804108,3.62543734861081,0.874680699331686,0.332467532467532,0.554112554112554,-91.4679803666547,0.586786191737648
7.80462086873541,3.79125353603678,11.4256226560035,0.788654375702925,0.332467532467532,0.554112554112554,-95.6822055231367,0.18729040145459
5.04346518530755,2.86543322654997,3.84647125868292,0.901227016636363,0.332467532467532,0.554112554112554,-88.2575295489476,0.622474108848935
5.70296545161776,2.64214091136259,3.10194140609095,0.779998007587481,0.332467532467533,0.554112554112554,-84.2511988273601,0.198328674254986
3.86377504743896,9.90206682849735,15.0260708141978,0.943026871180305,0.332467532467532,0.554112554112554,-286.649261077698,8.34599047487253
5.03569141249518,3.5470383146267,5.33608436797668,0.984614500441578,0.332467532467533,0.554112554112554,-91.4335935424979,0.526463808276594
4.02751118963628,11.1456410835605,2.78604349849974,0.827271154404005,0.332467532467532,0.554112554112554,-90.1068492027617,0.324473368337687
8.24465877393831,2.94128578502098,3.87546736616245,0.76158211383906,0.332467532467532,0.554112554112554,-83.7572890845264,0.307546051834929
6.17919440538104,2.40605158564649,1.7646641794095,0.687781388703459,0.332467532467532,0.554112554112554,-84.6115816680177,0.244970044489047
6.68693550007464,10.3425022425321,5.05384882562476,0.722787710210793,0.332467532467532,0.554112554112554,-95.509271336994,1.20838544516842
10.3057437385269,1.97094381966316,8.61388621116499,0.771770394619148,0.332467532467532,0.554112554112554,-82.9616599780266,0.144671136444551
3.50469383052212,5.21712497643546,2.79213862732477,0.909987744342676,0.332467532467532,0.554112554112554,-95.0858527174561,0.377800642119544
4.77835856958894,2.80416779543925,1.54718158553673,0.702763939620767,0.332467532467532,0.554112554112554,-85.104385860624,0.448868353839428
3.95464168426569,6.68993773219106,2.9269385304696,0.875841610895406,0.332467532467533,0.554112554112554,-89.9969437924737,0.425161706421156
2.54192641151582,10.9272206892173,1.63253234783153,0.98479034947806,0.332467532467533,0.554112554112554,-93.218306840595,0.575339870614908
7.30756056273543,4.57305755957277,18.2281561369057,0.980607339292485,0.332467532467532,0.554112554112554,-90.9445223761698,0.399277616315701
8.41134510718795,3.32615453120328,7.07868204466466,0.904691057581149,0.332467532467532,0.554112554112554,-82.4332810387242,0.196963504546711
4.18429697053709,5.04726418416318,3.36528454116508,0.894007126865441,0.332467532467532,0.554112554112554,-91.0752775018535,0.143693668873851
9.36227108024014,0.918919823135982,2.12250489181827,0.743213445486513,0.332467532467532,0.554112554112554,-84.8693662183038,1.12000429715173
5.28497762980289,3.36649003506909,5.5402548971385,0.960138618269058,0.332467532467532,0.554112554112554,-92.1971625376492,0.592971188148286
4.09817096976949,5.49945218036174,3.41390969757775,0.798885648047608,0.332467532467532,0.554112554112554,-100.573025784778,0.508126229195948
7.60862179868648,6.21466415428519,10.3949211403394,0.77390380346075,0.332467532467533,0.554112554112554,-98.3172194605969,0.600672379381349
2.91703568237719,6.36223525188373,5.4519876254856,0.971043639909319,0.332467532467533,0.554112554112554,-269.568491644352,3.18550581852577
5.55717005876506,3.10145524906084,2.931429796736,0.776208679646255,0.332467532467532,0.554112554112554,-83.6124554235611,0.241302734056819
4.20092215990451,4.97674063380968,2.01574007337075,0.813941698934012,0.332467532467532,0.554112554112554,-84.873868905899,0.303070483755816
13.0996467087586,1.24708640226795,6.41315821881069,0.689495614080023,0.332467532467532,0.554112554112554,-84.3916526048252,0.285236070504051
2.66879002453589,12.6534439791262,3.0936013582189,0.950254867821388,0.332467532467532,0.554112554112554,-134.986522255589,13.2877716923
5.49151502289274,4.19358274376084,5.15324220506501,0.793604887537494,0.332467532467533,0.554112554112554,-97.85551584762,0.345474375430696
2.95282472735977,5.70326392532287,2.19907635267199,0.926822186305595,0.332467532467532,0.554112554112554,-95.2958344913354,1.8258433079589
5.03651589893015,9.36552804594064,14.6768260969319,0.893846571318074,0.332467532467532,0.554112554112554,-183.936304882722,6.77618037716672
7.83192553460256,4.36582656555452,5.52541709955509,0.783083213056947,0.332467532467532,0.554112554112554,-84.9262651254777,0.463551595870876
5.38085061088485,4.63584549690983,4.01528488879744,0.847986802102765,0.332467532467532,0.554112554112554,-86.1046593256334,0.259780452775301
7.23234413657456,4.74866505993273,3.84761052720262,0.806952892807536,0.332467532467533,0.554112554112554,-86.3429759350274,0.852570950041934
11.4088775455688,1.69506752810898,6.87591087135395,0.780573073038993,0.332467532467532,0.554112554112554,-80.1956893712655,0.678339240367084
7.20979009400538,2.43195722833786,4.21291958261487,0.762758189101889,0.332467532467532,0.554112554112554,-83.602137356121,0.150724567377563
4.42335598756199,2.63041037874856,1.8323802924153,0.833508414414788,0.332467532467532,0.554112554112554,-85.8424124913997,0.298371407308386
3.90932024218263,2.50652179013835,1.61582896674079,0.783832406546052,0.332467532467532,0.554112554112554,-88.8756122002311,0.187612074783717
4.14642699754524,5.78635400728455,5.51503715646299,0.955856072218605,0.332467532467532,0.554112554112554,-119.031668063082,2.82261018163309
5.28203724693208,3.64531139542818,3.10540314142194,0.80693833161128,0.332467532467532,0.554112554112554,-84.7003044880534,0.174664894616845
4.55280405665981,5.84000362236353,5.96834799345839,0.970246807492561,0.332467532467532,0.554112554112554,-104.180899695343,1.12090369531054
2.90833640401573,7.05236563919606,3.64949722201454,0.9848941892097,0.332467532467533,0.554112554112554,-128.337466096585,20.0668755427472
4.95741700488072,5.96373506220918,4.28605802454937,0.754020459556955,0.332467532467533,0.554112554112554,-101.335931219943,0.55485776702354
4.2865597639912,8.58561765205473,8.59284286907059,0.965583474551987,0.332467532467532,0.554112554112554,-151.766141874052,25.7251910168525
5.2366391181078,5.02692385902285,4.07240740876336,0.842752458330159,0.332467532467532,0.554112554112554,-87.4939690494273,0.768297603333971
4.66228882053079,3.72143072523883,3.67302440877919,0.996670079218421,0.332467532467532,0.554112554112554,-86.9117517694595,0.183119562300256
7.58429478716204,3.90127940361076,7.7645972524484,0.99524123383385,0.332467532467532,0.554112554112554,-83.0913202023051,0.299853842887107
9.85488311253288,3.82727990950566,6.84988568882055,0.879869772411043,0.332467532467533,0.554112554112554,-88.6071054577361,0.508607712787124
5.37370278063105,7.7797355948253,5.15635768113357,0.751697693586492,0.332467532467532,0.554112554112554,-103.98978595282,1.52174927273733
5.92846549597826,2.82798007690516,2.79610991738635,0.867472515178714,0.332467532467533,0.554112554112554,-83.9109235226689,0.371033289209128
3.52500836338694,11.0664556518143,9.40793418900234,0.914196349678068,0.332467532467532,0.554112554112554,-283.604649001968,2.29184160538763
7.26158158341595,2.50536290660094,5.61016849728093,0.856725059990622,0.332467532467532,0.554112554112554,-83.7001890521146,0.209949536510774
3.09547639036214,12.6503201063461,2.45999117904453,0.890340206924003,0.332467532467533,0.554112554112554,-96.5153230154798,1.77433052745182
6.65133914129622,3.19600399347319,9.14323888107444,0.938296596297352,0.332467532467532,0.554112554112554,-91.5294326293178,0.355732293165107
5.70385108070059,3.53365051408225,5.66927974903018,0.914511898010551,0.332467532467532,0.554112554112554,-89.5074065271372,0.346809692373105
4.35504185958592,5.92519361445502,4.97919831532562,0.892880464325245,0.332467532467532,0.554112554112554,-105.740332583397,0.838573018644542
4.90746068409918,6.40224298576951,4.74462930032471,0.94941509459829,0.332467532467533,0.554112554112554,-89.6585172829627,0.639860836350179
3.37906637345988,9.62655287246661,9.68066109302249,0.9756247108625,0.332467532467533,0.554112554112554,-292.061790352821,9.66851509601766
5.02673971499745,6.20032948897237,7.53759532724093,0.917068053316183,0.332467532467532,0.554112554112554,-116.223591385046,0.727217285053228
5.92838602870608,1.67305474572791,1.58231850199365,0.734955067502161,0.332467532467532,0.554112554112554,-83.2877948468459,0.169576380083383
4.53098872157334,4.90276554802291,3.17135635260586,0.804091719565535,0.332467532467532,0.554112554112554,-90.8066167828681,0.147724373558783
4.64496911672021,3.90337357489371,2.83007243603961,0.752198840405295,0.332467532467532,0.554112554112554,-90.5967543264355,0.140375849968363
6.40524394853943,3.16211160558305,4.44810337906517,0.834247217323467,0.332467532467532,0.554112554112554,-83.7062878362395,0.227407563449749
6.68425833954129,4.34649318801134,6.11160432570784,0.895444227949082,0.332467532467532,0.554112554112554,-84.5986275005097,0.206501502609024
2.82839242231199,4.88634905753878,1.59038931701678,0.821298889228899,0.332467532467532,0.554112554112554,-95.5977493577274,0.693555788559019
5.90401083932803,6.7752368533953,10.7518218847764,0.881956139077594,0.332467532467532,0.554112554112554,-111.838629122254,1.66281173332152
4.64241786305687,3.82939937643585,1.91202439609611,0.744533640432105,0.332467532467532,0.554112554112554,-84.6791048053883,0.169597357810867
5.66042749441247,4.57251807275701,2.03589758127729,0.752636024463058,0.332467532467532,0.554112554112554,-85.1922563814911,0.463388367595845
4.98213019159654,7.61147796051373,6.22435195283144,0.976196797027279,0.332467532467533,0.554112554112554,-94.7453517197918,2.18192854895275
12.5249351518824,1.65717703901704,12.3824888344651,0.88776466248122,0.332467532467532,0.554112554112554,-83.3104921813652,0.436543310845317
6.33449083848983,4.33313681958335,4.82896662171771,0.846749821560235,0.332467532467532,0.554112554112554,-84.1294588432054,0.339354995840882
4.81422856946766,9.13017373490953,4.6652802926107,0.908499130701256,0.332467532467532,0.554112554112554,-92.1823943425488,0.612713716235522
4.4206197733913,9.7178846084766,9.36257819886863,0.963188152018092,0.332467532467532,0.554112554112554,-162.550597437025,3.24462037876631
5.81547815387515,6.94723104007661,13.9634869006976,0.992598892739662,0.332467532467533,0.554112554112554,-112.452262813014,0.666984377317624
4.81364548795597,5.20438739214006,3.73872889800374,0.886006993539015,0.332467532467532,0.554112554112554,-87.0796936805863,0.308031188783546
10.1027056259201,1.28800119106446,4.91332797079693,0.74720414497103,0.332467532467533,0.554112554112554,-84.0220599672828,0.174481490994015
4.78953380526781,7.25686939086362,7.79963731887598,0.952636781622154,0.332467532467533,0.554112554112554,-120.008857504463,1.1444274790235
9.60088253571939,2.21940378917138,8.7810786151661,0.860723718110878,0.332467532467532,0.554112554112554,-81.6359837428987,0.190159690173119
4.95200984346313,4.39152677327441,3.7626638206021,0.901479969025351,0.332467532467532,0.554112554112554,-86.4353539961552,0.221531449000972
6.15871948491711,6.44637549719621,5.3872300002429,0.878263651085005,0.332467532467532,0.554112554112554,-86.8733168802183,0.423174020370789
4.86625151291071,2.7818104828108,2.43428443931582,0.786048419260279,0.332467532467532,0.554112554112554,-85.7492093525292,0.100821614213678
3.10135633616728,13.3521235702814,3.43645066535035,0.896873877080722,0.332467532467532,0.554112554112554,-129.956916949222,1.0428058494971
2.11515150368203,4.73031104018709,2.46177946735439,0.966815005581708,0.332467532467533,0.554112554112554,-184.436497341961,13.4413444944004
