Beta,mu_IR,rho,eta,N,loglik,loglik.se,k
5.284436546120644,2,0.08212570993508146,0.4197435897435898,38000,-104.51716158584571,0.025067220451822594,10
5.552791836893201,2,0.08505400326676191,0.40236357564516845,38000,-104.51762031818849,0.019606116917966532,10
2.6884894924835874,2,0.04152459009595309,0.8294871794871793,38000,-104.5180694646844,0.021399003867498573,10
2.7147070424611597,2,0.042754695040654093,0.81715960726822,38000,-104.51869140442533,0.03628980302785463,10
2.6020624561157892,2,0.04085919876258959,0.8535897435897436,38000,-104.51883160566595,0.027993265159344312,10
2.5193855395273186,2,0.03969586619007728,0.8776923076923075,38000,-104.51908890888771,0.022082215564754606,10
2.5792997485317644,2,0.04096211362662594,0.8574904109262554,38000,-104.51970368493146,0.013752262984558972,10
2.6096766560148734,2,0.040271791311811196,0.8535897435897436,38000,-104.52140341363189,0.024144227218788148,10
2.6386841603239666,2,0.042451122636166815,0.8396538129948996,38000,-104.52142653944097,0.021612876017272863,10
5.299066746278497,2,0.08280553617322378,0.4197435897435898,38000,-104.52272045215183,0.017829448751883394,10
5.607681858764782,2,0.08632002312673151,0.3956410256410256,38000,-104.52379868245072,0.022849223708496857,10
5.320605360826969,2,0.08138226027179833,0.4197435897435898,38000,-104.52425422026644,0.024038034696666984,10
5.150244017515345,2,0.08018457166528949,0.42767042229373714,38000,-104.52467606635446,0.030678441341906344,10
2.6146151194118175,2,0.04054732603031718,0.851371328064744,38000,-104.5254873607591,0.026718912113730196,10
2.6975896508589727,2,0.041619451609187876,0.8294871794871793,38000,-104.52698261445173,0.02388752019158108,10
2.8323524799741953,2,0.04534472089052711,0.7812820512820512,38000,-104.52749176181872,0.018174164777962035,10
5.5535874724429215,2,0.08611559087487541,0.4002025567539844,38000,-104.52754894908756,0.020855204597096062,10
2.76567657846574,2,0.04300162977715951,0.8053846153846154,38000,-104.52797201493597,0.03339225153231508,10
5.441678291036663,2,0.08320730975658008,0.4103313540939193,38000,-104.52830040728031,0.025306878372585415,10
5.368215934518253,2,0.08505400326676191,0.41195480131635626,38000,-104.52895739237051,0.024798524585037493,10
2.5961088256123004,2,0.039933432590343,0.8535897435897436,38000,-104.52896125388658,0.02529000410117238,10
2.8927656190939928,2,0.04331956828590739,0.7728869379838014,38000,-104.52924543269604,0.023580515619262884,10
2.641131147802404,2,0.04225639352690885,0.8394859227121493,38000,-104.53041706800282,0.02232277393457035,10
5.301463664236104,2,0.07958243016406064,0.4197435897435898,38000,-104.53046680517403,0.026237061511872047,10
2.7423412383274783,2,0.04420780255088639,0.8053846153846154,38000,-104.5309131678816,0.020631895478152334,10
2.673454095830055,2,0.04182689386192516,0.8294871794871793,38000,-104.53094488755065,0.01570461717010079,10
5.598014076038888,2,0.08606895706329347,0.3956410256410256,38000,-104.53110259893735,0.021443178097338242,10
2.606779721043446,2,0.040314620987312165,0.8535897435897436,38000,-104.53121411880433,0.026273902023313304,10
5.6075052305103705,2,0.08609704735906172,0.3956410256410256,38000,-104.53180365396084,0.020733866801925193,10
5.309045009630132,2,0.08201167290061079,0.4210365486372381,38000,-104.53181570383526,0.023746266642554206,10
2.77059060405841,2,0.0438515208481464,0.8042373000469046,38000,-104.53245604111694,0.02097338363866311,10
5.413065990143295,2,0.08176984059240684,0.4128028876742184,38000,-104.53367149279975,0.019568339462320082,10
5.462471568541527,2,0.08596389635139005,0.4062729053529206,38000,-104.53551566044476,0.022659707138573727,10
2.610232629124669,2,0.04036571082050817,0.8535897435897436,38000,-104.53569865388688,0.017020972207124584,10
5.594060754816772,2,0.08662460460933291,0.3956410256410256,38000,-104.53630220301115,0.017180658005460498,10
3.162602255368022,2,0.04696031001576915,0.7089743589743589,38000,-104.5363883373454,0.015397139929840719,10
2.518953101224113,2,0.03977552515663132,0.8776923076923075,38000,-104.53676032568825,0.012941501149045078,10
5.6179413989726115,2,0.08611559087487541,0.3956410256410256,38000,-104.53698049968052,0.029588051957646327,10
2.6474991823182847,2,0.04129621847788252,0.8421273497700288,38000,-104.5379935948731,0.01766485996399723,10
2.7439811661019187,2,0.04300836225546313,0.8053846153846154,38000,-104.53924868455843,0.018154282923850705,10
2.637266636325438,2,0.04103839176194543,0.8469846439533288,38000,-104.53926897320218,0.030255472665891996,10
5.49625984680165,2,0.086577660670777,0.4010599425421014,38000,-104.54162160929766,0.017608991458055754,10
2.5601978789974202,2,0.038557022668670046,0.8690666776341,38000,-104.54191114576416,0.014248989888619022,10
2.5857183179844636,2,0.04110163896517943,0.8535897435897436,38000,-104.54203356717028,0.020167497004363356,10
2.5920562375064184,2,0.04000266928119591,0.8546122273750302,38000,-104.54244346794984,0.0170807324527245,10
2.4827631348730037,2,0.0392269654585889,0.8941549713092657,38000,-104.54316588044686,0.017838767244002407,10
2.6134069778426396,2,0.04091671788439075,0.8535897435897436,38000,-104.54361612857343,0.026175101912966882,10
5.65623796626279,2,0.08700957729766075,0.39328989167571066,38000,-104.54391842301686,0.025394549709918834,10
2.6563381308314833,2,0.04187606329381929,0.8346461599146185,38000,-104.54399912422187,0.008894624992324985,10
2.8978249518892536,2,0.04514100172405556,0.7737532914301872,38000,-104.54415166891286,0.01774651308001295,10
2.7377663766921017,2,0.04454285580816538,0.8053198108672804,38000,-104.54611892426692,0.014425090166268764,10
2.5422092374589176,2,0.0392098271003756,0.8757727238800507,38000,-104.54681146896037,0.01336972603687261,10
5.629678325833881,2,0.08620026615166046,0.3956410256410256,38000,-104.54689654325836,0.023609645225674467,10
5.592494075350043,2,0.08700957729766075,0.3956410256410256,38000,-104.54775371612808,0.02211932389732595,10
2.666217835999325,2,0.04270513821293542,0.8330678188194656,38000,-104.54847646430518,0.020939668480623504,10
2.459306297136649,2,0.03848139065796768,0.9017948717948717,38000,-104.55020498460392,0.024161998320759003,10
2.5408240017958614,2,0.03941526413022613,0.8776923076923075,38000,-104.55085783059624,0.01819269471743082,10
5.530411974383939,2,0.08620026615166046,0.39914955492151233,38000,-104.55122326322648,0.02759873373543667,10
2.914184107562452,2,0.04836040768863244,0.7561823443733673,38000,-104.55131762482289,0.025783986272905592,10
2.381049569820826,2,0.03639520901349404,0.9316027860111846,38000,-104.55299467596572,0.013309833452881843,10
2.4969499507625157,2,0.03908052079461101,0.88894090598814135,38000,-104.55496819381099,0.019689862212109128,10
2.6726565302168543,2,0.041567535600030195,0.8371769063774712,38000,-104.55544105093132,0.019893953627789358,10
5.2412916339582285,2,0.08127565991010657,0.4197435897435898,38000,-104.55580383410074,0.021645506430413998,10
5.455310759831225,2,0.08662460460933291,0.40672617316073745,38000,-104.55630339483086,0.021487097762588357,10
2.5226344728130523,2,0.03958638128653548,0.8776923076923075,38000,-104.55667626062186,0.030736448388432005,10
2.5614311308669557,2,0.03998322989271032,0.8632864399012009,38000,-104.55685611577763,0.01483295847431791,10
5.527322940576887,2,0.08609704735906172,0.40147042336835576,38000,-104.55741739763853,0.02474072883019756,10
5.641300673857898,2,0.086577660670777,0.3956410256410256,38000,-104.55823585109862,0.028619762140307623,10
2.699163006803864,2,0.04094258691769241,0.8294871794871793,38000,-104.5585183382267,0.02945038414983948,10
2.692684279034545,2,0.04103189406536255,0.8294871794871793,38000,-104.55896457336033,0.021903068212766143,10
2.3986846403221613,2,0.03710019055383411,0.9258974358974358,38000,-104.55981021176261,0.021541254060341762,10
5.506162588628425,2,0.08394902378012718,0.40731060906061584,38000,-104.55995661091985,0.021372560369733073,10
2.593269783945925,2,0.04196553772191594,0.8525121430211583,38000,-104.56103706908856,0.016345016209031147,10
2.5263509792293295,2,0.039597587886699384,0.8776923076923075,38000,-104.56106874051657,0.014991888312426148,10
5.836870336506523,2,0.09021723499946045,0.38031248086351754,38000,-104.56134854359334,0.02903139041769343,10
5.367553771429941,2,0.08490464931890128,0.41317042898738215,38000,-104.56256416196231,0.023696932518565642,10
5.609313555448115,2,0.08635660338876043,0.3956410256410256,38000,-104.56263032159083,0.030429579889350796,10
2.6077559439328466,2,0.04016970439867151,0.8535897435897436,38000,-104.56613377380884,0.022248268152570687,10
5.659331743186408,2,0.08806338326555578,0.3934839872805778,38000,-104.56659539713569,0.026966387033377386,10
5.307189202272281,2,0.08596389635139005,0.41556887670067266,38000,-104.56709409808902,0.029413953455930834,10
2.4011913528319098,2,0.03669129848860471,0.9258974358974358,38000,-104.56826050611322,0.01775522963638713,10
5.626714919332728,2,0.0867051677677063,0.3956410256410256,38000,-104.57030016726407,0.033175259930331276,10
2.465676028395454,2,0.03880630920593188,0.9017948717948717,38000,-104.57071958871686,0.014670747651345592,10
2.529462441906877,2,0.040525140221599754,0.8776923076923075,38000,-104.57150401618406,0.013615841752204602,10
2.390348278579658,2,0.03731450518500161,0.9258974358974358,38000,-104.57285973240806,0.02525910980246052,10
5.601553280959252,2,0.0854020526343305,0.4003939288723703,38000,-104.57467841975274,0.01804905070383316,10
5.7416607785613705,2,0.08632002312673151,0.38873435574156984,38000,-104.5755353046573,0.02484163067633163,10
5.608517929754493,2,0.08886969299134398,0.3956410256410256,38000,-104.5755963167729,0.022345834460217512,10
2.615631750790349,2,0.03970961838640213,0.8535897435897436,38000,-104.57704172009353,0.02143945261393382,10
2.6724216022603318,2,0.04299390989564972,0.8294871794871793,38000,-104.5773094064761,0.0198204112851,10
5.713884048951594,2,0.08527323466363179,0.3902928557833225,38000,-104.57789353296016,0.019827053039797083,10
2.4477436837373987,2,0.039457661552728264,0.9017948717948717,38000,-104.5789393925223,0.01971554019684175,10
5.604201951110645,2,0.08487384153818014,0.3956410256410256,38000,-104.58009142279646,0.017360932648015345,10
5.6156324547381065,2,0.08525455889000418,0.3956410256410256,38000,-104.58031018621263,0.013937541660800686,10
2.5908399945149716,2,0.04204610152846112,0.8541625495175873,38000,-104.58127940913772,0.013712904421014811,10
3.1198864069197065,2,0.04640466385099159,0.7215944887564311,38000,-104.58268774615682,0.018628835684317616,10
2.4734744228274144,2,0.037452242682096085,0.9017948717948717,38000,-104.58616611600985,0.022797837013144216,10
5.668757218345312,2,0.08614604789748762,0.3956410256410256,38000,-104.58623580013612,0.02314851227324156,10
2.4468735572504743,2,0.038911307651094004,0.9017948717948717,38000,-104.58858014719503,0.020344018762080373,10
2.398837769973097,2,0.036977967021075246,0.9258974358974358,38000,-104.58939712966121,0.02029871163264716,10
2.3882867291951517,2,0.03725651471475004,0.9258974358974358,38000,-104.59033914844586,0.01980646727593536,10
2.332079925005674,2,0.03708508809693006,0.9499999999999998,38000,-104.59113774396154,0.019527061913492134,10
2.488461603937362,2,0.04002755567297186,0.88642364716911,38000,-104.59122067476022,0.021540683642618404,10
2.3946694174108893,2,0.03820642323185372,0.9258974358974358,38000,-104.59195419932014,0.023223041163646648,10
5.964232585551209,2,0.09367279449436963,0.3715384615384615,38000,-104.5933031558445,0.026171355876693888,10
5.751222540506437,2,0.08897969909461867,0.3870864168879351,38000,-104.59489788114026,0.02989930199916537,10
2.39924845693438,2,0.03734154882236968,0.9258974358974358,38000,-104.59607573075672,0.014750035824148792,10
5.971185286414015,2,0.09219257245401258,0.3715384615384615,38000,-104.59611554033813,0.027458077488550288,10
2.498275399675712,2,0.03918381743543538,0.8903506786807043,38000,-104.5963078767088,0.02372198631756786,10
5.45783038513306,2,0.08448789395531614,0.4108443394481494,38000,-104.59834658579271,0.017988666045750223,10
2.339145631325477,2,0.03600292153814813,0.9499999999999998,38000,-104.5990033270274,0.025753241929788975,10
2.470609926317424,2,0.03810395616630967,0.9017948717948717,38000,-104.60099008902795,0.02763235427489543,10
2.3994707687027885,2,0.038355384100312244,0.9216882603856249,38000,-104.60122904443739,0.01977535391054217,10
2.4715290590903964,2,0.03885620317660814,0.9017948717948717,38000,-104.60230030595442,0.015261211230305622,10
5.667784892291493,2,0.08423941292957074,0.3956410256410256,38000,-104.60238879620572,0.02106894648143751,10
3.2533495235094456,2,0.05077582200288537,0.6914290662863233,38000,-104.60290237919894,0.01807259329105917,10
2.4540694509466947,2,0.03941571417684631,0.9017948717948717,38000,-104.60361503762967,0.02409977322617294,10
2.441791124093465,2,0.03849676984122901,0.9017948717948717,38000,-104.60402900351976,0.022450177419433524,10
2.4687092392860475,2,0.03722140001987952,0.9017948717948717,38000,-104.60651414932076,0.010835087894204495,10
2.406852626257989,2,0.03704520891749657,0.9273024508855315,38000,-104.60795730510063,0.025017017123872984,10
2.6852142277322146,2,0.04085107269688034,0.8357507589025852,38000,-104.60986485284225,0.01875825206986807,10
2.3316061603163014,2,0.03661752856669021,0.9499999999999998,38000,-104.61074395309869,0.0201092715689761,10
2.447057408410878,2,0.037996339958212125,0.9100223165239577,38000,-104.61104461422583,0.0261211998852473,10
5.997287917339891,2,0.09076083943282413,0.3715384615384615,38000,-104.61160675064997,0.02460207729036249,10
5.735075855821017,2,0.08610578646164145,0.3913917790622328,38000,-104.61253204569135,0.030428530464853276,10
5.2064346592801405,2,0.07678764201749212,0.43468362534270344,38000,-104.61462527534405,0.02408334476986098,10
2.3422456811337544,2,0.03657283091544367,0.9499999999999998,38000,-104.61560422140933,0.02503775529078196,10
2.331098513166505,2,0.03667309965742142,0.9499999999999998,38000,-104.62018299631724,0.02338605863868488,10
2.5122901655426055,2,0.03818508013095795,0.8904678353926538,38000,-104.62036998151126,0.027504650438069423,10
2.4549873714957826,2,0.0391853168272268,0.9017948717948717,38000,-104.62050885384187,0.02329149696682969,10
2.5245151478893524,2,0.04017748542981782,0.8818143000144488,38000,-104.62069221218012,0.023204822317775608,10
2.6078143231183843,2,0.039775186073345126,0.8590653876452169,38000,-104.62328712228911,0.024088894760946368,10
6.131737463676335,2,0.09601765995555203,0.36073764601202557,38000,-104.62345253399708,0.03840127137977598,10
5.982343422681014,2,0.0922874076415547,0.3715384615384615,38000,-104.6255312336601,0.028057366676557404,10
2.537941383046717,2,0.0399164307944673,0.8776923076923075,38000,-104.62678768361019,0.023890820082462048,10
2.340001294771935,2,0.03614291419696779,0.9499999999999998,38000,-104.62730632133496,0.018330041630163028,10
5.99165227918865,2,0.09074008457110705,0.3715384615384615,38000,-104.62753868276623,0.019247510217907073,10
2.341651575702192,2,0.036118068874534066,0.9499999999999998,38000,-104.6276397980517,0.019041848205704683,10
2.332793839271282,2,0.03694654963192633,0.9499999999999998,38000,-104.62773785950972,0.017301514203476222,10
5.96299749633704,2,0.09336199669690821,0.3715384615384615,38000,-104.6278659578993,0.02296241402351204,10
2.3311134901760537,2,0.03718588454780771,0.9499999999999998,38000,-104.63091241178384,0.01745700758095229,10
2.4839403118445302,2,0.037183908876865415,0.901373873874256,38000,-104.63116713742136,0.021839120739233848,10
5.979616639588345,2,0.09130724266762642,0.3715384615384615,38000,-104.6313938619747,0.022427010445397872,10
2.2749205583840157,2,0.0349204601958059,0.9774665751887379,38000,-104.63294310735995,0.027667936720786622,10
5.8053601904163665,2,0.09025179066202964,0.3824961266813726,38000,-104.63316476211155,0.024447166270580176,10
5.720846842039078,2,0.08645475847167064,0.3920137648312346,38000,-104.63327832536682,0.033406573822796125,10
5.976279196077186,2,0.09292546893369251,0.3712483239507499,38000,-104.63372985832285,0.02442312631535784,10
2.406377211768084,2,0.03813770885069679,0.9258974358974358,38000,-104.63727960188601,0.033250434120450936,10
5.867592776186202,2,0.08942686148169261,0.37998118062614417,38000,-104.63784453508889,0.027505363292961108,10
5.975189828368216,2,0.0938037369668831,0.3715384615384615,38000,-104.6396288292661,0.02915486587007053,10
6.0057501350414615,2,0.09167065449693546,0.3715384615384615,38000,-104.6404339164768,0.015920191666004127,10
2.661448548940454,2,0.03929739752869583,0.8443525401014172,38000,-104.64056518916928,0.02275792113961117,10
5.991966183898721,2,0.09078856272557895,0.3715384615384615,38000,-104.64143344640594,0.02497072345084499,10
5.939966021421508,2,0.09351450014416121,0.3715384615384615,38000,-104.64150807831108,0.029488498836406054,10
2.3003845841131425,2,0.03650926447302192,0.9664786635958055,38000,-104.64274333293923,0.02515908433189478,10
5.919014569819407,2,0.09269964914255797,0.37344999031844994,38000,-104.64276428827556,0.019790440147508966,10
6.2867386581358655,2,0.0965129432836235,0.35520916265252,38000,-104.64300761735561,0.03434657972497407,10
2.215255572573279,2,0.03494556761427213,0.9995937359805851,38000,-104.64670859313534,0.014926979345456752,10
5.964743751114749,2,0.0942156409576712,0.3715384615384615,38000,-104.6468863884123,0.022797569676449404,10
2.4909497614123732,2,0.03799494543072151,0.9014518365548408,38000,-104.64697480271218,0.015847144718544794,10
5.98126427419277,2,0.09162017057104208,0.3715384615384615,38000,-104.64993151620818,0.025376332454450923,10
2.2541528567583495,2,0.03431373889580938,0.9883096294904917,38000,-104.64999532481725,0.019974808771119085,10
5.96983624999195,2,0.09246653476107768,0.3715384615384615,38000,-104.65239329930732,0.019118018184188738,10
2.2536175253721633,2,0.035525531549518485,0.9840122410088249,38000,-104.65412339994941,0.03176858099229206,10
2.4047742230542606,2,0.03697418320208838,0.9312034754239947,38000,-104.65649901946219,0.011522904001752095,10
2.390584135877779,2,0.037786550616748106,0.9258974358974358,38000,-104.65815510684611,0.02573669560214111,10
6.122553206271175,2,0.09703831229455383,0.35887604028173614,38000,-104.65851272792351,0.019138080702916466,10
5.865584748197071,2,0.09278473921898245,0.3771800498191162,38000,-104.65975599188104,0.033173076734649205,10
6.012215145104596,2,0.09517800219514798,0.3685665476840434,38000,-104.66181368379607,0.03247880803106025,10
2.319581223268819,2,0.035624453436603795,0.9610066794257672,38000,-104.66438443198177,0.018269295391026105,10
5.970298362600572,2,0.09512974465496796,0.37027581853689095,38000,-104.66485941418566,0.022874263140141418,10
6.151056670769952,2,0.0939269564986812,0.3623642299290036,38000,-104.66568642525219,0.017673794204494747,10
2.2750137150750636,2,0.036130657905583,0.9763215358028656,38000,-104.66796068285966,0.019800760285703704,10
6.003263076427639,2,0.08829435513192438,0.3715384615384615,38000,-104.67295105349756,0.022953184084525177,10
6.22157532047996,2,0.09366015787294478,0.35914947477091147,38000,-104.67638747017187,0.03355906317450303,10
2.4368683998981933,2,0.0382745836466673,0.9177383799355092,38000,-104.67774887217544,0.026758337447347198,10
2.342313091648565,2,0.03697840097940094,0.9499999999999998,38000,-104.67838950746739,0.022557270030868447,10
2.2918847830534546,2,0.036511551592627485,0.9604201604635406,38000,-104.67945611985719,0.019883677051684964,10
2.3017816044524153,2,0.03683450380240921,0.9621443775555699,38000,-104.68322893063731,0.026088304559288754,10
2.3124278532067475,2,0.036150079374052395,0.9644783793133824,38000,-104.68592796651853,0.0262674194532318,10
2.2178112135154855,2,0.0345599102402131,0.9991359385959057,38000,-104.68840719933411,0.017992190875152733,10
6.208330006041447,2,0.09315241648329897,0.35982387633462587,38000,-104.69082355283933,0.029537022607351707,10
6.236756785314142,2,0.09292093356427125,0.35961114481519,38000,-104.6912843107487,0.026078761345192977,10
2.2166033546980577,2,0.03494556761427213,0.9996746289134133,38000,-104.69147262580677,0.023563397460568302,10
4.6475082456838495,2,0.06788205160608568,0.4888369801608328,38000,-104.69502904073292,0.023608453062054356,10
2.2786907200638344,2,0.03662829256984609,0.9644947819983114,38000,-104.696932522252,0.025485682189351717,10
6.205392492582736,2,0.09555284906800424,0.3575603306166589,38000,-104.70193406734276,0.017861433381093257,10
6.165934144719002,2,0.09098108775689835,0.3644652100382794,38000,-104.70221813392617,0.016651286500174785,10
6.168577515859204,2,0.09601765995555203,0.3603616645408989,38000,-104.70543972538907,0.020690839976036546,10
2.353740585430098,2,0.03630021447895167,0.9499999999999998,38000,-104.70645602306132,0.016274990906004965,10
6.316069546434755,2,0.09703831229455383,0.35299045313265703,38000,-104.70795930664275,0.023257777508416736,10
5.989022696110127,2,0.09555284906800424,0.3693213151079521,38000,-104.70883066682049,0.023616818688549243,10
2.3319611332435373,2,0.03507740922246371,0.9610335799871549,38000,-104.70906475396602,0.01716171827346178,10
2.2887677093649645,2,0.0349204601958059,0.9777887968660454,38000,-104.71061073025841,0.021065916360324368,10
6.452183576258925,2,0.09689055501139185,0.3464093192175734,38000,-104.71353144956309,0.02773110214475338,10
6.308215128410408,2,0.09512974465496796,0.3547819790738797,38000,-104.71357978235898,0.01437720988835889,10
6.381853993836312,2,0.09689055501139185,0.3474358974358974,38000,-104.71706291814316,0.02121514425974322,10
2.2503879495292627,2,0.03431373889580938,0.9875802397322232,38000,-104.71800563488084,0.01548040052596029,10
6.412195184578993,2,0.09657415473308766,0.3474358974358974,38000,-104.71849684511261,0.020376232542660924,10
6.240344966246182,2,0.09517800219514798,0.35609458237027714,38000,-104.71849868325482,0.027264467221458036,10
6.4913500933632875,2,0.09886814304060147,0.3427244755490228,38000,-104.72065526976432,0.02923524986081494,10
2.240420603801199,2,0.0345599102402131,0.9988684778511502,38000,-104.72068184315336,0.019517357377052808,10
5.8250496499157185,2,0.08762670904828784,0.38757334723577197,38000,-104.72325001373225,0.018161353262295316,10
6.374940164203367,2,0.10024472769412361,0.3474358974358974,38000,-104.72576882551711,0.011297819362060584,10
6.179996591251478,2,0.09299678131209173,0.3631384759941043,38000,-104.72795727746896,0.017209462911345192,10
6.306111985066123,2,0.09584875673537639,0.3552836307787987,38000,-104.72833225539452,0.01819210497887612,10
6.406833635105591,2,0.095611991236883,0.348840678877562,38000,-104.72854442561348,0.02463208915576585,10
5.9740944364580875,2,0.0965129432836235,0.3695720995307731,38000,-104.7299077187461,0.022938556171163322,10
5.971122319394048,2,0.09657415473308766,0.3677076920121732,38000,-104.73395316352565,0.025902144577999154,10
2.2790450147804613,2,0.03550399363275461,0.9810860941126087,38000,-104.73493344012432,0.019057684464789493,10
6.406160688332123,2,0.0974201059647874,0.3474358974358974,38000,-104.73517560485035,0.025971766253170162,10
6.507006347849713,2,0.09882534729358476,0.342479764019282,38000,-104.73547209858799,0.029275506168007535,10
6.357754891922541,2,0.09896832812540743,0.3474358974358974,38000,-104.73783757408442,0.023603198206488502,10
6.429312077500192,2,0.09517018848259881,0.3474358974358974,38000,-104.73966006104155,0.026518930301862986,10
6.450678218670047,2,0.09937582280114989,0.34551178313612757,38000,-104.74123218642545,0.01834623451879561,10
6.149252162168964,2,0.09085647419447467,0.3623065076489085,38000,-104.74147981797081,0.024374765144105533,10
6.408405186202794,2,0.09883325644364209,0.3474358974358974,38000,-104.74203444904613,0.03121379227144883,10
2.2633206331654603,2,0.036152096242511554,0.9793934981725944,38000,-104.74390238366182,0.031332657878761556,10
6.4269474451000255,2,0.10121733668201191,0.3452240324388438,38000,-104.74561550901507,0.028862471553370125,10
6.42651791184131,2,0.09732918004759708,0.3474358974358974,38000,-104.75394810724812,0.04005361053909242,10
6.436627031319323,2,0.10126780858297198,0.3454311757972359,38000,-104.75675910231064,0.020391942263397345,10
6.424879123141553,2,0.0943158951422615,0.3474358974358974,38000,-104.76596867434678,0.021520849414562223,10
6.335355015391509,2,0.09921749826304307,0.3474358974358974,38000,-104.76845717116917,0.018305868399259025,10
6.543041848290168,2,0.1023331981583262,0.3369359636593325,38000,-104.76891522996358,0.03309774468717457,10
2.5067994191408105,2,0.038184627228769315,0.8985521095667661,38000,-104.76951498475866,0.01606282967270992,10
6.014339962586377,2,0.09886814304060147,0.36398019511255186,38000,-104.76980524438052,0.018183032770890242,10
6.279777226529647,2,0.10024472769412361,0.3549480797633524,38000,-104.77636353448526,0.022023305377963084,10
6.467289884420328,2,0.10027495910281445,0.34535796336488495,38000,-104.78123432566129,0.034750452162920914,10
6.446324586019449,2,0.09726889928185163,0.3474358974358974,38000,-104.79061395177622,0.02869854111326221,10
6.4541819774964795,2,0.09598748197540338,0.3474358974358974,38000,-104.797860092143,0.027560406004280676,10
6.5631869770902265,2,0.10241182550932496,0.3404804301960179,38000,-104.80302726426805,0.021106830370129396,10
6.438859390518661,2,0.0986587650648324,0.3474358974358974,38000,-104.80467642861294,0.016583227049643365,10
6.372363365091704,2,0.10188084751995645,0.3474358974358974,38000,-104.81368311818522,0.023140397269456117,10
6.607016499857036,2,0.10203603857949575,0.3357391207885694,38000,-104.81657338835691,0.026185981877553253,10
6.778399194535669,2,0.10259657661590789,0.3298729383382733,38000,-104.81807765574735,0.017885913551078016,10
6.889216407365479,2,0.10491326817757766,0.3233333333333333,38000,-104.81866415102027,0.04038752603481821,10
6.51042471557015,2,0.10381993416772275,0.33958916549997087,38000,-104.82141376175903,0.023170526683938666,10
6.399034036861167,2,0.1020152180081722,0.3474358974358974,38000,-104.82495201501314,0.02118120537475576,10
6.917497508917465,2,0.10543377758950634,0.3233333333333333,38000,-104.83432316970563,0.021812443846567775,10
6.824998914877456,2,0.10537191019800705,0.32724308127383284,38000,-104.83820471895501,0.03462294993458566,10
6.706418908800716,2,0.10352295329795168,0.3319001890372921,38000,-104.85061097747338,0.013080648194411546,10
6.860409732538074,2,0.10441194960883259,0.3233333333333333,38000,-104.85855001875962,0.024851080564888016,10
6.885537430266344,2,0.10575208435890326,0.3233333333333333,38000,-104.86231050290004,0.028515978917611595,10
6.896642042847822,2,0.10537191019800705,0.3233333333333333,38000,-104.86518918323164,0.01877830582834766,10
6.872078853158798,2,0.10540140575834601,0.3233333333333333,38000,-104.86598829298552,0.03021879947545628,10
6.5396008503710155,2,0.10622323488451994,0.3358495201271418,38000,-104.86632565427668,0.026764092959818863,10
6.561914912292661,2,0.10540140575834601,0.3364420572153273,38000,-104.86823923980053,0.012662387694455305,10
6.78359435049018,2,0.10621799494973096,0.32803730827863165,38000,-104.870139066487,0.025633306929754185,10
6.870102813378965,2,0.10734001250966643,0.3233333333333333,38000,-104.87518824095052,0.021699955648760944,10
6.655084119426224,2,0.09723241087780587,0.33821257904917623,38000,-104.88039284739928,0.026094312101101476,10
6.722874530522119,2,0.10575208435890326,0.32710602308827946,38000,-104.8824550029662,0.018060406043736342,10
6.866947221756486,2,0.10570300244069974,0.3233333333333333,38000,-104.88295158955802,0.02433053720205041,10
6.93394359863953,2,0.10346935389946042,0.3233333333333333,38000,-104.88468770801495,0.02406726363743572,10
6.821781517581562,2,0.10147607231506069,0.327127903432973,38000,-104.88785225573122,0.0269105746269583,10
6.645627385892096,2,0.10570300244069974,0.33130734193652767,38000,-104.89225425367836,0.027548205766355565,10
6.801572572873117,2,0.10852018918668985,0.3233333333333333,38000,-104.89276561329902,0.027490399420356634,10
6.940126775216878,2,0.10328111511124864,0.3233333333333333,38000,-104.89305339957966,0.028970661674934305,10
6.854536761661988,2,0.10296663566027481,0.3244282405091356,38000,-104.89676538535171,0.018745239410411476,10
6.816379790154855,2,0.10621799494973096,0.3257985676984668,38000,-104.89734301738514,0.01674421325198186,10
6.845445147511323,2,0.10721126931752982,0.32399853429198383,38000,-104.89796926205128,0.03158750965539712,10
6.790810309249903,2,0.10622323488451994,0.32869544535476114,38000,-104.89971306234577,0.030083578164054953,10
6.882509837129873,2,0.10721126931752982,0.323157092964858,38000,-104.8998268083064,0.02033833680521802,10
7.045107909611832,2,0.10933790223085287,0.31624993009507296,38000,-104.90273517366458,0.019832071530230765,10
6.861099482542507,2,0.10538226636388073,0.3233333333333333,38000,-104.90918934223399,0.02566295816411909,10
6.830966414497944,2,0.1068323076079199,0.3233333333333333,38000,-104.91178949283567,0.029574331691489028,10
7.056808547633825,2,0.10682191743831315,0.31747024452832684,38000,-104.92194398644641,0.025592533311176963,10
7.025215191528385,2,0.10543377758950634,0.3183664103731739,38000,-104.9327832206217,0.02115077345384465,10
7.05116211377389,2,0.10681090321665536,0.3185035597791674,38000,-104.95746661502754,0.011108275199377777,10
6.62377481869478,2,0.10852018918668985,0.3330493568311644,38000,-104.95811939494745,0.025595441712980654,10
6.878603453109469,2,0.10113336324164647,0.3233333333333333,38000,-104.96252589853157,0.014640722692070052,10
7.447293381562097,2,0.11292984275029133,0.2992307692307692,38000,-104.96434533884825,0.0246269891013138,10
6.551286522907016,2,0.10734001250966643,0.33768147127344095,38000,-104.96729338375506,0.024712314805071772,10
