"Beta","mu_I","rho","mu_R1","mu_R2","loglik","loglik.se"
3.28924537113862,1.65331568623424,0.942908115854222,0.332467532467532,0.554112554112554,-74.4731452163322,0.154372734328414
3.34378346169034,1.54964746286645,0.887394258599865,0.332467532467532,0.554112554112554,-74.778468834125,0.182658867642833
3.6055851810615,1.62964827018979,0.849746365832007,0.332467532467532,0.554112554112554,-74.7294242772271,0.266246055046108
3.52524920117703,1.84262766753316,0.895793833846275,0.332467532467532,0.554112554112554,-73.959535816635,0.129448473558849
3.55034710716831,1.38081783119313,0.79930702511819,0.332467532467532,0.554112554112554,-76.0272438280907,0.273134813589088
3.39433755090546,1.44851001784129,0.810347020024508,0.332467532467533,0.554112554112554,-75.3273960300624,0.210444102733372
3.34415876973,1.63268410345622,0.918601225386537,0.332467532467532,0.554112554112554,-74.530117338375,0.222375836604897
3.44753619354527,1.43490896234809,0.819828464724611,0.332467532467532,0.554112554112554,-75.1215478015215,0.200983068305311
3.65651231491634,1.85789390870527,0.88697494307098,0.332467532467532,0.554112554112554,-74.6552794735159,0.124965110483751
3.41403409256275,1.6383820208643,0.852839220008571,0.332467532467533,0.554112554112554,-74.8911698555562,0.100897134681591
3.50522982535936,1.46123241922424,0.806200317825548,0.332467532467532,0.554112554112554,-75.5895783329811,0.174964735960827
3.17507801770438,1.64270994816898,0.937596066333158,0.332467532467532,0.554112554112554,-74.0260167094045,0.295145394939018
3.21802573435406,1.44680117029258,0.878169307871264,0.332467532467532,0.554112554112554,-74.9307577534039,0.153753546881741
3.54903477747538,1.72334874958525,0.864781639346984,0.332467532467532,0.554112554112554,-73.2624111319273,1.17304673364549
3.8344737306417,1.97355233844925,0.890353132858197,0.332467532467532,0.554112554112554,-74.1636937034824,0.697995785148755
3.13373515096599,1.60212044083692,0.907495973597992,0.332467532467532,0.554112554112554,-74.5229039850708,0.133972012137443
3.69857606802119,1.54299185576594,0.833561370696167,0.332467532467532,0.554112554112554,-75.9596705803092,0.21024968171558
3.36782458112906,1.73246913540278,0.932134772007947,0.332467532467532,0.554112554112554,-74.0386215844457,0.241603987846641
3.10088415692287,1.44821147289193,0.818236520282885,0.332467532467533,0.554112554112554,-76.0561021203252,0.161100301633185
3.34858266140493,1.7674975135099,0.912424222655398,0.332467532467532,0.554112554112554,-74.5027170105061,0.125670780395962
3.49694004011043,1.6649201917236,0.842328694790026,0.332467532467532,0.554112554112554,-74.9978119373751,0.124285143829885
3.50274507018635,1.64219055638929,0.853935154956604,0.332467532467532,0.554112554112554,-74.4907499579108,0.248351810136419
3.47198762879185,1.81620823925319,0.920705986250372,0.332467532467532,0.554112554112554,-74.0983043634414,0.135511062460685
3.2455732789855,2.02092993166296,0.999766413195405,0.332467532467532,0.554112554112554,-73.7783477357674,0.215105755781305
3.68804089827276,1.80468118502961,0.867630754219558,0.332467532467532,0.554112554112554,-74.5365034833726,0.232776577125189
3.6102120997162,1.9978931402445,0.970373668028633,0.332467532467533,0.554112554112554,-73.3053142257999,0.798992196805752
3.72173855988139,1.98708968169753,0.979168148006022,0.332467532467532,0.554112554112554,-74.4144968209449,0.129747856145663
3.35294586280264,1.87264951598983,0.988774367456623,0.332467532467533,0.554112554112554,-73.7794443118016,0.450584189987638
3.61790271636814,1.43041880719889,0.776055055542667,0.332467532467532,0.554112554112554,-76.0576596854909,0.613105761398438
3.53216481142849,1.82459696247743,0.881556825089185,0.332467532467532,0.554112554112554,-74.2514736729875,0.256996444087435
3.37948452025044,1.51907479965182,0.826965571307537,0.332467532467532,0.554112554112554,-74.6108495837211,0.337222056194832
3.57025867230865,1.77570155126618,0.894729416111748,0.332467532467533,0.554112554112554,-74.5638440047923,0.194579804101065
3.55159954442111,1.52610673194826,0.841579126091701,0.332467532467532,0.554112554112554,-75.2271419527409,0.271520987527671
3.49480006128704,1.82740483307298,0.909444964193133,0.332467532467532,0.554112554112554,-73.9343402801018,0.317247428633142
4.14198190403238,2.16031447728449,0.860703586101593,0.332467532467532,0.554112554112554,-75.7319116692948,0.190331019465601
3.39648102824143,1.80346164185254,0.890796953843706,0.332467532467532,0.554112554112554,-74.6581813380727,0.111569454712896
3.41308147500004,1.89372918498808,0.931601326456913,0.332467532467532,0.554112554112554,-73.9017900186993,0.294123879949702
3.5728454225909,1.41116033169625,0.801567355450739,0.332467532467533,0.554112554112554,-75.597442832063,0.272630520009918
3.35767177642606,1.5012024853115,0.853186329077848,0.332467532467532,0.554112554112554,-75.0308391273309,0.196934045372845
3.60420823124451,1.83018566879098,0.873855430243165,0.332467532467532,0.554112554112554,-74.497433021409,0.213225019391909
2.80388465805807,1.38010614880897,0.919486365991758,0.332467532467532,0.554112554112554,-76.0784201965406,0.274557591608132
3.57155357587651,1.42773086022541,0.820111709553633,0.332467532467532,0.554112554112554,-75.5695848903801,0.207531965488169
3.48678176904932,2.02159295872036,0.94666717793218,0.332467532467532,0.554112554112554,-73.9843967843927,0.233091954554309
3.41117234505835,1.81379416262714,0.909112339385349,0.332467532467532,0.554112554112554,-74.1824152947237,0.301228179534715
3.48536182739402,1.7881822446312,0.87387011711188,0.332467532467532,0.554112554112554,-74.0186957055909,0.65409908270192
3.78567243168962,1.6771454019621,0.832482458706883,0.332467532467532,0.554112554112554,-75.6838541490255,0.110692761505165
3.69594752942086,2.02632858913999,0.916428112644738,0.332467532467533,0.554112554112554,-73.7489911537232,0.354195067446723
3.1273986694269,1.60113837665006,0.902094789739121,0.332467532467533,0.554112554112554,-74.3138537616641,0.169761587761675
3.35406439400512,1.45875347386878,0.843822322044161,0.332467532467533,0.554112554112554,-75.1472497524738,0.27920740790376
3.72739686695648,1.92110023167185,0.89173237100661,0.332467532467532,0.554112554112554,-74.4421449023459,0.120862448827742
3.43689243571095,1.49049159310459,0.771801572997157,0.332467532467533,0.554112554112554,-77.055985486444,0.208961313444453
3.47113681232951,1.46595254110953,0.796270204690019,0.332467532467533,0.554112554112554,-76.001556368537,0.211311639894853
3.67821410043326,2.0493744686245,0.954922927686259,0.332467532467532,0.554112554112554,-74.0592146394898,0.126369670282805
3.22298400693373,1.29599126627182,0.836276230124268,0.332467532467532,0.554112554112554,-74.3435275947816,0.931690467605888
3.37266725098556,1.58072163499889,0.855983427407574,0.332467532467532,0.554112554112554,-72.7863306516739,1.54051598684924
3.57235137051784,1.94168523392439,0.984543715355773,0.332467532467532,0.554112554112554,-73.9651366558975,0.0892677330354719
3.61763875836855,2.2208161769545,0.976759864120792,0.332467532467532,0.554112554112554,-73.702610811561,0.394340505982364
3.68248563226686,1.56705186296648,0.80983352863032,0.332467532467533,0.554112554112554,-75.0375747546175,0.887909173084842
3.20687168234049,1.75308227422246,0.915819737246888,0.332467532467532,0.554112554112554,-73.2858683829024,0.473927937822081
3.74480227335019,2.13355322698342,0.916560769341242,0.332467532467532,0.554112554112554,-74.4490637793085,0.160740777374779
3.22685851915568,1.53261886626323,0.895324815843885,0.332467532467532,0.554112554112554,-74.2423149816692,0.514982215869827
3.60123560002327,1.90498712854171,0.886775084149095,0.332467532467532,0.554112554112554,-74.5862706936872,0.156917588103765
3.42525051275957,1.79184074651781,0.856952050836158,0.332467532467532,0.554112554112554,-75.0176872868378,0.28574306618729
3.70369053834514,1.42953058892051,0.85100819702512,0.332467532467532,0.554112554112554,-76.9376230082768,0.115278695545613
3.37298415961806,1.35887655571477,0.79084428739129,0.332467532467533,0.554112554112554,-76.0936073291048,0.241581504857853
3.37994911016875,1.60316455933946,0.784496137119261,0.332467532467532,0.554112554112554,-76.9158370400588,0.294119219519771
3.1243028438204,1.29202929184733,0.826240130109411,0.332467532467532,0.554112554112554,-75.5682547164039,0.299625933804974
3.72390770841176,1.67876311790944,0.814981022258079,0.332467532467533,0.554112554112554,-75.5576449082657,0.27460220976136
3.22151892508482,1.36191924946202,0.841363749868475,0.332467532467532,0.554112554112554,-74.9152421011149,0.617555796579294
2.88159002478986,1.16771314475885,0.809512002523918,0.332467532467532,0.554112554112554,-76.0750509046769,1.30584836790232
3.69518278279802,2.07945576756519,0.994614864609543,0.332467532467532,0.554112554112554,-73.9810970716687,0.207645784026571
2.84099119775732,1.24541467961468,0.837360521044201,0.332467532467532,0.554112554112554,-75.8828489712177,0.55354145254044
3.469931717449,1.40264165791036,0.813800909932506,0.332467532467532,0.554112554112554,-75.7392797720576,0.214759968166204
3.36565117039165,1.65578111331103,0.83456374740111,0.332467532467532,0.554112554112554,-74.9373205092173,0.190217134091776
3.321349376582,1.60159065366147,0.892375408786147,0.332467532467532,0.554112554112554,-74.4261258261807,0.163332200691455
3.70277381418918,1.82735482298446,0.881427012461377,0.332467532467532,0.554112554112554,-74.6938102742778,0.115146591534753
3.22539560740922,1.60413035730008,0.912864398829563,0.332467532467532,0.554112554112554,-74.0568801158656,0.195002463709319
3.43039325082871,1.53567584981615,0.842757065034405,0.332467532467532,0.554112554112554,-74.0159877214485,1.01390205873717
2.95698075037259,1.52812146683233,0.92003807684287,0.332467532467532,0.554112554112554,-74.7890437060777,0.240523813545203
3.73135456372008,2.042962737265,0.918323875846985,0.332467532467532,0.554112554112554,-74.6102372562222,0.11988262078048
3.61225726382858,1.69386522777519,0.831607463690533,0.332467532467533,0.554112554112554,-75.3666255617474,0.201131467226276
3.90834461380444,2.18143366560092,0.904000661037525,0.332467532467532,0.554112554112554,-74.7494870524842,0.15874100940737
3.45291639519337,1.74006277025192,0.906216256584752,0.332467532467532,0.554112554112554,-74.5931308825904,0.134676708288155
3.56161546941461,1.61151564224904,0.817030966872468,0.332467532467532,0.554112554112554,-75.7675750328121,0.0864018091355335
3.24213357685937,1.61311864680309,0.864559466321455,0.332467532467533,0.554112554112554,-74.8021469315186,0.371071208208209
3.55175104934792,1.62000859765631,0.891367293923417,0.332467532467532,0.554112554112554,-74.9476234878705,0.267875783928038
3.4689488160786,1.87685586019773,0.907133801456336,0.332467532467532,0.554112554112554,-74.0132814723815,0.174030064288527
3.43609248005275,1.68396849326196,0.885380296790502,0.332467532467532,0.554112554112554,-74.2661750788567,0.162633436757971
3.23189264226841,1.20666300724678,0.863348340108258,0.332467532467532,0.554112554112554,-76.9197573271459,0.498133488316987
3.41532506521352,1.76621186778039,0.870909280621078,0.332467532467533,0.554112554112554,-74.6251493960849,0.200193250578147
3.70459506319577,1.85213907709922,0.858120043517852,0.332467532467533,0.554112554112554,-74.8062574028262,0.169422593732745
2.93985862824306,1.36116166119539,0.845519008094307,0.332467532467533,0.554112554112554,-75.5089525422221,0.215961061331804
3.31252314366171,1.61563299039433,0.874251062903336,0.332467532467532,0.554112554112554,-74.0481552648693,0.246783153719184
3.24244022343516,1.45334563271242,0.853924717424456,0.332467532467532,0.554112554112554,-75.0612537740787,0.198146821468383
3.39945353416538,1.32165213850318,0.771373030208934,0.332467532467532,0.554112554112554,-75.774124033892,0.436709551221489
3.53698599266305,1.76119930432391,0.895531373425737,0.332467532467533,0.554112554112554,-74.3219857103734,0.293936979397047
3.69832862746868,2.0984337942209,0.926914129302095,0.332467532467532,0.554112554112554,-74.3837313690757,0.0789083073036124
3.5030959340865,1.57394357455576,0.832954314906829,0.332467532467533,0.554112554112554,-74.9109128984914,0.31403737648426
3.23684335624823,1.5565916428541,0.871981106718455,0.332467532467532,0.554112554112554,-74.450287225922,0.504913762156734
3.77413054236334,1.82403457040577,0.860011530272931,0.332467532467533,0.554112554112554,-74.8938557964802,0.345693485861758
2.90934175508844,1.37251290286121,0.898752814756232,0.332467532467532,0.554112554112554,-75.3681554020965,0.205543801420157
3.61484495274876,1.59777615732291,0.79770598656485,0.332467532467532,0.554112554112554,-76.2491230272661,0.0938229538849836
3.74505768733858,1.51670951115213,0.80024034052437,0.332467532467532,0.554112554112554,-75.8576510030492,0.353470064282309
3.61181095891838,1.65234596784619,0.826937503153965,0.332467532467532,0.554112554112554,-75.3494226851566,0.203938765702605
2.89777211097137,1.46221200327054,0.919806611330453,0.332467532467532,0.554112554112554,-74.3898872785747,0.75958314549056
3.41606699870328,1.48636132286455,0.82875249271298,0.332467532467533,0.554112554112554,-75.0365234951114,0.190305768361185
3.47950680318325,1.90370640960377,0.907065702525484,0.332467532467532,0.554112554112554,-74.3174370419591,0.184938127340813
3.5648237530638,1.72247137660051,0.811495437314128,0.332467532467533,0.554112554112554,-75.580896124876,0.326204010645531
3.2520331980907,1.59576561137822,0.91037075064143,0.332467532467532,0.554112554112554,-74.6129494236923,0.188906539034771
3.20948891403248,1.39056273497055,0.865824227268948,0.332467532467533,0.554112554112554,-75.411963957176,0.121816747126244
4.34287485348272,2.28349980255321,0.853779598683491,0.332467532467532,0.554112554112554,-76.818579207078,0.0862302248195881
3.0110666322885,1.36430160201917,0.803511659205235,0.332467532467533,0.554112554112554,-76.1133528502283,0.468801767092795
3.19072761773957,1.7363728076342,0.891510695220576,0.332467532467532,0.554112554112554,-74.3681542701123,0.546849787172688
3.126809884966,1.48423686381881,0.844865283133145,0.332467532467532,0.554112554112554,-75.1432963959809,0.217789716887156
3.49765987948837,1.56606636050711,0.842504617152338,0.332467532467532,0.554112554112554,-74.9539150447622,0.208585848366027
3.20121374852457,1.48949409155227,0.847618257740754,0.332467532467532,0.554112554112554,-75.0423681409194,0.162652999586563
3.6799269951351,2.09658702146586,0.943984074597325,0.332467532467532,0.554112554112554,-74.1622397933976,0.103270365281736
3.66898663490564,1.58470312915998,0.82079442247451,0.332467532467532,0.554112554112554,-75.1362622712314,0.206668262851161
3.49896711520084,1.81233113174744,0.873966798167654,0.332467532467532,0.554112554112554,-74.6950325781496,0.18550286798892
3.66256354980954,1.6456602602073,0.839832573036706,0.332467532467533,0.554112554112554,-75.0840181820392,0.242630673392214
3.64186886964775,1.58625968176786,0.86331023002415,0.332467532467532,0.554112554112554,-74.9605300859117,0.309917372377074
3.62531813858697,1.62324942780266,0.843763571175751,0.332467532467532,0.554112554112554,-75.1893103395853,0.131785391043016
3.5591872154046,1.86449838025574,0.897083733143208,0.332467532467533,0.554112554112554,-74.2760854543041,0.276950313569331
3.40056822018723,1.88845902711824,0.924819916623438,0.332467532467532,0.554112554112554,-73.8797577557557,0.232840345813066
3.92955052263177,1.83302872048688,0.840779977823596,0.332467532467532,0.554112554112554,-75.4262284852745,0.154386848201307
3.43922690593104,1.51872296664394,0.835026115690334,0.332467532467532,0.554112554112554,-74.9073943284393,0.202067010708153
3.12981626751544,1.80012407798046,0.920591187061154,0.332467532467532,0.554112554112554,-74.8523677752993,0.212866240372285
3.78045605427404,2.06568862104106,0.903648879565965,0.332467532467532,0.554112554112554,-74.3968577423013,0.336621172991885
3.20367496900928,1.37438771887957,0.815715361777083,0.332467532467532,0.554112554112554,-75.4370526135235,0.139278985680993
3.80341911698591,2.11749132918925,0.962948066237444,0.332467532467532,0.554112554112554,-73.9876588281526,0.239559464113427
3.02692956722203,1.52129654888771,0.894244532234104,0.332467532467532,0.554112554112554,-74.8529827590313,0.27587072761473
3.57405911181441,1.78468688193774,0.887775020449335,0.332467532467532,0.554112554112554,-74.2930106074243,0.3435769328496
3.48562062014723,1.85340870749361,0.882606194863261,0.332467532467533,0.554112554112554,-74.2592040440972,0.282562952036552
3.23433226090032,1.62833035420349,0.864872315776881,0.332467532467532,0.554112554112554,-75.0630240763136,0.182556357339569
3.36206318624237,1.51835893151736,0.799522574070448,0.332467532467532,0.554112554112554,-75.9165816195364,0.403342050011606
3.41131028838377,1.5410946807455,0.846177089173232,0.332467532467532,0.554112554112554,-74.0649774630295,0.383181498203422
3.57372892018597,1.69812941642654,0.819041167070643,0.332467532467532,0.554112554112554,-75.2089157861194,0.277343561126015
3.59930033860717,2.07867035633562,0.989116565172235,0.332467532467532,0.554112554112554,-73.5743945007341,0.370280020929009
3.53847603432362,1.80124650901046,0.940759266388117,0.332467532467532,0.554112554112554,-74.5517719740532,0.151116140427442
3.12252175009491,1.26282694852738,0.814254369363838,0.332467532467532,0.554112554112554,-75.9555940571082,0.158362325324302
3.47432816636881,1.21812153086005,0.782109738619246,0.332467532467532,0.554112554112554,-76.862367769353,0.221560655372758
3.45275761513803,1.7607208931827,0.944301620294111,0.332467532467532,0.554112554112554,-74.1908998465377,0.340140698639404
3.34964763005017,1.39140706947387,0.810717185892506,0.332467532467532,0.554112554112554,-75.5391225884272,0.20214142911632
3.27827541511486,1.38878637808115,0.833021188150353,0.332467532467532,0.554112554112554,-75.2472829474783,0.156071649827806
3.12139279970175,1.65170040384522,0.920986021641385,0.332467532467532,0.554112554112554,-74.3363202921122,0.40474805814937
3.74253043280706,2.02531630316362,0.880222793865739,0.332467532467532,0.554112554112554,-74.8184824802922,0.229038624547932
3.72989962744627,1.65099867496437,0.848480330252233,0.332467532467532,0.554112554112554,-74.9672010770125,0.313801277609801
3.75101945573852,2.08611517354952,0.986828060556464,0.332467532467532,0.554112554112554,-74.3575016319775,0.158996295674764
4.74388921784437,2.99823695630442,0.994821104972114,0.332467532467532,0.554112554112554,-75.6463308168763,0.26675342753878
3.89536759209942,2.00223473434945,0.95615812260948,0.332467532467532,0.554112554112554,-75.1494158540967,0.0675088606305065
3.1123059215009,1.90487619842628,0.961000029110401,0.332467532467532,0.554112554112554,-74.6467886741465,0.182659046338702
3.39246856570679,1.58417098624347,0.878166942901334,0.332467532467532,0.554112554112554,-74.681605295833,0.188632720422753
2.95298244007773,1.31247991039059,0.827221550619424,0.332467532467532,0.554112554112554,-75.9325246118879,0.300452397178785
3.40949294066131,1.9810183513971,0.990263424059192,0.332467532467532,0.554112554112554,-73.5547611893417,0.142822139233685
3.57124755982123,2.04181921693515,0.931811057618594,0.332467532467532,0.554112554112554,-74.1302581895844,0.178565285628373
3.46798982159888,1.53036194224338,0.830720553776274,0.332467532467532,0.554112554112554,-75.1023181637699,0.164358984497701
3.36213957150635,1.48693374743779,0.840547064535816,0.332467532467532,0.554112554112554,-74.8721208818451,0.242007006999956
3.26231982893109,1.71858775676728,0.932453304498881,0.332467532467533,0.554112554112554,-74.4164258861534,0.130182863450191
3.49598787804819,1.89097604488001,0.972025344472084,0.332467532467532,0.554112554112554,-73.9186650469135,0.137840457202764
3.35878512268643,1.38159823937887,0.840681257722513,0.332467532467532,0.554112554112554,-75.3499478368719,0.205909451195016
3.16962603886869,1.43149643480328,0.823569548950376,0.332467532467532,0.554112554112554,-75.335932904334,0.350581855968297
3.44544901399978,1.48934529185225,0.800916641290483,0.332467532467532,0.554112554112554,-75.0179523052346,0.829379801852717
3.36907684684014,1.68520349315116,0.955212357876959,0.332467532467532,0.554112554112554,-74.6733442607319,0.29821383687497
2.7608952825479,1.66011813704386,0.943757340044846,0.332467532467532,0.554112554112554,-76.4490515676562,0.225870964359883
3.40630706081351,1.72063443699557,0.90756945576248,0.332467532467532,0.554112554112554,-73.702024095194,0.29611049916611
3.01638871124061,1.17901493924105,0.838894292241213,0.332467532467533,0.554112554112554,-76.6076655035887,0.126095505226715
3.42455055752233,1.83435826174952,0.932350390735005,0.332467532467532,0.554112554112554,-73.929565429797,0.18108748520456
3.51134290338982,1.71676306843733,0.865308792930295,0.332467532467532,0.554112554112554,-74.4103929255244,0.160235696923682
3.59482098237202,1.71185187953816,0.832096909250814,0.332467532467532,0.554112554112554,-75.4223742590071,0.145528517317071
3.52038621043405,1.49302893434576,0.819529103019854,0.332467532467532,0.554112554112554,-75.3514202934576,0.4004395108153
3.41233545802597,1.86853097569915,0.998402668945612,0.332467532467533,0.554112554112554,-74.0630745998416,0.178341044702179
3.44097070135701,1.40524544733814,0.827643286928784,0.332467532467532,0.554112554112554,-75.4152323274533,0.21254809228738
3.2370690550436,1.65850458710651,0.851329484683695,0.332467532467532,0.554112554112554,-75.3520356045181,0.151453797131481
3.11867170410298,1.2478531565491,0.826647481685639,0.332467532467532,0.554112554112554,-75.8374021880356,0.28606464584106
3.8055322853628,1.90346971721954,0.950040354261423,0.332467532467532,0.554112554112554,-74.6960154375792,0.271441486780324
3.58142878940641,1.89825469329546,0.955118369501083,0.332467532467532,0.554112554112554,-74.0358361057795,0.170167697665791
3.52602474827395,1.54072838888782,0.775064882351799,0.332467532467532,0.554112554112554,-76.7780177206592,0.263808653552921
2.97456628472633,1.44002752498563,0.923235617922485,0.332467532467532,0.554112554112554,-73.3537235610127,1.70522273964862
3.05802186505073,1.76051856029999,0.96660027838447,0.332467532467532,0.554112554112554,-74.2112295352354,0.31285392705651
3.86690689890505,1.8216228056663,0.850023923119151,0.332467532467532,0.554112554112554,-75.5957973990225,0.186643665471338
3.44304159126978,1.66127770193467,0.848208004309011,0.332467532467533,0.554112554112554,-74.8234198165399,0.217692071803159
3.48669366251419,2.03394714665785,0.995804700333828,0.332467532467532,0.554112554112554,-73.8178001531396,0.134344690979871
