b1,b2,b3,b4,b5,b6,delta,IO_0,K,psi,rho,SB1_0,SB2_0,SB3_0,SB4_0,SB5_0,SB6_0,sigma_dem,sigma_env,SO_0,tau,logLik,logLik_se
-1.840909946571979,4.169099875240726,2.7501892768839955,3.907955726397816,5.295091554736017,-0.9606227182299261,0.016666666666666666,0.00161252156617994,6,0.004916604265792037,0.010202906908999644,4069,4565,4410,4616,4305,4032,0.06351907463085996,0.792350892708943,0.6116599491099303,0.0042730755976385145,-948.4444051573263,1.8484832478306428
-0.5426578143233738,3.2455757220260018,6.405781074715867,0.2700090522510758,5.091612573862744,6.681585496602879,0.016666666666666666,0.00805350841541674,6,0.0022194845136145605,0.06190362914455965,4069,4565,4410,4616,4305,4032,0.04422485728284009,1.2286479548663216,0.05838773004988103,0.016992616558523195,-966.9149820314784,5.520530124847255
2.321551512886719,6.5629427636001845,-1.0066843229357754,0.1398474480535957,4.527291235017861,5.403684840565594,0.016666666666666666,1.4083962632646465e-4,6,0.018288439553746247,0.022681934258140128,4069,4565,4410,4616,4305,4032,0.22248864724592174,0.16498153077135877,7.012506490257254e-4,0.011332487314779186,-1008.7920954299879,4.853545199059511
2.877302853699392,6.171880604412636,8.269128176197695,2.6792937133699923,5.873626006296881,2.4736668840393445,0.016666666666666666,1.4241770600504218e-4,6,0.007266137349695201,0.08918730748521053,4069,4565,4410,4616,4305,4032,0.20031436027814314,0.13292774298242313,0.020432736680657138,0.03965355250464633,-1009.7979867998298,4.755752337265789
-0.4168716484451208,3.831518756948457,5.056334421487848,-0.03837398579003242,6.213888448009813,4.029221641389276,0.016666666666666666,0.006803473164613566,6,0.0118580032675672,0.00857748555199101,4069,4565,4410,4616,4305,4032,0.10216150642051107,0.9449544021029819,0.1387326709339225,0.0029333267259402797,-1033.681038169662,31.46539809933472
5.259549747333286,3.3701596334123454,6.19727550128321,6.666538270853152,-0.009597025299046363,-2.6127365174805104,0.016666666666666666,0.020003869392404002,6,0.007595228684099771,0.08059012321089105,4069,4565,4410,4616,4305,4032,0.16517862441510997,0.12651754160980075,0.370668561420778,0.02397603547149822,-1036.1794221164923,1.3863377150973972
-1.9478654033744598,6.2747649838957535,-1.5932108082677507,-0.1302994192750399,5.144267952629679,3.715523875565338,0.016666666666666666,0.011350718138296498,6,0.009458730823111147,0.02600118398298087,4069,4565,4410,4616,4305,4032,0.07006165554898222,0.6336030112201568,0.056115783329699444,0.00875842267198501,-1052.8368198884334,12.987001648504247
5.625979339537786,3.260521326248363,5.8554391221675814,1.0857033173095736,6.765371003042661,7.496873238963156,0.016666666666666666,0.0010289640287865856,6,0.07596156963141412,0.015923440794478726,4069,4565,4410,4616,4305,4032,0.3645290540021546,0.862778683060164,0.4093445237605865,0.01295255159437586,-1075.5730078589522,35.45131104142445
3.829915236283836,2.6644000389647373,1.40979336991045,6.479987816674434,6.1138436192052845,2.9525969490066606,0.01666666666666666,7.360199990306941e-4,6,0.00119322887544266,0.00646066520683811,4069,4565,4410,4616,4305,4032,0.03100193264302289,0.7656705260954034,0.1197988423557681,0.00128193585736325,-1332.5963574341074,267.4925102415578
3.672475747441203,1.637066032973964,2.3627914684413756,5.9172117209095525,6.104291454533348,2.6938611076504975,0.01666666666666666,6.797550801783439e-4,6,0.00613241357299965,0.00487893577872352,4069,4565,4410,4616,4305,4032,0.03727678131385937,0.801827323897153,0.10444036774645084,6.864725734552895e-4,-1929.3790599278,21.82003768270067
2.270832736290512,0.0632891433211818,1.7019892933275185,6.175239760188151,4.44934933008002,2.59803867690128,0.01666666666666666,0.0012077113550859621,6,7.481117591950681e-4,0.025,4069,4565,4410,4616,4305,4032,0.018580893648483907,0.531949753886534,0.2160729440428319,0.003563140154598834,-802.3571652228663,2.1579508241055123
3.4710292283966897,0.4689518949748788,0.5737965768159898,6.170017253741608,5.125696637508168,2.0355845829587915,0.01666666666666666,0.003075088006038899,6,6.126600662064075e-4,0.025,4069,4565,4410,4616,4305,4032,0.01981468671448854,0.5704677473977513,0.17524339461606148,5.060761963035655e-4,-807.2686219144591,1.4473154335641993
3.196611200712419,-0.09706998938411993,1.4494708930086548,6.656313182314456,4.554236405220434,3.325694233018318,0.01666666666666666,0.00249284277160609,6,0.00225667808825963,0.01205111147409696,4069,4565,4410,4616,4305,4032,0.03757583669235484,0.4317202344124161,0.11628372689450384,0.00304388009365879,-807.2882929068367,0.6682143568763195
3.1797114591791455,0.7455101009689513,0.9649709523894128,5.950890860744312,5.424278113663856,2.689792249663599,0.01666666666666666,0.0012208718336816232,6,0.001884372135325918,0.01750000000000001,4069,4565,4410,4616,4305,4032,0.02856005731658342,0.43599956608287704,0.08998882425962794,0.0017383833505796125,-812.6184549036208,8.15026951561083
3.048766553619207,0.05694208024731721,1.4071239870305725,6.580164761463183,5.174167467610629,3.099133336490033,0.01666666666666666,0.00111239653506448,6,0.00353300644457777,0.00962767954353761,4069,4565,4410,4616,4305,4032,0.01615631136388287,0.8535189068315067,0.15046746525246218,3.8573687149127424e-4,-817.5704388072777,3.618105557179206
3.559356871388468,-0.014847505117750123,1.8830767592657163,7.591141655799336,4.845629051360104,3.141639459372442,0.01666666666666666,6.75447350213973e-4,6,0.0024410451162316087,0.010000000000000004,4069,4565,4410,4616,4305,4032,0.03976789645632933,0.6389450457484228,0.09367138370842001,0.0027928764862704017,-821.1440850081038,0.9565509437123295
4.158791009241251,-2.0980582268698496,1.0896161854370112,6.5883425236665,5.235563380566045,2.7130108056629085,0.01666666666666666,0.0012459621200090506,6,0.002672482783874564,0.010000000000000004,4069,4565,4410,4616,4305,4032,0.007454606353926095,0.8592236608669814,0.1187305541583116,4.1611520660258643e-4,-827.112252320776,3.4292383446828576
4.161322630445116,-0.02642406552379992,3.059682875872892,6.702213069573045,5.641137916046699,2.815279580611788,0.01666666666666666,4.6717552528626464e-4,6,0.00772051665924714,0.00924408513442796,4069,4565,4410,4616,4305,4032,0.0911526801629944,0.5360160974879193,0.09380658611067182,0.00200774179658605,-828.1546451670351,2.483113278198857
1.802599709224524,-1.0698351837552609,1.7786371940447592,6.375564374096124,4.967598975472158,4.186646991213811,0.01666666666666666,0.00164308512964873,6,0.00363713719459382,0.00986985803893348,4069,4565,4410,4616,4305,4032,0.02164500916449882,0.7665824857552744,0.12851788771498912,0.00148940047684496,-828.5332310820664,1.6918368411128313
3.653253995949139,0.14799573782622877,2.233743785044126,6.47583093292487,5.611131452948296,2.669826506415553,0.01666666666666666,3.9592984513749855e-4,6,0.00480508807965554,0.00887969876254397,4069,4565,4410,4616,4305,4032,0.08336340315994134,0.42088812258850866,0.10399670670326971,0.00139714567109058,-830.5167065221481,31.951572653752404
2.655599628653915,0.2850811679913936,2.8782359022196604,6.316249989937872,4.7521676217229025,3.3376791106806722,0.01666666666666666,9.846251507882077e-4,6,0.002218471038230331,0.01750000000000001,4069,4565,4410,4616,4305,4032,0.047713812897919865,0.8638746902300976,0.13879904691776968,6.901177960531294e-5,-832.725249386264,1.0251792062816207
4.346360027085111,0.24685733188720335,1.220054655572821,6.174155176965958,4.688930314100482,2.7748409428376957,0.01666666666666666,0.00118181263683209,6,0.00407864370090385,0.01004073558178324,4069,4565,4410,4616,4305,4032,0.07296067396834184,0.41044771354056137,0.11312939240859542,0.00110340331272756,-842.6213352491117,7.443793869176829
1.7138785256754168,-0.33617137274247405,0.9005988339654584,7.768813588005835,3.9405302755313025,3.344775565220062,0.01666666666666666,0.0010030418567606,6,5.321798894688948e-4,0.02489045274870982,4069,4565,4410,4616,4305,4032,0.02799433159886879,0.3902068171723366,0.12652400917462933,0.00611488334516714,-846.5983489921733,1.1695014725915485
3.932418838033813,-0.3743826668283621,1.5293457729593127,5.763242870734524,5.154103531612196,2.0386123117188273,0.01666666666666666,9.951444230217423e-4,6,0.00191845185951919,0.01730151099820782,4069,4565,4410,4616,4305,4032,0.01966254892637127,0.3151544388706486,0.1841420717360847,0.00288481296124438,-862.6357113915848,2.74325232852118
0.6797298364285841,0.9301327148873674,4.87040509459037,6.249367894223377,4.739822288375359,4.565661061112864,0.01666666666666666,0.00209011124117322,6,0.00827494970380947,0.0095982833665031,4069,4565,4410,4616,4305,4032,0.13167351550818066,0.6844318856456788,0.00554188096044508,0.00405353606530326,-904.0623574283952,3.993748700733704
-1.069185844349819,6.434753873742005,-1.0170946329640955,3.0867398865518725,5.427229717130923,4.435934793220843,0.01666666666666666,0.01069308074229681,6,0.00295240342196833,0.01230890757857273,4069,4565,4410,4616,4305,4032,0.01571346094122867,1.061689369783582,0.15240828121844718,0.00850397418956735,-926.9917127071374,6.126290041848391
-1.840909946571979,4.169099875240726,2.7501892768839955,3.907955726397816,5.295091554736017,-0.960622718229926,0.01666666666666666,0.00161252156617994,6,0.00491660426579203,0.01020290690899964,4069,4565,4410,4616,4305,4032,0.06351907463085996,0.792350892708943,0.6116599491099303,0.00427307559763851,-948.4444051573264,1.8484832478306428
-0.5426578143233738,3.2455757220260018,6.405781074715867,0.2700090522510758,5.091612573862744,6.681585496602879,0.01666666666666666,0.00805350841541674,6,0.00221948451361456,0.06190362914455965,4069,4565,4410,4616,4305,4032,0.04422485728284009,1.2286479548663216,0.05838773004988103,0.01699261655852319,-966.9149820314784,5.520530124847255
2.321551512886719,6.5629427636001845,-1.0066843229357754,0.1398474480535957,4.527291235017861,5.403684840565594,0.01666666666666666,1.4083962632646465e-4,6,0.01828843955374624,0.02268193425814012,4069,4565,4410,4616,4305,4032,0.22248864724592177,0.16498153077135877,7.012506490257254e-4,0.01133248731477918,-1008.792095429988,4.853545199059511
2.877302853699392,6.171880604412636,8.269128176197695,2.6792937133699923,5.873626006296881,2.4736668840393445,0.01666666666666666,1.4241770600504218e-4,6,0.0072661373496952,0.08918730748521053,4069,4565,4410,4616,4305,4032,0.20031436027814312,0.13292774298242313,0.02043273668065713,0.03965355250464633,-1009.7979867998298,4.755752337265789
-0.4168716484451208,3.831518756948457,5.056334421487848,-0.03837398579003242,6.213888448009813,4.029221641389276,0.01666666666666666,0.00680347316461356,6,0.0118580032675672,0.00857748555199101,4069,4565,4410,4616,4305,4032,0.10216150642051108,0.944954402102982,0.1387326709339225,0.00293332672594027,-1033.681038169662,31.46539809933472
5.259549747333286,3.370159633412346,6.19727550128321,6.666538270853152,-0.00959702529904636,-2.6127365174805104,0.01666666666666666,0.020003869392404,6,0.00759522868409977,0.08059012321089105,4069,4565,4410,4616,4305,4032,0.16517862441510997,0.12651754160980075,0.370668561420778,0.02397603547149822,-1036.1794221164923,1.3863377150973972
-1.94786540337446,6.2747649838957535,-1.5932108082677507,-0.1302994192750399,5.144267952629679,3.715523875565338,0.01666666666666666,0.01135071813829649,6,0.00945873082311114,0.02600118398298087,4069,4565,4410,4616,4305,4032,0.07006165554898222,0.6336030112201568,0.05611578332969944,0.00875842267198501,-1052.8368198884334,12.987001648504249
5.625979339537786,3.260521326248363,5.8554391221675814,1.0857033173095736,6.765371003042661,7.496873238963156,0.01666666666666666,0.00102896402878658,6,0.07596156963141412,0.01592344079447872,4069,4565,4410,4616,4305,4032,0.3645290540021546,0.862778683060164,0.4093445237605865,0.01295255159437586,-1075.5730078589522,35.45131104142445
3.829915236283836,2.6644000389647373,1.40979336991045,6.479987816674434,6.1138436192052845,2.9525969490066606,0.01666666666666666,7.360199990306941e-4,6,0.00119322887544266,0.00646066520683811,4069,4565,4410,4616,4305,4032,0.03100193264302289,0.7656705260954034,0.1197988423557681,0.00128193585736325,-1332.5963574341074,267.4925102415578
3.672475747441203,1.637066032973964,2.3627914684413756,5.9172117209095525,6.104291454533348,2.6938611076504975,0.01666666666666666,6.797550801783439e-4,6,0.00613241357299965,0.00487893577872352,4069,4565,4410,4616,4305,4032,0.03727678131385937,0.801827323897153,0.10444036774645084,6.864725734552895e-4,-1929.3790599278,21.82003768270067
