rho,IO_0,K,SB1_0,SB2_0,SB3_0,SB4_0,SB5_0,SB6_0,SO_0,b1,b2,b3,b4,b5,b6,delta,psi,sigma_dem,sigma_env,tau,logLik,logLik.se,logLik_se
0.0130108809395818,0.00122975486670899,6,4069,4565,4410,4616,4305,4032,0.143202642354972,3.05663445706202,0.574478309631191,0.990917458513577,6.3959172913895,4.83717718901386,2.69077362400805,0.0166666666666667,0.002354148208892,0.0437824517222823,0.44999645004922,0.00152866879006359,-794.579759370233,NA,0.298325506445763
0.012586206896551719,5.686956477377272e-4,6,4069,4565,4410,4616,4305,4032,0.1547854449040107,3.032159067583225,0.8187422707961373,1.7207195311197045,6.236166226249076,4.978766393674001,2.5844597736141828,0.016666689583333345,0.00193339536155142,0.03425503522212881,0.5099583678100453,0.0010334413291785468,-794.5809504757389,0.09767808893618113,NA
0.0120017937857777,5.89375853694376e-4,6,4069,4565,4410,4616,4305,4032,0.142374759614178,2.79212338887987,2.20278510921695,1.80486717999286,6.31549649461766,4.8291210460396,2.88742556043896,0.0166666666666667,0.0018547062449212,0.0356365766384437,0.481091400580152,0.00170381262376954,-794.601678437858,NA,0.0702957444740785
0.0133571230704691,0.00119781042972588,6,4069,4565,4410,4616,4305,4032,0.134098265508788,3.51419946975801,-0.978852523299493,1.39267917004698,6.21775010232311,5.0738426042342,2.43708329625632,0.0166666666666667,0.00240414578516114,0.0431381695675151,0.445278491321794,0.00151658000015506,-794.632221050429,NA,0.257118769049545
0.0119434692681701,0.00118075392419594,6,4069,4565,4410,4616,4305,4032,0.128124079602514,3.43465081154181,-0.390746960032899,1.38791223558666,6.33740386787784,5.01757093957083,2.69261873669005,0.0166666666666667,0.00275872496300256,0.047042658582198,0.444643262173311,0.00176372496892113,-794.649880090186,NA,0.113588324909414
0.013103448275862066,5.421028834634451e-4,6,4069,4565,4410,4616,4305,4032,0.151015055588244,3.3158200257035677,-0.8799718589886217,1.9285139107357554,6.020481672403958,5.010628048448244,2.5021907201634397,0.016666677083333355,0.002086903357125818,0.04006871342177404,0.48681770226903454,4.145619426850401e-4,-794.6647422860898,0.12220420956489018,NA
0.0102382441520878,7.02562005934523e-4,6,4069,4565,4410,4616,4305,4032,0.173351024083412,2.85828793267295,0.897477938902332,1.3923199917861,6.04102752227019,4.72852262199987,2.5030218029299,0.0166667,0.00219964640777596,0.0447000595041725,0.460711872612867,0.00119786725573326,-794.668729886118,NA,0.490488145323924
0.0122638929296842,2.7562162252475e-4,6,4069,4565,4410,4616,4305,4032,0.133720531469445,3.14040201291177,1.15815331823583,1.74332710375944,6.29024014906326,4.95586517004638,2.78213102513067,0.0166666666666667,0.00219028762371578,0.042275188642744,0.474956511476377,0.00119457612205409,-794.671222158572,NA,0.0951790422761771
0.0136447490330852,7.22520883085386e-4,6,4069,4565,4410,4616,4305,4032,0.151707834912979,3.23555493990086,-0.447805669607025,1.52402765580059,6.12049081790378,4.91909549331512,2.56010197102158,0.0166666666666667,0.00217578272880747,0.0404230110847291,0.443976438271349,0.001687126365414,-794.672253621386,NA,0.509430780446037
0.0124715211184766,0.00138300927515748,6,4069,4565,4410,4616,4305,4032,0.137806209053196,3.47855675279743,-0.923960104418935,1.10957569161885,6.28312396841891,4.99970578352846,2.6131436201702,0.0166666666666667,0.00256637440655087,0.0444258703526489,0.461263662085425,9.90487901500966e-4,-794.683879638935,NA,0.109444371455734
0.0127260344817493,8.06485019798544e-4,6,4069,4565,4410,4616,4305,4032,0.118977457525679,3.51786532189623,-1.26515672703895,1.54791328621381,6.37117320741792,5.00860354389264,2.60671210777226,0.0166666666666667,0.00272122454990204,0.0476033599672289,0.449808395063754,0.00139097725652713,-794.693003238656,NA,0.285196393047416
0.0114414018344512,9.01418684152152e-4,6,4069,4565,4410,4616,4305,4032,0.123325006041518,3.5664572425247,0.142896320504024,2.15009381557648,6.19391017220051,5.04919848196555,2.66777912625002,0.0166666666666667,0.00253980563331567,0.0450508858919884,0.471275713680927,0.00130135870716304,-794.69437838553,NA,0.067233724311575
0.0133374644264347,0.00105238374532867,6,4069,4565,4410,4616,4305,4032,0.144647413274794,2.88349600988497,0.919091239077458,0.970718797767365,6.46875754346771,4.73568142685972,2.76254399646683,0.0166666666666667,0.00213863836525073,0.0405438831559151,0.45480235264303,0.00131925923367999,-794.707037952448,NA,0.290003715576203
0.0122159641728925,9.1960928635857e-4,6,4069,4565,4410,4616,4305,4032,0.121252154928169,2.91915792589195,1.71537557063633,1.44057343203211,6.50439198365809,4.88597213830362,2.92024493834553,0.0166666666666667,0.00252477392980682,0.0463979683181355,0.465851050178572,0.00106242435000601,-794.720426033685,NA,0.288191858183967
0.0121914835230615,5.64987985722971e-4,6,4069,4565,4410,4616,4305,4032,0.143369053503948,3.39919908178797,0.293406216404554,1.74585770641048,6.18605842927587,4.92549073645917,2.66422626430829,0.0166666666666667,0.0022464840478571,0.0404662560151123,0.472834111597897,0.00123815300696518,-794.737455685213,NA,0.073766485912978
0.0138367195947407,6.23619203597099e-4,6,4069,4565,4410,4616,4305,4032,0.148732807889726,3.49426662586765,-1.79331240471102,1.88838205677926,5.99104867950788,4.96412057959286,2.43380714994367,0.0166666666666667,0.00210253882596953,0.039819851013632,0.458485484154547,0.00161860178620167,-794.741093962855,NA,0.228867728107188
0.0118199642217548,9.99619591542855e-4,6,4069,4565,4410,4616,4305,4032,0.119796774522112,3.05604160700054,1.50196680627266,1.63178020508755,6.44876018000998,4.9666167730642,2.90824897549748,0.0166666666666667,0.00242754199981981,0.0487789598173557,0.452184897257276,0.0014288123837135,-794.741697674225,NA,0.103130925661544
0.0132965409883442,8.45273871467492e-4,6,4069,4565,4410,4616,4305,4032,0.145567616570294,3.16044832091752,0.120133162336943,1.5137561523455,6.33498473313389,4.90438645069332,2.63179808541702,0.0166666666666667,0.00201786720851738,0.0392131217282506,0.499363392090693,3.27309152660043e-4,-794.744311872624,NA,0.422928820987963
0.0139187519753874,7.71330213384641e-4,6,4069,4565,4410,4616,4305,4032,0.138769234337687,3.39427879275076,-0.556540658530626,1.41800029163125,6.26399696829628,4.93772937662255,2.53039823386508,0.0166666666666667,0.0022498597304589,0.0423283974025739,0.468745927370961,0.00117554637467699,-794.754013051991,NA,0.402922609141897
0.01213998223896,4.42738642458845e-4,6,4069,4565,4410,4616,4305,4032,0.136155610927171,2.8669288759319,1.48813523114074,2.14446344452947,6.1855516929531,4.88135506536266,2.86766198378139,0.0166666666666667,0.00210084709837336,0.0389328341714006,0.442242228068002,0.00177422146181793,-794.757787869013,NA,0.0742092020744161
0.0118544140057224,0.00138066322926113,6,4069,4565,4410,4616,4305,4032,0.120626211456575,3.58691439220906,-1.0013725683084,1.96318148129974,6.31384271914934,5.07785125315277,2.65838567968663,0.0166666666666667,0.00272781107798365,0.0483286542752155,0.453806694681694,0.00124765160991538,-794.758872474371,NA,0.214578152107163
0.0124516083042113,0.00120737702894234,6,4069,4565,4410,4616,4305,4032,0.151239405222562,3.26711541222469,0.0716089022491526,1.50468464892355,6.23993505273841,5.0203038262659,2.54819540509561,0.0166666666666667,0.00226536798548166,0.0378421794500619,0.517745182360831,5.82305249398054e-4,-794.763181343082,NA,0.112994845680406
0.0133275932145574,0.00123952222742183,6,4069,4565,4410,4616,4305,4032,0.152011248995436,3.24377177618743,-0.176478151129839,1.24918257594763,6.3672667487546,4.8610854413477,2.53009417820974,0.0166666666666667,0.00212816367865455,0.0412603788238812,0.460986139998501,7.09634481885693e-4,-794.767945524048,NA,0.318529518560726
0.0148132519961107,5.82434040729052e-4,6,4069,4565,4410,4616,4305,4032,0.173178518085155,3.09029264830347,-0.0336656477247359,1.54863094422518,6.09594361008871,4.83656247200102,2.49950097391451,0.0166666666666667,0.0017008618638611301,0.0360444768413385,0.492381821855521,5.23173362281063e-4,-794.773922118031,NA,0.409843724820533
0.0146891692541825,6.46831915670272e-4,6,4069,4565,4410,4616,4305,4032,0.143835713436777,3.03026652615734,0.833035817671049,1.6611460090843,6.06589060143346,4.98825056102452,2.56944950225934,0.0166666666666667,0.00186231680023498,0.0392464088882116,0.471087064658465,0.00133305609986543,-794.791327894915,NA,0.302741303818241
0.0124811218549734,0.00105911972999159,6,4069,4565,4410,4616,4305,4032,0.13288952768247,3.26292426035634,-0.448431137413216,1.50134812343631,6.2484523562419,5.02422966310563,2.55356654806293,0.0166666666666667,0.00259536745755518,0.0432142208577946,0.457872721132849,0.00144915962509569,-794.793874930189,NA,0.0773545649526011
0.0120115292084048,7.9091308454544e-4,6,4069,4565,4410,4616,4305,4032,0.148593406760351,3.14492242751649,0.766039006738705,1.59041808188906,6.16120310287075,4.97892195245448,2.67020762358966,0.0166666666666667,0.00227487707754445,0.0458472903039501,0.432271160767744,0.00184926588954283,-794.797633351948,NA,0.0979450019787431
0.0124501354519918,8.92260199121561e-4,6,4069,4565,4410,4616,4305,4032,0.127646602359523,3.14226439244609,0.00801318187968366,1.27088952168982,6.55041475828462,4.84483482633495,2.75844282258128,0.0166666666666667,0.0025622718446198,0.0486515103059355,0.43409965805083,0.00114736528886344,-794.801231090459,NA,0.285739497561064
0.0117628398944985,0.0014470491364591,6,4069,4565,4410,4616,4305,4032,0.161089734288464,3.16912171440701,0.413701573918045,1.16573477817229,6.40628236797989,4.76739254441857,2.62719915804239,0.0166666666666667,0.00228965933741313,0.0457587432801205,0.422787914310955,0.00164209121362423,-794.811169149655,NA,0.0847190470906966
0.0128736705018266,3.44035211101287e-4,6,4069,4565,4410,4616,4305,4032,0.163935151868122,2.9121724060272,0.831495374805052,1.56020118204686,6.08219524271467,4.89400055463975,2.63165196133467,0.0166666666666667,0.00184453694428814,0.0355697534104066,0.487805450228624,0.00146799323433576,-794.812227633107,NA,0.0648564963629536
0.0116736688305769,0.00227266971729895,6,4069,4565,4410,4616,4305,4032,0.110908461544082,3.54485343686146,-0.665850880476117,1.10732708023501,6.47818117223956,5.14980099876045,2.71189971574297,0.0166666666666667,0.00309259069022597,0.0508249051145605,0.451811009258111,0.00130177957746165,-794.823428084975,NA,0.0896712126203314
0.0110821107775282,0.00123454597197744,6,4069,4565,4410,4616,4305,4032,0.14392523165517,3.04473899925989,1.70161683093177,1.34394665508469,6.30889165124423,4.96111024567288,2.7411278667054,0.0166666666666667,0.00245941198469774,0.0457402909032947,0.472723191223416,0.00145681888126158,-794.825311062037,NA,0.0754506838456975
0.0127557367546642,9.82082187755976e-4,6,4069,4565,4410,4616,4305,4032,0.165418926595754,3.17629457108091,0.00154388473669767,0.900025144364557,6.35704864216388,4.88658202129539,2.51992302251729,0.0166666666666667,0.00201332174249854,0.0375770681286663,0.505654748817011,3.31997063099703e-4,-794.831745662839,NA,0.136646218211361
0.011250391149735,8.305824804477e-4,6,4069,4565,4410,4616,4305,4032,0.156524496944395,2.76973728105761,1.57238019680321,1.64094247703476,6.31982216261434,4.80432265037364,2.79385418185119,0.0166666666666667,0.00220507974066204,0.0433420559077907,0.45648209432958,0.00173282538996795,-794.849784822286,NA,0.0794072395472175
0.014655172413793103,7.119132076349012e-4,6,4069,4565,4410,4616,4305,4032,0.16256668456087814,3.0766133884879334,-0.21793423270840417,1.6912429380205658,5.985367091169712,4.896228972361702,2.5170048070744953,0.016666689583333345,0.001704678213337585,0.03326560320080965,0.5074358767670653,0.001320396335354891,-794.850705065086,0.059754001672430626,NA
0.0140867331728128,0.00116011972079467,6,4069,4565,4410,4616,4305,4032,0.164184275744695,3.06466491282801,0.0156089883532007,1.43065164939138,6.2789102907585,4.76806828817593,2.55430014552879,0.0166666666666667,0.00184813853632194,0.0360270598606592,0.487148647793774,8.02681913800046e-4,-794.85399640579794,NA,0.37405435552609
0.0127192322988169,0.00185431735897859,6,4069,4565,4410,4616,4305,4032,0.119686685785048,3.10972814196988,0.763790815651,1.09027189599238,6.47407575247534,4.99911614082435,2.75748711178375,0.0166666666666667,0.00251366545463407,0.0453515275297631,0.448654464843729,0.00111484364164449,-794.862579131957,NA,0.264150507063644
0.0126336825435188,4.10931707168509e-4,6,4069,4565,4410,4616,4305,4032,0.136372019531696,3.06349137474565,1.40322723131232,1.79574345318546,6.15687632354313,4.93438452168192,2.7067116771998,0.0166666666666667,0.00219806284801645,0.0406712983771246,0.487109661334742,0.00151089645178978,-794.877699909729,NA,0.402851178577092
0.0107733962325476,0.00129369568293114,6,4069,4565,4410,4616,4305,4032,0.126559569886387,3.17760795779941,1.03384964216721,1.59593642880091,6.43917995237423,5.07309138348504,2.85624998998798,0.0166666666666667,0.00269514534723168,0.0421342106298145,0.504277547118223,1.03609714757364e-4,-794.881588881257,NA,0.0981080345580078
0.0136914698855245,6.02437372334576e-4,6,4069,4565,4410,4616,4305,4032,0.168939719323457,2.70294661207024,1.94619058007783,1.47375588222763,6.24727772942336,4.73495695059294,2.6787845970654,0.0166666666666667,0.00161736833224081,0.034858067565594,0.501257944625315,0.00129426755712591,-794.884810653385,NA,0.29507633716765
0.0100073382239809,0.00119844098791813,6,4069,4565,4410,4616,4305,4032,0.140313875441253,3.16888534193148,-0.450553191261994,1.53477462963551,6.15443610123832,4.85192721089615,2.60886884377579,0.0166667,0.00273085030697704,0.0466501972250743,0.448003558545421,0.0014201769380912,-794.899983194369,NA,0.33209539893251
0.0137768753197296,8.21256790690909e-4,6,4069,4565,4410,4616,4305,4032,0.140199592344218,3.29743520424301,-1.01499150806918,1.43319594448935,6.27398082508419,4.82190106224728,2.61881239865699,0.0166666666666667,0.00225194558010278,0.0425902741472213,0.421339038303086,0.00159368692736147,-794.900156132268,NA,0.25521774191586
0.0144049943596197,6.83130176895755e-4,6,4069,4565,4410,4616,4305,4032,0.156398801189449,3.33924985585202,-0.343462755859872,2.17898186274672,5.96788170873522,4.99819687528895,2.37176889983738,0.0166666666666667,0.00175577040560508,0.0381263144069838,0.451362374197085,0.00144399841047037,-794.919502865859,NA,0.282237768675193
0.0120034992184518,9.74651713107319e-4,6,4069,4565,4410,4616,4305,4032,0.156964067730464,2.81186647354964,1.44299809384977,1.64719591472686,6.3161718292833,4.79519805727771,2.78713935446355,0.0166666666666667,0.00180426978594245,0.0346190544684289,0.502588262730325,0.00143002270560125,-794.927153434466,NA,0.0801300189742696
0.011034482758620694,0.0024220783766247906,6,4069,4565,4410,4616,4305,4032,0.11515310123501987,3.16801844746185,0.8394150051650913,1.5276359238306338,6.503088283146289,5.031423669561209,2.9333819699702723,0.016666684375000015,0.0028709447185134374,0.04841320561710865,0.48947881217193445,6.906237693129175e-4,-794.929950479537,0.09598356680755898,NA
0.0139746378616107,7.56482479849273e-4,6,4069,4565,4410,4616,4305,4032,0.15170957437332,3.23262127695725,-0.337143842927204,1.17488248189708,6.2565846167358,4.94792597404651,2.47682686538827,0.0166666666666667,0.00205011628571635,0.0377305239503502,0.488372340972053,0.00123383582670779,-794.938098872432,NA,0.277434743307321
0.0163865449268803,5.1870168862886e-4,6,4069,4565,4410,4616,4305,4032,0.189144722307883,3.1788933143468,-0.699129748776996,1.75442546373416,5.91549500188699,4.80125921710056,2.3325107295704,0.0166666666666667,0.00141297220544448,0.0316211041580106,0.465577354764115,0.00175796301469304,-794.954226797353,NA,0.291481335335671
0.0127791141301788,0.00104711509490543,6,4069,4565,4410,4616,4305,4032,0.140801167388805,3.26634263816877,-0.53153218292123,1.62335403006398,6.33905053857309,4.92322235793246,2.62226717456525,0.0166666666666667,0.00236985972390737,0.0389722092252814,0.48099201985569,6.82419603610175e-4,-794.961732963729,NA,0.329968153994029
0.0139627688649392,5.49614223800503e-4,6,4069,4565,4410,4616,4305,4032,0.144728235429407,3.44799860473206,-1.62353449436399,2.12674756105986,5.94527418143705,5.10910698858313,2.34681508046695,0.0166666666666667,0.0021076713253099,0.0405446476973084,0.477634679805667,2.2918471581999e-4,-794.962356503504,NA,0.424315272265519
0.0136431408826163,0.00127242846033471,6,4069,4565,4410,4616,4305,4032,0.14615203139329,3.46528679835386,-2.18210614282549,1.65678101253927,6.2066903321933,4.88366746667731,2.46960058990632,0.0166666666666667,0.00225371291060761,0.0454792811362201,0.41622507808138,0.00189329689505408,-794.963815679767,NA,0.23911538438948
0.01413793103448276,5.96191485183628e-4,6,4069,4565,4410,4616,4305,4032,0.18182633679834184,2.4979482873636383,1.4170026587512192,0.9597865432113443,6.293156478800387,4.616475908816728,2.7656639590803134,0.01666668541666668,0.0015328263579992192,0.03212531537735289,0.48390329447840574,0.001689228920568461,-794.9695542958211,0.10296660663989647,NA
0.0123517266410627,3.85024715200444e-4,6,4069,4565,4410,4616,4305,4032,0.140666064487737,3.07290483334518,0.732203640079345,1.94066580742615,6.24024792324275,4.91991553371998,2.70911410003177,0.0166666666666667,0.00203471028506898,0.0409263852799245,0.455176868318973,0.00226906441120536,-794.970605748006,NA,0.0761271798388699
0.0119902572214583,0.00165949822431428,6,4069,4565,4410,4616,4305,4032,0.132889906687015,3.69590704704553,-1.87434672353268,1.52249345119237,6.21260998685429,5.09333628239154,2.46757741886724,0.0166666666666667,0.00293573170639829,0.0507685365194804,0.436005236757611,9.30098702227892e-4,-794.97687304035,NA,0.152247592351002
0.0108559841141625,0.00112534378528621,6,4069,4565,4410,4616,4305,4032,0.178517301075991,3.20469378334056,-1.52721385315737,1.54724259859037,6.12336891451226,4.67207085277562,2.3598669433766,0.0166667,0.00203507239709104,0.039877282939643,0.487334233792894,5.55568219594106e-4,-794.98260312149,NA,0.323271468293548
0.013905639767895,4.72163058616052e-4,6,4069,4565,4410,4616,4305,4032,0.176995355522244,2.79109603460546,1.88288641665057,1.82502672370824,6.10893241678113,4.84611171858782,2.63751432378134,0.0166666666666667,0.00138922290282913,0.0277597109770244,0.534278920991022,0.00125332855985417,-795.000398042447,NA,0.0758935677360934
0.0121564610104449,3.57053646818714e-4,6,4069,4565,4410,4616,4305,4032,0.138203181941912,2.90621454810483,1.95894885401062,2.16126264195271,6.23537555521533,4.89289775844675,2.83908795307288,0.0166666666666667,0.001991552476351,0.0396335896781193,0.478856049842056,0.00137599354378755,-795.009617978697,NA,0.228888422029387
0.01413793103448276,7.517729143739905e-4,6,4069,4565,4410,4616,4305,4032,0.15831830815091477,3.431492240059013,-0.48421779061507453,1.504204690917362,6.044944852289187,4.9843649065950775,2.398685885864718,0.016666684375000015,0.0018337875550233254,0.03666368490466363,0.47606243689997785,0.002067528677122936,-795.0135323798105,0.07593348743581477,NA
0.012537185218428,7.92478198416328e-4,6,4069,4565,4410,4616,4305,4032,0.138827074203203,3.58894999472146,-1.20404229756299,1.43008012592922,6.34376953948372,4.99035312849683,2.56155010891809,0.0166666666666667,0.00229468381440035,0.039711944139742,0.499485072448737,9.10502714832987e-4,-795.026031719241,NA,0.0899031477139523
0.0144561774243655,7.1656166842554e-4,6,4069,4565,4410,4616,4305,4032,0.13965908240205,3.03904605833208,0.630630262123637,1.33650465917676,6.41369469626501,4.8332060487203,2.72311032468435,0.0166666666666667,0.00192916464186948,0.0373540795470235,0.480807976428667,2.09741658436761e-4,-795.033544004242,NA,0.326556310065524
0.0119573047006618,3.59952715989218e-4,6,4069,4565,4410,4616,4305,4032,0.139803318025921,3.40406020689204,0.579639340955953,2.36616530172688,6.00004786232568,5.14297513213599,2.50599370377192,0.0166666666666667,0.00205656799937653,0.0394245388860174,0.513229143032828,5.33339352183642e-4,-795.064160014338,NA,0.0971091796198211
0.0127880361363383,9.55002397803869e-4,6,4069,4565,4410,4616,4305,4032,0.116692087888087,3.62626487177557,-1.01359681078355,1.99594162483114,6.2239925591981,5.06988281570918,2.65147503506558,0.0166666666666667,0.00255473371117799,0.0439959100158638,0.444736276501294,0.00168422394870499,-795.06530749948,NA,0.0650720195710404
0.0116730412692844,0.00121661373180223,6,4069,4565,4410,4616,4305,4032,0.124262120067914,3.1180921571768,0.869029823357202,1.38760788346611,6.47595961100213,4.9045759360862196,2.79079982580822,0.0166666666666667,0.00258554986996293,0.0422411555837357,0.466793090226254,0.0019179011498413,-795.071754148194,NA,0.0567716168661395
0.0127288222408418,3.41623110530356e-4,6,4069,4565,4410,4616,4305,4032,0.184654754301058,3.09557193392268,0.838001334933661,1.68572653206546,6.07641288799407,4.83271155799859,2.43251547127111,0.0166666666666667,0.00173124120247001,0.0391760255751156,0.434616667962956,0.00167428223285377,-795.076223024888,NA,0.0688733218250326
0.0122940531076699,0.00121633419633582,6,4069,4565,4410,4616,4305,4032,0.152710699679252,3.56054734464927,-1.58512704059765,1.9063719143501,6.0295692707127,4.94474875220972,2.49251342946019,0.0166666666666667,0.00245036176436768,0.0479023248349992,0.419351003448529,0.00177256276940504,-795.085397462585,NA,0.0771918585078041
0.0122919539091206,9.94231847082134e-4,6,4069,4565,4410,4616,4305,4032,0.177221445961993,2.65759820766142,2.03713838125905,1.17471124170033,6.23691643018376,4.75627757621125,2.62087902982177,0.0166666666666667,0.00184585486548105,0.0387459185459804,0.453223471191568,0.00156781673272841,-795.101137280068,NA,0.0868301994642333
0.0114938629799674,0.00112113572334081,6,4069,4565,4410,4616,4305,4032,0.145069779379991,3.42047546790626,0.505903240856614,1.71228098511183,6.32225624411365,4.96370584184492,2.56392624469104,0.0166666666666667,0.00248048530256087,0.0414328829997762,0.518645418119367,3.50754640615443e-4,-795.102860161258,NA,0.11145017597766
0.0138350950508838,9.53176725558379e-4,6,4069,4565,4410,4616,4305,4032,0.138877659225761,3.24156917583675,-0.0333496394431701,1.52154431106613,6.13153679571661,5.03681087289885,2.49984570027658,0.0166666666666667,0.00228482138804372,0.0385257788861465,0.475010730870477,0.00160059647760594,-795.106392935758,NA,0.215493080999481
0.01155172413793104,6.541932445055744e-4,6,4069,4565,4410,4616,4305,4032,0.13251852683217238,2.760840103883636,2.1987647904301277,1.1683392374412704,6.722837898866893,4.674324219843196,3.0450388953950527,0.016666689583333345,0.00234195317830815,0.04217884000116216,0.4765435586780936,0.0011933269685768268,-795.1140059130486,0.09106688645924894,NA
0.0144070950925722,7.53733350891847e-4,6,4069,4565,4410,4616,4305,4032,0.158269731960087,3.13175122133347,0.0854462275012767,1.01904553500983,6.33398118215737,4.79973144346896,2.62921596393645,0.0166666666666667,0.0018771597315434,0.0367111982415513,0.490821392427577,7.73779305555122e-4,-795.117294921439,NA,0.0528027791625111
0.012176170572339,0.00172933839225989,6,4069,4565,4410,4616,4305,4032,0.139943472471176,3.52151847656139,-0.454107277060632,1.43342061293548,6.18725728040067,4.94805039836519,2.51928445539418,0.0166666666666667,0.00261482860592976,0.0450235778101275,0.441563837594754,0.00159964783507232,-795.12279575975106,NA,0.0681844380598923
0.0131782421314718,8.69887243558753e-4,6,4069,4565,4410,4616,4305,4032,0.151214188178236,2.60922415876397,1.72515649884527,0.988780035514952,6.40725814571621,4.76678337634001,2.78766313279435,0.0166666666666667,0.00178097579970661,0.0341652562036111,0.494479680418604,0.00141682367795681,-795.128963991003,NA,0.103403354260314
0.0130239181749603,4.62669806067674e-4,6,4069,4565,4410,4616,4305,4032,0.129239729854505,2.95798771952406,1.75594867014639,2.00689973052162,6.2926536793323,4.98035865113706,2.79632070711469,0.0166666666666667,0.00186618202563375,0.0390334852979494,0.502135260461242,5.0455682412983e-4,-795.134470073274,NA,0.325559993748251
0.0123013977284968,0.00124501495775303,6,4069,4565,4410,4616,4305,4032,0.125364317881811,3.39388697389154,-0.0301857851320263,1.15438570265707,6.22949586934977,5.08741931147924,2.71443967533865,0.0166666666666667,0.002506141231856,0.0419646841939316,0.49879431787316,0.00126147769284036,-795.14776033478,NA,0.137772771283206
0.0129837319998586,0.00127915307378306,6,4069,4565,4410,4616,4305,4032,0.146445324677967,3.03250756103515,0.32644986436671,0.520899400017826,6.52264500247127,4.76652300919248,2.6893668262357,0.0166666666666667,0.00240337526429375,0.0440512819274073,0.46327788186737,8.26198804609197e-4,-795.149764635689,NA,0.391102514373574
0.0136960812964906,5.80481736811433e-4,6,4069,4565,4410,4616,4305,4032,0.156177741915253,3.32211929226883,-0.642907012722793,1.65119898251769,6.06555760617012,4.99598978977981,2.41749500751287,0.0166666666666667,0.00210508375460296,0.0406526003906922,0.42704221413897,0.0019014127750033,-795.157797445386,NA,0.0620383495002207
0.0109886770272584,6.41806597416034e-4,6,4069,4565,4410,4616,4305,4032,0.130625614901106,3.75159328713615,-1.78920119804464,2.11757517786769,5.99959948782646,5.233633780808,2.47609822668482,0.0166666666666667,0.00308377232896603,0.0511533578954931,0.448306494706235,8.35076280176028e-4,-795.161601152385,NA,0.0861960829676535
