rho,IO_0,K,SB1_0,SB2_0,SB3_0,SB4_0,SB5_0,SB6_0,SO_0,b1,b2,b3,b4,b5,b6,delta,psi,sigma_dem,sigma_env,tau,logLik,logLik.se,logLik_se
0.017358900923176417,8.45586385160611e-4,6,4069,4565,4410,4616,4305,4032,0.21438849834796367,2.131138733653856,-0.08163092332230162,2.2799354690721283,7.128828194335524,4.147563422340176,2.3802969004391787,0.016666666666666666,8.145353417176056e-4,0.03383044312011109,0.5457496536023894,6.260962432205829e-4,-832.4962944055627,NA,0.5794517839710238
0.025,0.001102909608487146,6,4069,4565,4410,4616,4305,4032,0.1777056113533106,3.7339384746790736,-2.9443248360556327,2.0219607518976805,6.426443558862396,4.508162918611242,2.5375908179550097,0.016666666666666666,0.001761038927997708,0.060533752040152565,0.7138023345488413,0.0010550148084335661,-839.0981059810741,0.14322472539834052,NA
0.014898252671891482,0.0014177151225473771,6,4069,4565,4410,4616,4305,4032,0.15434159263863295,4.536113789241427,-1.0292350035072675,0.8759665775972053,6.836464353320054,5.8028139243180465,1.3433655179677995,0.016666666666666666,0.0011202290043145237,0.053784321303761325,0.5711208973627877,9.044439018169209e-4,-840.0034909788504,NA,1.242479635463212
0.01750000000000001,7.637773861858715e-4,6,4069,4565,4410,4616,4305,4032,0.21132944598883105,4.132245852804643,-2.385691992234032,0.8546758051280056,4.918932566349218,5.826398438031985,1.8941498774147683,0.016666666666666666,0.001169806676456968,0.01836399151954161,0.5112419062759882,0.002773937178997062,-841.5801033349926,1.3697364397277738,NA
0.01750000000000001,0.0010532311979415824,6,4069,4565,4410,4616,4305,4032,0.16888100554889462,2.496842681117096,0.5232951658466745,0.7479363769456379,5.9138140553815,5.316225732104481,3.5002359952516606,0.016666666666666666,9.886670515696495e-4,0.016811102618483,0.45753512508246125,0.0019269665669546918,-867.8943951791025,15.614049377253195,NA
0.02006655318266421,0.001236241804689194,6,4069,4565,4410,4616,4305,4032,0.8223918828906288,4.363900509125899,0.4825793284457249,5.937602929576538,-1.2640625321428496,4.625095550749628,0.05089641386793825,0.016666666666666666,0.004014236825063817,0.11968057543913029,0.24991471359829073,0.010022838264732544,-970.6709418496196,NA,2.3352010813187007
0.011917277183778734,0.0015612837789294024,6,4069,4565,4410,4616,4305,4032,0.9720365460048339,-3.291237135158715,3.0386141487843994,5.321966279221646,0.7942044508033331,4.511138849933183,3.0251261069728086,0.016666666666666666,0.005831225716704527,0.10575121021159882,1.0183514807152847,0.007292174029837697,-972.3154754037272,NA,2.1274175913812883
0.021611660087109706,0.006390036253329638,6,4069,4565,4410,4616,4305,4032,0.7976488562592289,3.991600895501229,3.838645331406632,1.2858559472581763,3.079330308983421,0.8691939205980282,4.089614001207067,0.016666666666666666,0.005241287117695545,0.018577305034433167,1.5734994367403976,0.01185349447173655,-1011.7196230932019,NA,1.417917957607983
0.027558758434501725,4.8282419254242495e-4,6,4069,4565,4410,4616,4305,4032,0.09253851562288619,-0.2989529412781966,-1.3739772147895615,3.525758502402533,6.319264601789936,0.4378551411158058,1.2090496444283567,0.016666666666666666,0.010227876392560967,0.2027437068284692,0.5269180759661914,0.010827279107265704,-1014.5134000600018,NA,1.462417097842774
0.05338607374662407,0.0016663456591003308,6,4069,4565,4410,4616,4305,4032,0.16912946798203243,0.3852956738064051,-0.9854063384081161,2.4029835371026995,-0.2693855700348362,0.9358068269494234,4.227913384522615,0.016666666666666666,0.0030801088276991395,0.08427488089693941,0.30966741128396047,0.02676817599242573,-1048.3067949544934,NA,15.772304635674002
0.07881966474510217,0.004229794876773259,6,4069,4565,4410,4616,4305,4032,0.4298743702886683,8.153856189606229,0.8739830055300969,2.204085927686851,6.031210665254394,4.5597336126108114,-2.692649620030665,0.016666666666666666,0.010959423481882377,0.20759659021080443,0.6721206477716675,0.04153393612621724,-1065.9588654049871,NA,2.6678394288006757
0.029150381123037666,0.0037411476184412117,6,4069,4565,4410,4616,4305,4032,0.665764691578019,1.4779328469555522,1.8057495285074776,4.623570133214765,-0.5922876754070905,6.690916695723263,3.6601457072109596,0.016666666666666666,0.010365484382276888,0.23499510065535528,0.03808000096225635,0.018347447174859286,-1074.416972872579,NA,3.47994212874687
0.027504954128675006,0.002022572351491167,6,4069,4565,4410,4616,4305,4032,0.35906164893002235,4.660648832348375,-1.8193204479863583,1.5082210096526178,6.212200604020285,2.7170683046219892,6.207615893971976,0.016666666666666666,0.025593061873777485,0.3397181325170211,0.01988073981699549,0.0329608122291324,-1107.946325017338,NA,26.612190900856827
0.07866059159234551,0.011699931778025285,6,4069,4565,4410,4616,4305,4032,0.6236141403742006,4.4560567495959695,5.197932721687395,-0.10763880325490541,0.20449578907189372,3.4613386002101314,4.191278882130438,0.016666666666666666,0.02650359631218885,0.33603239929310846,0.0569876836420428,0.03486560767078835,-1129.009002631481,NA,1.9783501691277934
0.005686208010778416,0.011748576734668876,6,4069,4565,4410,4616,4305,4032,0.0269705055019405,4.74619525935168,1.4999730965687268,1.359999267903268,0.8832963736044652,6.873284037015531,3.4540844752184494,0.016666666666666666,0.03787557850136794,0.39626361179464387,0.07867623716003844,0.003130531116519853,-1230.6848516174125,NA,11.114351263160415
0.00391348165835335,4.979953990149467e-4,6,4069,4565,4410,4616,4305,4032,0.1299901239902445,4.775404390070174,-0.32284581262073203,0.5592471537090885,6.146667442812777,5.8776944604606225,2.421135041007607,0.016666666666666666,0.01032784206651546,0.0479987907152946,0.8669253485781989,2.0159094241173526e-4,-2254.0498321503856,NA,150.90155945308334
