b1,b2,b3,b4,b5,b6,delta,IO_0,K,psi,rho,SB1_0,SB2_0,SB3_0,SB4_0,SB5_0,SB6_0,sigma_dem,sigma_env,SO_0,tau,logLik,logLik_se
3.064338987776065,1.0285999787495301,1.1106330596677547,6.553007099614403,4.985858319204281,2.822099183829141,0.016666666666666666,0.0025350295681803073,6,0.0026381481690342847,0.012220739105845351,4069,4565,4410,4616,4305,4032,0.04603035645038047,0.4744078561245876,0.12452962597055546,5.409328969091019e-4,-795.1702158117328,0.10443574637085383
3.12328638916274,-0.35908919693890384,0.8993672816994263,6.231610385745295,4.830194155940419,2.57024051285681,0.016666666666666666,0.0011133207153509633,6,0.002267430184254617,0.013172839374564205,4069,4565,4410,4616,4305,4032,0.043706503567113184,0.4257035813909937,0.16006936012521455,0.0018158067264080816,-795.1801912058789,0.09120913183448556
3.0911192090294928,0.5142400904740371,1.6746188867704936,6.122819860028349,4.9010855171797685,2.687474035236148,0.016666666666666666,5.899743223721655e-4,6,0.001657651635464947,0.0143448453496616,4069,4565,4410,4616,4305,4032,0.03318842112891678,0.5129813586518608,0.15091664766937388,0.001076388220335656,-795.180901496269,0.13591167877271546
2.9546921870243454,1.4281437556430372,1.3097802483746297,6.429436623838944,4.875709124739508,2.775752709739234,0.016666666666666666,0.0018772274237987357,6,0.0019522474275739765,0.01313711494297337,4069,4565,4410,4616,4305,4032,0.03939492447192062,0.480411455622317,0.14241843297523502,0.0013393157331521906,-795.1809129096692,0.12706048028435257
3.032002466003783,0.14510695884528965,1.530791116570585,6.418412923879248,4.782884763936858,2.8091109381354205,0.01666666666666666,9.203263946054288e-4,6,0.00191155193926647,0.01387425303852826,4069,4565,4410,4616,4305,4032,0.0380455418238845,0.46794210818242016,0.14073703597783946,7.146793365766904e-4,-795.1838633432502,0.10146016589638944
3.100650701591263,-0.44567144930551816,1.4139385126803306,6.268356593623917,4.830043814599116,2.6950760559066955,0.01666666666666666,0.00186418917646556,6,0.0021213720234241,0.01346221316768776,4069,4565,4410,4616,4305,4032,0.03746783743980082,0.45850793734810186,0.14050464283407912,0.00118251752649916,-795.186219884468,0.10497200574792943
3.020830298972734,-0.03010373676368084,1.3714680140127902,6.1415660471829945,4.826113423225461,2.425470189589709,0.01666666666666666,4.8223460079569846e-4,6,0.00170623451331959,0.01597781490041162,4069,4565,4410,4616,4305,4032,0.03563305605495136,0.4357261099093733,0.1588389233424778,0.0027294245407767,-795.1872810586456,0.07717588135912305
2.8142987479475368,1.1229657081416842,1.0489574240502015,6.508571678798351,4.660720060590252,2.823528062151474,0.016666666666666666,4.969497653684608e-4,6,0.0017611836269814782,0.013755399154186816,4069,4565,4410,4616,4305,4032,0.03808754150521527,0.4946845551112448,0.1608634596582469,4.909998459921434e-4,-795.2214628096518,0.051223517923364374
3.751359143128041,-1.9447550627405232,1.4006045529365443,6.352493690795168,5.198211149119951,2.5663681402416016,0.016666666666666666,0.0013434288412549945,6,0.0029085605121518584,0.012272270445866344,4069,4565,4410,4616,4305,4032,0.045604059513588896,0.49620202053351353,0.1117547613301299,0.001182418960776188,-795.2229096233617,0.07197502020672558
3.5124142543838466,-0.6126188650820165,1.7277687565381887,6.335962540728005,5.121613164052842,2.457627499590331,0.016666666666666666,9.559454220085101e-4,6,0.002496238029518506,0.012128805416776035,4069,4565,4410,4616,4305,4032,0.04210893627510155,0.4902004484572522,0.1276061248844122,4.8325628943723714e-4,-795.2290836755808,0.05786918017718957
2.785780510086918,2.018689441503169,1.587819866322179,6.266656834223607,4.722161563056503,2.682384725882842,0.016666666666666666,3.957525120980179e-4,6,0.0013957359087982803,0.014310747522200153,4069,4565,4410,4616,4305,4032,0.03275390127229062,0.49838243967795376,0.17069381517428844,0.0018979275804865434,-795.2458608484619,0.10522637093736206
2.7666855591696087,1.549322934783857,0.9697786768141744,6.239302361287436,4.728833182738669,2.5963975240797805,0.01666666666666666,4.479358778272172e-4,6,0.00152748932061457,0.01523917957238823,4069,4565,4410,4616,4305,4032,0.03593565230857525,0.44525891418620633,0.17247706654505582,0.00156890010569799,-795.2513776875214,0.06579321297394686
2.627545009014018,1.8064570764908938,1.4776421535663664,6.319059115191244,4.910056712763834,2.8724776687830618,0.016666666666666666,5.967316789210074e-4,6,0.0021529656823197564,0.012899057839061335,4069,4565,4410,4616,4305,4032,0.03968713161894718,0.4500680732275445,0.13648059772476864,0.0018429452851971252,-795.252717471641,0.07144928505398933
3.228527939298913,-0.12517870965018885,1.862732218017256,6.224003156342544,4.859175157718001,2.550987556227549,0.01666666666666666,3.706062477038614e-4,6,0.0016243925480698,0.01565048277623103,4069,4565,4410,4616,4305,4032,0.03622120808796802,0.47566606335961,0.1460861658072135,0.00105150613566598,-795.2575836742554,0.11252596624782474
4.098450332942398,-5.061943408264888,1.6796048696299943,6.120646101617381,5.084171258473846,2.239213944342795,0.016666666666666666,0.0016124617374240295,6,0.002515365009120118,0.013098532076312544,4069,4565,4410,4616,4305,4032,0.04513561755935737,0.4184078612199008,0.14360088308120517,0.0018185323604971387,-795.2876509437069,0.0799219801463989
4.036932521680071,-3.5721645202407277,2.256785985613344,5.885737486762899,5.1279979359604155,2.1332518809915286,0.016666666666666666,7.453430763113061e-4,6,0.0019882586505775538,0.014603412788344159,4069,4565,4410,4616,4305,4032,0.04130358329377398,0.4388556740655941,0.15665925374363096,0.0015374729785674955,-795.2937581951646,0.07047485196285982
2.6772898273484698,2.2061663791787556,1.5605558016335954,6.370496159759151,4.850289408604316,2.847324161706273,0.016666666666666666,5.544700565335222e-4,6,0.0017670012588392892,0.01299414719776725,4069,4565,4410,4616,4305,4032,0.03771872712634509,0.4784862580885759,0.14908982301754103,0.002100545344018906,-795.2945558880629,0.08242258528731143
2.8746510356779993,1.8843682603654246,1.3739847594625514,6.474892080295467,5.014785843929592,2.9181667155058966,0.016666666666666666,6.128620626744201e-4,6,0.002593564468264683,0.011885779847973427,4069,4565,4410,4616,4305,4032,0.04470272930998095,0.5119643731463819,0.12471240967746015,4.8401496317079063e-4,-795.2961241406903,0.12221464764821861
3.1863281341014904,-0.9426501175293075,1.3182830881068934,6.31965233719045,4.92246406526735,2.53127729366035,0.016666666666666666,0.0010454671720775785,6,0.0020353496963695914,0.0156750077961698,4069,4565,4410,4616,4305,4032,0.03725471403234942,0.4739185710397479,0.13315079339594152,0.0011135341437882012,-795.3226114725802,0.10075637560583058
2.804992283295262,2.031226059128721,1.5389407866241005,6.457619615025534,4.748584420057537,2.7574029399044333,0.016666666666666666,2.3340200679101674e-4,6,0.001979963640494015,0.012998537305152581,4069,4565,4410,4616,4305,4032,0.03997480814596206,0.4738047153330214,0.1462075711392874,0.0014540836083095302,-795.3476390483548,0.07781256420525118
3.5448884771850553,-0.9203172213657406,2.156425679399858,6.213157886691854,5.191972857995099,2.756296907932518,0.01666666666666666,7.888059418278782e-4,6,0.00264713124470684,0.01329710905489551,4069,4565,4410,4616,4305,4032,0.04335025158006143,0.48934267175381874,0.10188684737488043,5.620818691223873e-4,-795.362299974591,0.10060849462838511
2.843264328772016,0.495596965241628,1.7807201095946747,5.888455823537017,4.720225058161119,2.355453058621664,0.01666666666666666,2.9564511339324036e-4,6,0.00137303014315398,0.01704245272533517,4069,4565,4410,4616,4305,4032,0.03367453004198804,0.43799252926814136,0.1959876336490681,0.00236333382149579,-795.3665951555771,0.06728753913800209
3.109328480423494,0.23364493541004563,1.8994739502061344,5.982471232172071,4.896548785980216,2.4219026507952672,0.01666666666666666,8.965824528962318e-4,6,0.00159987976324354,0.0149548842436732,4069,4565,4410,4616,4305,4032,0.03520565179892242,0.4417202349567311,0.1701178161451525,0.00258703107226704,-795.410662767696,0.08776795283719274
3.078261546790989,0.6597691423772989,0.872221743237642,6.639113240965158,4.921611745196729,2.900110827197393,0.016666666666666666,8.883377655871091e-4,6,0.002759770126038641,0.012007351251679257,4069,4565,4410,4616,4305,4032,0.04916576747344309,0.46703416701011863,0.1229164408699598,8.650144255498069e-4,-795.4202261745622,0.07350839299844049
2.9891283621912095,-0.2552159373390635,1.8445952017603446,5.89866541461737,4.929600453551362,2.4003096243164634,0.016666666666666666,2.7101249488734535e-4,6,0.0015141579259002928,0.015092070889032413,4069,4565,4410,4616,4305,4032,0.0339459955938815,0.49799408888685964,0.18726106927033304,6.190182297239994e-4,-795.4216416208133,0.1256702998765502
4.0294535226106625,-4.133836181671509,2.2639190272705383,5.982306039719694,5.288136141056877,2.4694920319305003,0.016666666666666666,9.112260303062283e-4,6,0.0029454661287410884,0.012905080644268384,4069,4565,4410,4616,4305,4032,0.04637335083038509,0.49412477371729957,0.1092451802063996,2.1045122669529143e-5,-795.4275580814679,0.1263927510702841
2.8140565057327818,0.44747110683289526,1.319182883126641,6.008534367704301,4.682771942193769,2.510666620807417,0.016666666666666666,4.895240178687611e-4,6,0.0011773313099497317,0.017558238051765863,4069,4565,4410,4616,4305,4032,0.02979167548628205,0.5117879654255086,0.19196574632369623,0.0011883563848267545,-795.4302616910659,0.08652591534882509
2.9921137295167357,1.91648844806154,1.478081996991103,6.457163036055547,4.951745388032471,2.6828808167413425,0.016666666666666666,3.0551387560826465e-4,6,0.001954794211083608,0.012132119085071011,4069,4565,4410,4616,4305,4032,0.03800190907858657,0.5055323429542833,0.14320605182862164,0.0010948319589446883,-795.4312964513772,0.12646732193281743
2.904835605462205,1.0763009396127363,1.0307534653257069,6.269085645914703,4.8902568245420746,2.5212948997198463,0.01666666666666666,8.461150253373015e-4,6,0.00196601870560715,0.01272176770498104,4069,4565,4410,4616,4305,4032,0.04040003471331743,0.46474108146685233,0.16836223197836506,0.00169876404221655,-795.4398606789618,0.08821372013995131
3.395170802460853,-1.226134185510766,1.6208483520671737,6.066712424113825,4.882061423637201,2.3527138290262632,0.01666666666666666,6.324750208634583e-4,6,0.00227410129643421,0.01298810138096405,4069,4565,4410,4616,4305,4032,0.03901684957652597,0.47429721434413513,0.16391121856581914,0.00119732538387889,-795.4664245877165,0.09443985469465548
2.7879476711155275,1.199626886974559,0.9574495528130009,6.407677578855818,4.650526208500057,2.6229376356140492,0.016666666666666666,7.137575033516684e-4,6,0.0013964471214783472,0.01598019806819789,4069,4565,4410,4616,4305,4032,0.03427190617074733,0.49457214324645465,0.16953738567883572,5.143777423578471e-4,-795.4680640990538,0.12117347492851187
3.1247747902324687,0.20934288761839454,1.02161897216479,6.654014281204954,4.918132634035163,2.7787060479092864,0.016666666666666666,0.0028870923153597634,6,0.0027206748471928503,0.012348862224833309,4069,4565,4410,4616,4305,4032,0.052007284243162685,0.4417275122870455,0.11980991102943522,0.0013713248156493692,-795.4799402251156,0.06794898551273587
2.99283075450174,1.3822474292402196,1.3400206857601715,6.419359495567395,4.875337648775615,2.7074022565667244,0.016666666666666666,0.0015349147092556246,6,0.0019555619095585103,0.014351708883828876,4069,4565,4410,4616,4305,4032,0.037064485394670096,0.4798013660162271,0.1328535589692768,0.0010564982894135345,-795.510936126275,0.054524805267706006
2.8720186407424535,0.6193894626213166,1.8489135087902533,6.17668373282789,4.824094399230209,2.7383106963747226,0.01666666666666666,1.2273417253573076e-4,6,0.00201662633638054,0.01312054754506103,4069,4565,4410,4616,4305,4032,0.04096723625590218,0.4384868313227498,0.15523978904674332,0.00202864288444137,-795.5214514179012,0.1108495537362099
3.295040287951873,1.2467345919232378,1.4331900905731347,6.510057518871603,4.883808257494035,2.6890784372917675,0.016666666666666666,8.809094149795154e-4,6,0.0023731107221721267,0.012486010848633286,4069,4565,4410,4616,4305,4032,0.0445236531318799,0.4571281635994876,0.11790993473326407,0.0011018947339988562,-795.5230126518879,0.08803378744502154
3.778933758894343,-3.771618781751835,1.7169846362569037,6.032266346219873,5.0382605994970024,2.3349413959587135,0.016666666666666666,4.6592612549984193e-4,6,0.002112023354897167,0.013871992639386046,4069,4565,4410,4616,4305,4032,0.041196774091730295,0.46398856609235933,0.15599698874496934,0.0016741984261290346,-795.523122736688,0.07856047106950693
2.7187017795453845,2.0322894070802304,0.7868447582887109,6.533834942289812,4.740807285236388,2.717890130086717,0.016666666666666666,3.6064548766527127e-4,6,0.0020317490691873718,0.013486510716945054,4069,4565,4410,4616,4305,4032,0.04145488805444822,0.46151045138991914,0.14748632636208137,0.0014729741205835125,-795.5232499131732,0.1188622433566342
2.9367535031487986,1.3300722947970718,0.7623338593482171,6.614912197458628,4.5427734742791,2.7055932744395332,0.01666666666666666,0.0010647726758852,6,0.00187299555863798,0.01332153582773603,4069,4565,4410,4616,4305,4032,0.03791962456996028,0.4776335597763925,0.16133970701161973,0.00101140859316555,-795.5281926068374,0.09403656349862843
2.730133983048731,1.8853103874512882,1.6291184320749583,6.233624731198749,4.844280869105892,2.875003210020985,0.016666666666666666,8.003665226598895e-4,6,0.0017524136447500487,0.013596879616148846,4069,4565,4410,4616,4305,4032,0.03842036695158092,0.4961144553343038,0.1411917403190002,5.117883154188666e-4,-795.5337549753132,0.10505777771601271
3.1511031459899597,0.9001422428684553,0.27014439562901277,6.553149265639496,4.917535156105672,2.6856307802717505,0.016666666666666666,0.0023316914344949555,6,0.0026082732711026507,0.012623399123609531,4069,4565,4410,4616,4305,4032,0.0445278934638737,0.47905585139321916,0.133269669675657,6.151008165193402e-4,-795.5412061004499,0.08455878558074906
3.1676440808832225,-0.815422472223099,0.3819115481812093,6.556083981322443,4.7281827551552364,2.551936864891489,0.016666666666666666,0.0017067789084398064,6,0.0021873947475438637,0.01411048666299089,4069,4565,4410,4616,4305,4032,0.042287647605194045,0.42813631606471325,0.1477820589135201,0.001758095785634476,-795.545679792508,0.06713577799907078
2.7794620363174674,0.3767423233871474,1.5339648509260149,6.175981153045032,4.573177899924409,2.5612260396703785,0.016666666666666666,6.204436453491554e-4,6,0.0012852175117314573,0.01616589702333815,4069,4565,4410,4616,4305,4032,0.02866311574757899,0.4886805585382015,0.18622491662273372,0.001985006633009462,-795.5460012669103,0.08854745895576628
3.514235979790001,-2.1260409323326224,2.3692105673544903,5.84907255223531,5.047304586053524,2.5193146045117065,0.01666666666666666,9.149537703730808e-4,6,0.00229134281914193,0.01353368128501798,4069,4565,4410,4616,4305,4032,0.04033307687962514,0.4791601507883222,0.1445624083023965,0.00180679673131307,-795.5533479175481,0.07455111251632973
2.801305843482609,0.8593071461951726,0.5601605962730458,6.578572720389843,4.725280811444474,2.6954706475385413,0.016666666666666666,0.002093505730794156,6,0.002058893483020811,0.014596242085828989,4069,4565,4410,4616,4305,4032,0.04139199120391037,0.43922857380599245,0.14545696871841593,0.0018543972960999176,-795.5602263030045,0.072735103220663
3.4462057077789243,-1.9860460064322052,1.4479098545608144,6.449408270003531,4.910116369124811,2.6760899249115218,0.01666666666666666,6.339831902389048e-4,6,0.00253770838487153,0.01319382479559494,4069,4565,4410,4616,4305,4032,0.04593256830480698,0.49246133608950304,0.12483990216168613,5.574917684577759e-5,-795.56436991108,0.09896556587792606
3.598478865123432,0.10498120430479105,1.5026767280239903,6.356454774564218,5.212469913982842,2.5082174489516764,0.016666666666666666,0.0015050209601777304,6,0.0023880881591540116,0.013068182640976532,4069,4565,4410,4616,4305,4032,0.041405196022036496,0.4952174769595028,0.11142579494005356,0.0011059142929058998,-795.5804166178034,0.07265987553760254
3.772068267566457,-2.685191862336905,1.3019127891440805,6.32947390007068,4.882757699587649,2.444571742603417,0.01666666666666666,0.001262748133887,6,0.00258633862671101,0.01276408853969731,4069,4565,4410,4616,4305,4032,0.04668183649841295,0.4824933081769984,0.15180438077530378,5.853696038921909e-5,-795.5879833910649,0.10923320477467335
2.5015286845072753,2.5967023471667807,1.2955266943978594,6.427210810656393,4.674308412424761,2.9407231365136988,0.016666666666666666,5.458236114770296e-4,6,0.001622681026154133,0.015019231529908451,4069,4565,4410,4616,4305,4032,0.032886014522519616,0.5169618506284941,0.14793741440256347,8.4857834172055e-4,-795.591215273893,0.09565538986428662
3.1933964187649058,1.5972603483421657,1.737548887846274,6.244459466889644,5.000046621180443,2.6735812758351094,0.01666666666666666,8.526975514025169e-4,6,0.00212627460304164,0.01222181899431138,4069,4565,4410,4616,4305,4032,0.0463909049948572,0.4641755586682097,0.13476501091771295,1.065952981317738e-4,-795.5932919726214,0.10219798403278346
3.238213677926962,1.0487254336117835,1.6321771836362888,6.564521713331936,4.881817722980783,2.7654486121293806,0.01666666666666666,4.5776265291252706e-4,6,0.00234178895829703,0.01243087450985665,4069,4565,4410,4616,4305,4032,0.0485079920254404,0.4409720324979946,0.1263262126189811,2.320438527264882e-4,-795.5964638296218,0.09026413812040553
3.1261722386552915,1.0671636365589428,1.2762295663080485,6.227065287558336,4.790186516156417,2.5444837947972294,0.016666666666666666,5.99806081939977e-4,6,0.0019655877493633864,0.012497077497416577,4069,4565,4410,4616,4305,4032,0.03889536806105983,0.5102988765641777,0.17866589035379596,5.631057560576469e-4,-795.6253593788799,0.08275013407249592
2.725432717821231,1.753592165435488,0.8492635044180206,6.712201914627375,4.7240377482266265,2.9906895305294134,0.01666666666666666,0.002476549071863,6,0.00244328526001465,0.0126482019519439,4069,4565,4410,4616,4305,4032,0.04373065012406241,0.4842259212661543,0.12017393391171027,6.448108380320162e-4,-795.6412939768418,0.1081459644865605
3.363029777670436,-1.005311120998853,0.9731292705326854,6.542345130150425,5.008121191616132,2.6118729412969017,0.016666666666666666,0.0013716230927276311,6,0.003087147741094595,0.012441176031296405,4069,4565,4410,4616,4305,4032,0.051409508062077766,0.45252079462057004,0.11324514625986479,8.555918849555826e-4,-795.6567948533834,0.08804803298671846
2.5479069458752295,2.54406519234582,1.1074968423556109,6.578164331705847,4.560700774444103,2.884747310956214,0.016666666666666666,9.821721533936692e-4,6,0.0017713370628113726,0.012873247997394154,4069,4565,4410,4616,4305,4032,0.03689044513004873,0.5003944302130847,0.16155533501528396,0.0017093188389678668,-795.6733940462339,0.07758244102230767
2.60941488336366,1.1218007691699097,0.6965336798388425,6.379625543139019,4.695660783528641,2.802892460151754,0.01666666666666666,8.062138938647877e-4,6,0.00166398175531818,0.01520174773149516,4069,4565,4410,4616,4305,4032,0.03449770571242919,0.4922975470091452,0.16570058313686584,0.00138416639726398,-795.6860415200964,0.1010319189974778
3.0288533457819575,-0.1453188928915227,1.8391041123596585,6.1132025105665,4.8816110305522225,2.4525349893686683,0.016666666666666666,2.312430566435096e-4,6,0.0018189222391034312,0.01320230541172391,4069,4565,4410,4616,4305,4032,0.03663787856344667,0.4462086892262938,0.1750047563234054,0.0017825267748289289,-795.6861043566154,0.08341379362185153
2.5806101019753034,2.1027236501602826,0.3548652776833644,6.823490648688957,4.533063923352821,3.0219219444012433,0.016666666666666666,0.001754171095470775,6,0.0021592839663445206,0.012798846015070304,4069,4565,4410,4616,4305,4032,0.042876616070860046,0.47845519826588534,0.14718134729884036,0.0011214888358652253,-795.6897453665626,0.0804252437672895
3.507168795373009,-1.9355418170006937,1.0532217743959253,6.30700014651243,4.825651633858019,2.4744840389449902,0.016666666666666666,4.797738796649919e-4,6,0.0020407110940054867,0.01483672886825037,4069,4565,4410,4616,4305,4032,0.036774308413599265,0.46179261495640794,0.14683617693404924,0.001232615707859475,-795.6902277324539,0.10447182527618551
3.280709424649941,-1.433001573432172,1.0828446226330695,6.285759274620938,4.874285602904776,2.65931937722196,0.016666666666666666,0.0016254688402841725,6,0.0024388168795099158,0.012858395719022222,4069,4565,4410,4616,4305,4032,0.04633753411235127,0.42890337048845656,0.14900372567336367,4.921313053874463e-4,-795.7295684009605,0.09502106666363043
3.24529210075546,-0.32355047765215494,1.871638346088534,6.193418337824126,5.051488510941375,2.511887222755288,0.01666666666666666,0.00157938723994466,6,0.00188742516004317,0.01440216997479797,4069,4565,4410,4616,4305,4032,0.03569729977868229,0.5036195831298563,0.1324131873424273,2.7545489758830296e-4,-795.7446187651617,0.08602655823836784
3.855641351414379,-2.844675349356133,1.1308794567849376,6.5122040589541195,5.1258308474187615,2.651343009496036,0.016666666666666666,0.0032131145657154593,6,0.0038135821224687164,0.011656970848961723,4069,4565,4410,4616,4305,4032,0.055238760097638465,0.47371804232030723,0.10321458813722247,2.8151154169305583e-4,-795.7750385266812,0.14454151718073624
3.2670362543921816,-1.5114958251968604,1.1033972514730606,6.632205873232172,4.747597225584944,2.7224806366328864,0.016666666666666666,0.0010598832900068787,6,0.0023228206764384536,0.013739916424299444,4069,4565,4410,4616,4305,4032,0.04331067641780438,0.4501054527106072,0.12307685733446691,0.0014273808495546617,-795.7784142587938,0.09834925537500581
3.8813621692802376,-3.168897263916312,2.0749718577618688,5.952063512723805,5.085213233600491,2.1704036564286766,0.016666666666666666,5.411429898466472e-4,6,0.0016999252704060766,0.01651225929985287,4069,4565,4410,4616,4305,4032,0.032520681043433496,0.516835237498093,0.1537960602474802,7.067080968710331e-5,-795.7928925782755,0.10469481660563501
2.889819145932446,1.8043951304019745,0.8536045336133596,6.50834943652913,4.898528483941251,2.8740012980340435,0.016666666666666666,0.001454554748541983,6,0.0026273269006144417,0.011492920845889067,4069,4565,4410,4616,4305,4032,0.04335694495882575,0.4753072291752851,0.1370784826025596,8.029438018911656e-4,-795.8042082290548,0.12801955610989182
