Beta,mu_IR,rho,eta,N,sigma,psi,loglik,loglik.se
12.270197291786523,2,0.17406578138936024,0.18388846068996348,38000,0.04234063522087089,5.632962284435935,-106.45131589098318,0.00416430196989206
12.403780476270628,2,0.17226099577286086,0.18286202285175118,38000,0.04251468119847414,6.288945833737144,-106.45732963733384,0.007815224335399466
12.326035520029258,2,0.17858130841866113,0.18274428172289295,38000,0.0364010944651679,6.445637014193607,-106.47262899690935,0.008485389482409237
12.672029688613744,2,0.18017216056859808,0.17902488625064442,38000,0.02405465259360501,6.7062499687286365,-106.55464956338005,0.008805618070226302
12.70919282435435,2,0.17562758665490885,0.1778646552661846,38000,0.008830462897022088,5.3271781817255395,-106.5683995575529,0.010302602089756566
11.941850903885836,2,0.17482158479437324,0.1896287441924244,38000,0.07824218816737931,7.41792851066257,-106.58412680533687,0.006945508252297464
12.652414245457066,2,0.17927669782565833,0.179822242061954,38000,0.04279323194137433,7.117103338365785,-106.63554199052638,0.007951383146750698
12.967815465520218,2,0.18321844948372118,0.17627786963817976,38000,0.05067131753853776,6.063144638830884,-106.80562857814343,0.008476365025393609
12.932376082513324,2,0.18708343685382972,0.1749324514614815,38000,0.055677199965334906,7.136799398639767,-106.81495214324316,0.007949439918142724
13.125404199957197,2,0.19361859458656325,0.17173923744908437,38000,0.012676810309027493,5.617391024137378,-106.83325689181038,0.0037496179138064656
13.410323874578495,2,0.18679956073812803,0.16809363796738322,38000,0.01169883710358621,7.092434688363123,-106.8504309226374,0.005957957619530722
13.324773671364124,2,0.18891182590979436,0.16925661998372732,38000,0.05782949119531696,6.387344159565821,-106.92108074570551,0.011104972980715725
13.721683114277536,2,0.18496967101571107,0.16554440764450423,38000,0.024879587479129314,6.364044264038175,-106.93303539197748,0.011576097753921148
13.705264370428953,2,0.19187685906566898,0.1650136311126012,38000,0.01624046718970439,5.787229626514817,-106.94620346149384,0.006175630364317533
13.924482580027222,2,0.18367210185499913,0.164710125588496,38000,0.014671317389127143,6.273995530553311,-107.01269602472996,0.01093955690099692
12.836592946639765,2,0.17358510365746138,0.17840957832535978,38000,0.11199785529232929,8.081899204182804,-107.01387999502151,0.011752166410326123
13.826611699685937,2,0.19335878270978,0.16282163516431408,38000,0.024785187027006755,6.941209711594202,-107.01974894866667,0.006011322307171532
13.712597862346867,2,0.19179907802988094,0.16339951169726175,38000,0.03623547775906595,6.067639853488475,-107.02583899039253,0.00819331417891184
13.835612621026954,2,0.190768787421918,0.16441793106308022,38000,0.03334267021307159,5.601620982080354,-107.03000208126687,0.009394732301485222
14.044408082112911,2,0.1932986491092151,0.16198737578418454,38000,0.005988990013029244,5.5737351531471235,-107.06656183792377,0.008475774522104464
13.920796950216191,2,0.20141486331082298,0.16132827733467311,38000,0.011822103231024138,6.093280304850954,-107.0780851451459,0.008030608689329796
14.135245778562744,2,0.20236909394096983,0.15973510823298284,38000,0.05781441454584118,6.277420354223822,-107.27372053163306,0.011643461542856417
13.685755522483918,2,0.18838124181714352,0.16823742536833122,38000,0.10157817601154105,6.834092005446919,-107.29535396530662,0.004772960764957092
14.311324783174486,2,0.19554631693191254,0.15822555233357807,38000,0.059499528306761265,5.76053097391032,-107.3030711690906,0.008310316196573736
13.992953226040443,2,0.20568798227856244,0.160581519905944,38000,0.048211331921344185,5.033707307628314,-107.3726088368585,0.00974036783367663
14.904439286267325,2,0.2039967084841191,0.1532578847784248,38000,0.026901611957963027,6.385682873885782,-107.4225250404227,0.009155866473216593
14.746570146282219,2,0.2019245512405766,0.1550396428722807,38000,0.04665177299490127,7.345394511846331,-107.4270853885071,0.008715560670637274
14.991072162765777,2,0.20555882052684205,0.151800754912859,38000,0.02775101201266413,6.340009093574366,-107.4501768012922,0.007293240638009676
14.908045803004317,2,0.19554810092305294,0.15321361368892727,38000,0.046382764959632096,6.756379676032197,-107.45598062873648,0.008027313748165068
15.22550308027774,2,0.20014904828754526,0.15065720850977862,38000,0.032725676833956656,6.07496760994973,-107.5338805019427,0.0069211715518530444
14.9996509999063,2,0.2135333356625977,0.1498911673054257,38000,0.014096415067920922,5.554354901897173,-107.55047071009228,0.008780010853002108
15.584097190170784,2,0.21498489931897358,0.14498959573836492,38000,0.018420273504561848,5.91352253659068,-107.72285390462014,0.007394546472407001
15.704525433962939,2,0.22547217299297773,0.1437482783666003,38000,0.021518388107761285,5.708469447567579,-107.85234750114645,0.010381460129046782
15.61415562190448,2,0.2156146761908802,0.14616506713540325,38000,0.05727107744185025,5.125354599290972,-107.9016767943352,0.007385290102332426
15.896031557882939,2,0.20241457363535026,0.14472382658488633,38000,0.04721202906780497,5.032423630767934,-107.90314215269576,0.008019179440704762
16.130408282907325,2,0.20699997177897725,0.14144371688475837,38000,0.06030786939285515,6.40605019609762,-107.97661127753493,0.008506785493838421
15.850559603947236,2,0.20233499447007908,0.14669219684520446,38000,0.10220625850965738,8.05491893106534,-108.01776535247134,0.00518762002197166
16.93917664770381,2,0.22031710105984373,0.13531617665905896,38000,0.059122956072379974,7.100314185838201,-108.25754852646072,0.010186470662087551
17.39330201984066,2,0.21854689827117363,0.13263073282090024,38000,0.019472576521346676,6.309884723848116,-108.3268025072005,0.012682343559618883
17.299576741327765,2,0.22241812787207324,0.13206250982770715,38000,0.057492195268463,5.375808982097548,-108.45695871594684,0.010356751858823707
17.711554972434083,2,0.23108198046585496,0.12949324710571614,38000,0.017912816222422735,6.290367205424159,-108.46085447141536,0.008954348332947596
17.506748399433782,2,0.23800391778739788,0.13092357510607092,38000,0.0366866420695021,5.323037884702162,-108.53492107835594,0.010747929288478043
18.621575444195983,2,0.23581945130546947,0.12370431451433803,38000,0.048744624083710025,5.783608895640875,-108.83436569576784,0.02405373596527545
18.582583025133097,2,0.233031885325799,0.12560268380730902,38000,0.0823176223532263,6.256506166566332,-108.91783433006296,0.022385796384832905
18.679739578299095,2,0.24244465231953244,0.1239419710782696,38000,0.03171405211141309,5.019611706457266,-108.9505257691344,0.016048051153239467
18.962889640394895,2,0.23647643422587233,0.12200392998565941,38000,0.041421265446875924,5.418271737464205,-108.95415330480306,0.019490541358904483
19.046245243605767,2,0.2335874203737032,0.12132298939101342,38000,0.02974934432433288,5.910018346644086,-109.00072857271509,0.021742687516455687
18.856982802534915,2,0.24076388134479643,0.123700477249898,38000,0.0867388966747865,6.554577982846587,-109.08074723428452,0.02522539309591678
18.964974830800305,2,0.2502719521257843,0.1219664874434477,38000,0.06551669997440641,8.626721458959697,-109.1680566755564,0.006535042649154527
19.380280798570666,2,0.24535159572954698,0.12021300902448834,38000,0.07027364776490513,6.885316568825563,-109.17713726173099,0.022487625643268304
19.049784632003917,2,0.2378329283505656,0.12079356442318809,38000,0.09478210209629119,7.9185314860898135,-109.20428252086725,0.02698802712109108
19.7052223805439,2,0.24428911259304237,0.11733189289130604,38000,0.01637987673353531,5.6250830160470136,-109.21735695462299,0.007245126000564827
18.685218074844787,2,0.25503101567895875,0.12353270839170599,38000,0.07638496142601113,5.6622426390883644,-109.2197772915762,0.02590761384030324
20.137435129223093,2,0.2592257010643786,0.11405769322406696,38000,0.03460789729390884,5.984963754253795,-109.37917445387251,0.02772510991499447
20.0200237126693,2,0.24977848381736908,0.1147557875309639,38000,0.036272091679452514,5.479048544708432,-109.39770989067287,0.014252884320577568
20.126922312259268,2,0.2462597929603869,0.11526433559451629,38000,0.06941521669823984,6.630033759506864,-109.40655040456089,0.016638389099359083
20.197406446217634,2,0.25273504080044745,0.11465164604495487,38000,0.038438952702169585,7.4767777225814145,-109.42054396815362,0.008791224095116255
19.936686684476577,2,0.2334778639813,0.1172087318407724,38000,0.08508489191035883,5.378219088917025,-109.50155659627082,0.017129252022428616
20.178369430514095,2,0.2591055633384009,0.1152718339204684,38000,0.07529084139906624,6.450845712604577,-109.50715317390568,0.02057645263407931
20.543670367545843,2,0.2514421888848454,0.1133351355069726,38000,0.04399893518893201,6.869150324735314,-109.53211512405957,0.019393981754121107
20.62059726237801,2,0.26147592059606106,0.11318095949722641,38000,0.0448357882380961,6.114318973320706,-109.5703311543708,0.027749109662527992
20.61096256202709,2,0.25753730257006535,0.11242397593492792,38000,0.012976641635286288,5.345897238821356,-109.5715929911501,0.004579263502972851
20.446767501019696,2,0.2681225530778431,0.11318867335015496,38000,0.055108127810273515,6.446952197671725,-109.6012741291812,0.009667182261844067
20.19838062533048,2,0.2746337207811249,0.11262520011114228,38000,0.0668279923908605,7.1900840440058635,-109.65186687683743,0.011341378813593638
20.7014083096988,2,0.240306571413006,0.11438932243411395,38000,0.07299577870132183,6.395430172132018,-109.65709190119645,0.011475387956709736
20.059981561793958,2,0.2633916702762742,0.11575341207416119,38000,0.05263546781575739,4.784866673487115,-109.65815454090438,0.012530099094863672
20.445966827606544,2,0.24691142061924246,0.11376795326307497,38000,0.07635781530980439,4.959991505348018,-109.68867011349082,0.028652282672037534
20.791667976535695,2,0.26257951064403645,0.10988923101474705,38000,0.05655043329453174,5.488517117807052,-109.76175205299846,0.007287159097092269
20.992194393093467,2,0.28401334608244805,0.10907671490198582,38000,0.04648561268216942,7.372363944990284,-109.88668851864601,0.030605977580967343
21.22708618793173,2,0.2455146997878401,0.11210480684076278,38000,0.10193344569602598,5.493666647065775,-109.970911718187,0.02111062549403607
21.26323368949114,2,0.2729947157807297,0.10805773529797269,38000,0.10360819290849209,6.234116664846729,-110.07889335413232,0.012349509832193297
22.312243045396258,2,0.25020706880677235,0.10632653203898791,38000,0.0980548338709055,8.297091070120882,-110.29520147990422,0.01022618832946701
23.24677248482852,2,0.2829468897561389,0.10009511606478526,38000,0.035294882381393555,7.3000423861830415,-110.472022196684,0.009503203792284769
22.217593468630845,2,0.3025880319393855,0.10122273916633329,38000,0.058790144928480365,8.278613333742358,-110.554996002703,0.008586800659365982
23.899814416291434,2,0.2915787136717947,0.09746039865876426,38000,0.1351006137217616,9.298994957403927,-111.06490250881936,0.011893579243740576
24.80699529628159,2,0.30098160189061096,0.09393618841888347,38000,0.07428717130039279,5.71546238760417,-111.11658033562878,0.012613092317564235
25.837594086130682,2,0.3059436176166644,0.09067741176424023,38000,0.06984984098617562,5.324732022749677,-111.4496549817589,0.012371296017771968
27.22198853475139,2,0.3136603762110845,0.08659432341315706,38000,0.08631743179944934,6.609748698811337,-111.8253115984791,0.008642133796177266
27.91198543686208,2,0.31337705804159266,0.0843015135706468,38000,0.043488039694873096,6.976864988099926,-112.0120317063033,0.008190001253483726
27.099214929531644,2,0.3252775939316724,0.08423275666220872,38000,0.007893042937235086,7.483030324924634,-112.01658553458522,0.014492831102929746
28.806427306192845,2,0.32770182286023447,0.08233459094567536,38000,0.0743254471369824,6.045051257523834,-112.30645818756219,0.017273931301553077
28.94681913135707,2,0.33450623670081364,0.08159692779630907,38000,0.011011130918613308,6.951215990926549,-112.33173712352986,0.012502202267295894
30.638360103074188,2,0.3400147616625251,0.07756951520483824,38000,0.11456807300802,8.611813971094078,-112.95485396227458,0.011977407779841838
31.010649172735707,2,0.3491246825707756,0.07643360880751177,38000,0.0497972711400778,6.117810397981992,-112.98553479234242,0.01043703390515246
34.03045786228774,2,0.38824423256346186,0.06916587591890962,38000,0.017603357648887413,6.065625240925325,-113.94768516966833,0.015297156373636442
33.855484407377105,2,0.3742064196293695,0.06984322114928847,38000,0.05294144734254577,4.576816618180119,-114.0039971702732,0.012346118885709556
35.10593908768082,2,0.40443424855494625,0.06714364037140175,38000,0.04220888006835302,7.261549248777056,-114.31724862991504,0.01499958501729191
36.15578585654665,2,0.4120354127140269,0.06494938695620611,38000,0.06284712386069066,8.105676616924372,-114.71133349869308,0.01734500734943984
40.51136873904217,2,0.38594268200379683,0.06128166374394705,38000,0.06000829816990285,8.18301730183096,-115.77144789808658,0.018083263641462156
40.88079650425378,2,0.49780404488672864,0.056296229044432315,38000,0.007468937955205851,6.125092289832892,-116.4437738478176,0.022131462084794606
45.305815722589756,2,0.49563226319082043,0.05209422118207169,38000,0.03246523078447901,3.9131955679250683,-117.46828660552217,0.01690886404392576
47.58307100516759,2,0.46792687402827426,0.05123567075194986,38000,0.1075121849360935,8.905718250939481,-117.48168287204358,0.014258021977470687
52.78159304606793,2,0.49425719978697924,0.04817943016305978,38000,0.06578149468397283,7.887751999400327,-118.84238895092298,0.014786214855072446
55.494289646818366,2,0.6115449501051136,0.04323341861322737,38000,0.14628845104897287,3.6535295008428292,-120.50762084895406,0.019991990507131765
63.594512880031886,2,0.599447853696219,0.03903508447751826,38000,0.10557722024093405,8.439644841738012,-121.19049654908831,0.02750177617236623
74.12427885950522,2,0.5747225063369893,0.03552284121169984,38000,0.2772234029429352,7.0946496366999225,-122.71140028635226,0.017307203649782305
76.46660690239116,2,0.7120245691076956,0.032045729719387996,38000,0.024731855931552225,4.219644942795817,-123.94907566069433,0.022660721275765867
77.33559829431128,2,0.7674771293991909,0.029827904889972803,38000,0.08692828824915169,2.0828885714231067,-125.5593819438856,0.020614661179415215
86.71010727078321,2,0.7973638303452691,0.027854619387423174,38000,0.01910414346241709,2.5365928089625847,-126.22997690670047,0.017053437351102426
89.44872088000821,2,0.6594790338840258,0.026834215447539993,38000,0.013361404140658352,2.9847907035315773,-127.00526419214769,0.013687341550012326
98.06977735775902,2,0.9169030503828969,0.0244712533470864,38000,0.22366878997677728,4.411964147762916,-128.545727166846,0.01616228888771382
109.43713300832952,2,0.8954816085990525,0.022896927454482362,38000,0.02564896792127416,1.3093749346830938,-130.00237451391908,0.023234099050365616
119.42618674631282,2,0.8428669148445225,0.021726438601007623,38000,0.050407505431909624,2.5509152276861924,-130.222337906835,0.03096860417392565
130.44824419060134,2,0.8969297839199624,0.01906663294247444,38000,0.07377363347202665,1.371818958546893,-132.2184554388121,0.012175311087197962
139.16157530539957,2,0.8327766341853874,0.01869900016063505,38000,0.12208596613795387,2.058491584858809,-132.72009911789604,0.024062907743045186
136.02945409116592,2,0.9062305276927689,0.018266932025050874,38000,0.017575925545975746,1.7631117128243938,-132.80686178059122,0.030141259089717567
188.57160996802702,2,0.8902045252428372,0.014064252660678057,38000,0.07782393088689754,0.9505510758623332,-138.5820842181688,0.023828049749074338
20,2,0.5,0.1,38000,0.1,0.1,-147.58396381779133,0.01533596833920561
320.94087287239086,2,0.9368299283709346,0.008450390745480155,38000,0.1259794415323762,0.42270840858683645,-152.23192509196923,0.03838991198960891
818.3723796330536,2,0.6546894544209853,0.003489268909869211,38000,0.22626213292270142,0.30746188547909065,-199.80547200391754,0.8454381677669525
